index,text,quality,difficulty,prof_name
7917,"I love this prof. He loves sociology and his students. He loves to joke around in class and makes it interesting. If you had bad time in Pop. Analysis it was you, not him. Always available for help. Very important to read. Exam questions come from the readings. I learned so much in his classes. Fair grader. Believes in students working hard.",5.0,4.0,Vince Bolduc
7918,"Professor Bolduc is an amazing person. He is a great role model and really teaches from experience. The capstone course work education vocation, was the best class I ever took. I suggest everyone build a relationship with him, because he is someone you can always trust for advice and guidance.  He is honest + makes you work hard for your grade!",5.0,5.0,Vince Bolduc
7919,"Great professor, interesting class...gives hard tests but generally fair and helpful",4.5,3.0,Vince Bolduc
7920,"Teaches a very guilt-based brand of sociology and is not very open to debate. That being said, he is an engaged and professional teacher, he just makes unfair assumptions about students' backgrounds. No, Professor Bolduc, I do not come from money, nor do my parents pay for anything I do. Thank you for making me feel guilty about money I don't have.",3.0,4.0,Vince Bolduc
7921,"Professor Bolduc always teaches class with enthusiasm and a smile on his face. His lectures are interesting and engaging and always make you think. You will learn a lot from him, especially in Population Analysys.I strongly suggest taking classes with him.",5.0,4.0,Vince Bolduc
7922,"I have never hated a class as much mine with Bolduc. He is pompous to an almost intolerable point. If you are sheltered and want to be spoon-fed statistics about poverty, while he attempts to make you feel bad that you are a.) white or b.) in college, then take a class with him. Guilt should not be motivation for change.",2.5,5.0,Vince Bolduc
7923,"A bit conceded, hard teacher for an introductory course. didn't enjoy the class, wasn't lenient on anything and was unfair.",2.5,5.0,Vince Bolduc
7924,"Bolduc is far from the most liberal person on campus! I'm a moderate liberal, (far lefties piss me off) and we were pretty much in agreement on alot. He'll give A's if you earn them, I had no soc knowledge coming in, worked hard, and he had no problem giving me the A. Grade inflation comment=B.S. Bolduc is an overall good guy.",4.5,4.0,Vince Bolduc
7925,"This man comes off like a nice guy, but beware. He's probably the most liberal man on campus and has a personal mission to stop ""grade inflation"" at SMC...aka he gives no A's. He just likes to talk to hear his own voice and class is super boring. Stay away from Pop. Analysis unless you want a good nap and a C.",1.5,5.0,Vince Bolduc
7926,Dr. Bolduc is the absolute best teacher ever. He is hysterical and makes the class fun. He clearly loves his students and the material and makes it lots of fun. He really tries to change our lives through learning. He is really preparing his students for life.,5.0,3.0,Vince Bolduc
7927,Best professor in the department. He's a love or hate type of teacher but his life revolves around the student and has for many years.  One time teacher of the year award winner. He makes up for his academic insecurity by puffing himself up at times. Show him an enthusiasm for the material and he will be your best friend even after st. mike's.,5.0,4.0,Vince Bolduc
7928,"I had Prof Bolduc years ago.  I found his class eye-opening and engaging.  He often switched gears when presenting material if he found audience interest waning.  As a teacher now, I greatly respect this as it is difficult to do and rare to find in teachers.",5.0,3.0,Vince Bolduc
7929,No Comments,3.0,2.0,Vince Bolduc
7930,he talks alot but the work load wasn't too bad,3.0,3.0,Vince Bolduc
7931,"comes across as genuine but very into himself and thinks he's a genius. he had us over to his house for dinner a few times, but i think he saw it as a public service and did it because it made himself feel better about being rude and arogant. didn't learn very much, and read depressing texts. if you're oblivious to hypocrisy, he's wonderful.",3.0,3.0,Vince Bolduc
7932,No Comments,1.5,4.0,Vince Bolduc
7933,"I had him many years ago, but found him to be both likable and helpful.",4.0,3.0,Vince Bolduc
7934,"Arrogant jerk who likes the sound of his own voice. It may look like he cares about his students when you're in his class, but he can't even remember your name afterwards. He is an up-tight, egostistical ass.",1.0,4.0,Vince Bolduc
7935,"Jeanne is quirky and occasionally frustrating to learn from, but outside of a couple small things, she's a really solid professor. I learned a ton from her class, and I can absolutely recommend her.",4.0,3.0,Jeanne Mitchell
7936,"She's knowledgeable in the material, she's not fair. I was told that she told other students there would be a curve and there was not. I was very close to a B and after reviewing and arguing some assignment grades, she actually took points away from my overall grade. Personally, I don't believe she should be teaching this class without a doctorate.",1.0,4.0,Jeanne Mitchell
7937,"The Pros: she's tries to engage students in a challenging way. Great for the go-getters and overachievers (pre-med students). The Cons: Assignments due every class period makes me feel like I'm back in high school. Also, not very comfortable with the fact the grader for everything was a business major.",4.0,4.0,Jeanne Mitchell
7938,"She is the best. Honestly my favorite teacher at Truman. She genuinely cares about her students, and not just their Truman academic lives. She sat with me and talked about medical school and encouraged me a lot. She makes the class topics very interesting. Don't stress about the homework quizzes, she will help you a ton in office hours.",5.0,3.0,Jeanne Mitchell
7939,"Professor Mitchell really knows what she's talking about; it shows in her lectures. This class is really difficult, but not impossible. It requires a lot of study and application-memorization will get you nowhere in her course. Even though I was initially scared by this course, it can be fun and I'm really glad I took it. DO NOT BUY THE TEXTBOOK!!!",5.0,4.0,Jeanne Mitchell
7940,All you need to know about Dr. Mitchell in four words. Best teacher out there.,5.0,3.0,Jeanne Mitchell
7941,"Professor Mitchell is probably the best teacher at Truman. Her class is difficult, but she gives you all of the right tools to succeed in the class. Her class forces you to actually learn (very useful) concepts, instead of  just memorizing useless facts. Gives a study guide and practice exam for every test. Keeps lecture engaging and interesting!",5.0,4.0,Jeanne Mitchell
7942,"Excellent professor who really cares about her students. The class seems hard at the beginning, but just stick with it. Make sure to go to her office hours and ask questions; you'll get answers and make a good impression. There are assignments every day which add up to a lot of extra points. The final was cumulative but not difficult.",5.0,4.0,Jeanne Mitchell
7943,"Ms. Mitchell is the best teacher ever. I had her for Human Physiology & am currently taking Pathophysiology. Is the class hard? Yes. Will you learn? YES. She is extremely helpful. She will help you no matter what, her office hours are made for students. The class is organized & structured. Take her class! You will have to work, but get so much out!",4.5,4.0,Jeanne Mitchell
7944,"I don't know what more anyone could ask for. This class is challenging, but not impossible. Every bit of feedback she gets she implements if possible and practical. Makes you learn. Very good at explaining.  Engage in class and do all the homework! DO NOT BUY OR RENT THE BOOK.  Posts the Packet online so you don't have to buy.",5.0,4.0,Jeanne Mitchell
7945,"She is hands down the best teacher you will ever have. She is clear, concise, and helpful in class and out of class. You will learn more in a short amount of time from her than anyone else.",5.0,2.0,Jeanne Mitchell
7946,She does not know that this is a 100 level course that people take because they have to.  The tests are hard.  And if there is an issue with anything she is not very willing to work with you at all!,1.5,5.0,Jeanne Mitchell
7947,"Jeanne Mitchell is funny, sexy, and smart. Every day was a delicious intellectual nugget. I hope she never retires, ever. Thank you Jeanne Mitchell, if you ever read this.",5.0,3.0,Jeanne Mitchell
7948,"I took her for bio 100 and I don't think she remembered it was a 100 level course.  Easily the hardest 100 entry level course I have taken here at Truman.  Labs can be confusing at times but aren't all that bad, her tests on the other hand are very very difficult I have yet to find someone in my class who really enjoys bio. Don't take! this class!",2.0,5.0,Jeanne Mitchell
7949,"This class is hard, but it is supposed to make you think. She is great at making what you learn applicable to the real world. Show up to class, pay attention, write down the examples, study the materials on Blackboard and you will be fine. She has a passion for the subject that some professors lack, and I find it refreshing to have that kind of prf",5.0,5.0,Jeanne Mitchell
7950,This class is my favorite of all classes at Truman. She makes the material interesting and applies it to real life situations so that it is easy to understand. DO NOT BUY THE BOOK. All of her test material comes from the notes (like $6 instead of $250).,5.0,2.0,Jeanne Mitchell
7951,"Very very nice! She loves what she does and is willing to help. However, she is too difficult for a 100 level. Class its self is interesting but when it comes to the tests they are way too in depth. There are four tests plus a cumulative final in one semester.",3.5,4.0,Jeanne Mitchell
7952,She's very fair but has a low tolerance for stupidity. We didn't use the book at all so don't buy it unless you don't have a clue what Biology is to begin with. She knows that you won't be a BIO major and is lenient accordingly. I enjoyed this class as she tries to keep it interesting and humorous. One of my favorite Truman Profs. Highly Recommend.,5.0,2.0,Jeanne Mitchell
7953,Horrid.  Extremely rude and abrupt.  I came down with mono and she was awful about it.  I ended up withdrawing due to the fact she was so unhelpful after I'd been sick for a month.,2.0,3.0,Jeanne Mitchell
7954,Very good professor.  Really interested in the material and makes lectures fun and entertaining.  Different type of teacher in which you must apply what she is telling you to certain situations.  Will help with homework and quizzes if needed.  Won't neccesarily give you the answer but will push you in the right direction.,4.5,5.0,Jeanne Mitchell
7955,Don't think that you can put in minimal effort when it comes to Mielke's class! He is a wonderful professor but expects a lot from his students. He is one of the only ENG profs at Truman that truly challenged me to become a better writer and critical thinker. Don't be afraid to argue with him and come prepared. He doesn't coddle students.,5.0,4.0,Robert Mielke
7956,"He is a very nice guy. You can tell that he cares a lot about the topics he teaches. The class is graded by reading journals, class participation, and 2 essays. It could be a pretty easy A, but you have to read around 60-100 pages for each class meeting. I just didnt have time to do that with my other courses, so I got a B. Pretty average class.",3.0,3.0,Robert Mielke
7957,"I have taken many upper level english classes and passed with As. Taking Mielke for a 200-level class and I was scared for all of the semester that I was going to fail. You think everything will be fine because he drops your two lowest paper grades but no, he is the toughest grader I have ever had at Truman and I do not suggest anyone take him. RUN",1.0,5.0,Robert Mielke
7958,"Be careful taking Mielke. He does not value students' opinions, unless they are his own. In one class, he called on a student to share their opinion and when he realized it was one he disagreed with, he cut her off and moved on to someone who agreed with him. He's misogynistic and obsessed with phallic imagery. Beware. I found him very triggering.",1.0,4.0,Robert Mielke
7959,"The textbook he made was full of readings that made no sense. I thought I was taking a German Culture class but for some reason it was mixed with Mielke's horror film class. We were expected to know all of the material from a pre-req required for Mielke's class, but not mine. Harsh grader on papers, but you can't read the notes he's written on them",1.0,4.0,Robert Mielke
7960,"40% of final grade comes from attendance, participation and easy reading journals. The ""problem"" is that he grades papers very hard (other 60%). Also, he is a living enciclopedia in his field of study (and not only). I gotta say tho that if you participate in class you learn a LOT, very interesting way of teaching and learning. Good job Dr. Mielke!",4.0,2.0,Robert Mielke
7961,"Very understanding and will work with you. There was a lot of reading, but it is possible to get by on skimming and attending the lectures.",4.0,3.0,Robert Mielke
7962,Mielke's criteria for grading is a little hard to figure out and he can be a little obnoxious but other than that I had a really good time in his class.,3.0,3.0,Robert Mielke
7963,"My favorite prof this semester. I took Horror Lit--a lot of reading (with kind of tight time frames, but not impossible) & talking. He leads great discussions with a lot of funny and weird (in a good way) things to respond to. I've never written down so many things to look up for fun after class; he's a walking encyclopedia. No tests; two papers.",4.0,3.0,Robert Mielke
7964,"I had the misfortune of having to take Restoration & 18th Century Brit Lit the first semester of my freshman year. But Dr. Mielke's guidance and support got me through! He's a quirky man with near-encyclopedic knowledge of his obscure subjects. Prepare to take turns leading discussion. Speak up in class and visit him, and he'll be a great resource!",4.0,5.0,Robert Mielke
7965,"Overall, I liked Mielke. I had him for Sci-Fi Literature, so all we did was read lots of books and listen to him talk. There are no tests and no quizzes. He has a habit of assuming you know everything he learned while working on his PhD, so expect to be lost most of the time. But he's funny and understanding, and the class was an easy A.",3.0,2.0,Robert Mielke
7966,"You either take his point of view or you won't do well.  This man is the representation of what is wrong with tenure.  He sits around promoting his own ideals and will just laugh in your face if you believe otherwise.  Even if you do agree with his opinions, the class is rather boring and so you may not like it either. Strongly advised to avoid!",1.0,4.0,Robert Mielke
7967,"Don't take a class with Dr. Miekle assuming it'll be a blow-off class. He expects a lot from his students both during class & with assignments. Lectures can be a bit dry sometimes, but his stories are so interesting (his dad worked on the Manhattan Project!). I had him for 2 classes and only wish my schedule would let me take more before graduation",5.0,4.0,Robert Mielke
7968,"Ugh, he's very opinionated and wants you to stay what he wants you to say. Other outlooks aren't accepted.",2.0,3.0,Robert Mielke
7969,"Nuclear Weaponry.  Subject is interesting, but heavily based on an understanding of science, which is not my forte.  I was very lost in the class and struggled with the readings.  He helped me when I asked for it (though he wasn't very clear), but I got the distinct impression that he'd given up on me as a student.  Bad class for me, personally.",2.5,4.0,Robert Mielke
7970,"The class consisted of good discussions and some fun films, but there are some films that are agonizing to sit through. Discussions can sometimes drag on for too long, but they are essential for taking tests. In addition, tests are very hard and mostly subjective, hence going to discussions is important.",3.0,3.0,Robert Mielke
7971,"Incredibly boring class in which students ""lead"" discussion every day, but Mielke dominates it. The textbook is very boring and is just short excerpts of early American lit; you won't read any novels or anything that takes more than a day to read. He doesn't use Blackboard and hates email, so I didn't know my grade until after the semester was over",2.5,3.0,Robert Mielke
7972,"His class was extremely boring. I, like many students, sat on my laptop the entire time. The entire course was student-led class discussions, and they were rarely interesting. Mielke was very helpful, though, and even edited my paper for me before it was due. It was also very easy to get an A.",3.5,1.0,Robert Mielke
7973,"THIS MAN KNOWS IT ALL. He's basically a walking encyclopedia, but it tends to get in the way of class a lot. He assumes that students are all well-read and moves at a very fast pace. There is daily homework and 50+ pages of reading per night. I would recommend him, but maybe not for an intro course like this",3.5,3.0,Robert Mielke
7974,"Professor Mielke is a complete genius when it comes to the material that he discusses in class. You will have to work fairly hard to get an A, but it is definitely tangible to do so. If you are having trouble, go visit him in his office hours and he will essentially revise your paper for you and tell you exactly what he wants out of your paper.",5.0,4.0,Robert Mielke
7975,"Dr. Shapiro is the best. She is funny and quirky and knows a lot about linguistics and language. She can seem intimidating because she is so knowledgeable, but if you go to her office or talk with her before or after class, she is easier to talk to. She is also willing to help you, but you kind of have to go to her office hours for help.",5.0,4.0,Mary Shapiro
7976,"Since this was our capstone class, she seemed to be even tougher than normal. However, in the end, her grading was pretty lenient. She was very willing to help in her office. Class time was completely devoted to discussing the readings, so if you didn't do them or didn't talk, you lost a lot of participation points.",4.0,4.0,Mary Shapiro
7977,"Dr. Shapiro is very touch, but very interesting.  She does not give out A's lightly, but once you're done you know the material.",3.0,4.0,Mary Shapiro
7978,"Dr. Shapiro's class is difficult, but if you work and liaten to what she says, an A is doable. The class is mainly project based, but the project can be interesting if you make it so. Also, class isn't mandatory, but I recommend attending, it'll help your test grades and Dr. Shapiro is funny.",4.0,3.0,Mary Shapiro
7979,"Dr. Shapiro is tough, but fair. She's there to challenge you from start to finish.",3.0,4.0,Mary Shapiro
7980,One of the worse professors I've had at Truman. She should not have taught intro levels classes because she doesn't deal with people who don't understand. She sent out an email telling people who have lower than a B in the class could not attend final review sessions b/c we would be a waste of time to the tutor. She is ridiculous and doesn't care.,1.5,5.0,Mary Shapiro
7981,"The class moves quickly and covers a lot of material. Her tests are very challenging but not completely unreasonable. She is extremely intelligent and has a passion for linguistics, and this really shows in her lectures (which are quite interesting).",4.0,4.0,Mary Shapiro
7982,"Her class was very challenging and included a lot of homework and group projects. This extra work isn't necessarily a bad thing because it can help boost poor grades on her challenging tests. Unless you are a linguistics major, I would not take her class. Class could be interesting but also very challenging.",4.0,4.0,Mary Shapiro
7983,"This is a hard class, and, it's true, Dr. Shapiro didn't make it any easier. She knows what she's talking about but has a difficult time bringing it down to intro level and isn't very approachable. I came in interested and excited and left thinking the subject was BS. The group project can break your grade or help it immensely. Luck of the draw.",3.0,4.0,Mary Shapiro
7984,"She is AWFUL!!! If you have a chance to take anyone else at all do that.... She is very RUDE and inconsiderate. She does not care at all about your success and will do NOTHING to help you. She treats the class as if it is a 400 level class rather than an intro, so if you know nothing about Linguistics, run away!!",1.0,5.0,Mary Shapiro
7985,"Shapiro knows what she is doing, and goes so fast that it is easy to get lost. If you have a solid background in linguistics, psychology, and statistics you can get an A (with a lot of effort), but there are people in class who have only taken the minimum prereqs and are completely lost. Very rigorous and intimidating. Work hard and you will learn.",4.0,5.0,Mary Shapiro
7986,Shapiro is extremely blunt to the point of being rude. She does not seem to care about the students' success. If you are knowledgable about linguistics you will probably receive an A or B due to only being tested twice. Do the homework! Don't take her comments personally or you will end up hating yourself..,2.0,5.0,Mary Shapiro
7987,"Hard teacher, rough grading, sometimes rude in comments. But really helpful overall, just wants you to succeed",5.0,4.0,Mary Shapiro
7988,"Wow, this class was really hard.  I wish I would have taken it with Ball or one of the other professors.  You have a group project throughout the entire semester, so if you're stuck in a bad group, that's just bad luck.  Also, her tests are extremely difficult.  She gives you past copies, but don't expect them to be anything like the real one.",2.5,5.0,Mary Shapiro
7989,Great teacher. Teaches at a faster pace but easy to catch on if you study and work hard. Great intro level class.,4.5,3.0,Mary Shapiro
7990,"Dr. Shapiro is a fantastic teacher. She is so incredibly excited about language and it's hard not to find the subject fascinating in that environment. She is really funny, smart, and a great teacher. You will not regret taking her class!",5.0,2.0,Mary Shapiro
7991,Ridiculous. I cannot believe that she is teaching lower level classes. DO NOT take this woman. Take Cook or the other professor if you're taking intro. She is too advanced and refuses to dumb it down or think that you can understand what she's talking about. If you're normal then you won't understand a thing and get a C. Good luck,1.0,5.0,Mary Shapiro
7992,"I loved Shapiro and I loved this class. She knows linguistics inside and out and her students benefit from it. I learned a ton and I would take her again in a heartbeat if I had the chance. Pay attention, do the homework, and skim the chapters and you should get an A. If you get A's on all the tests (4?) then you don't have to take the final!",4.5,2.0,Mary Shapiro
7993,"My favorite professor of all time.  Very engaging; nearly always available to answer questions; clearly knows and loves her subject material.  She's also not that hard of a grader, but you do have to put in effort in her classes.  She can be rather blunt at times, and I found her intimidating at first, but I learned to get past that.",4.5,5.0,Mary Shapiro
7994,"I wish she would slow down the pace a bit.  She doesn't seem to appreciate how difficult her subject matter is for people just being exposed to it.  She has tutors almost every day of the week, which is nice, but not if she's using it as an excuse to brush off how much her students are struggling.  Nice woman, but I spend more time on this class th",3.0,5.0,Mary Shapiro
7995,"Late to class more often then you, highly disorganized, impossible to contact as he does not respond to emails, never inside his office hours during the times posted, homework packets are an absolute joke and are just copy and pasted. Doe's not lecture any material that suits it, and leaves students in the dark on assignments.",1.0,1.0,Sana Camara
7996,"Once you get past his heavy french accent, and him sometimes randomly speaking in french, Camera really shows that he cares about you learning the language. He doesn't care about being a teacher per-se, but cares about teaching, if that makes any sense.",4.0,2.0,Sana Camara
7997,"His lack of passion for teaching ruins the whole class. Most days we were let out of class after 20 minutes. Each class consists of a 10 minute lecture, a 10 minute worksheet, and sometimes a short film. Most students did poorly, but I did hear that he works well in office hours.",3.0,2.0,Sana Camara
7998,"This teacher cares and wants to see that you are actually trying. Everyday, he seemed to show up to class with a smile so you could tell he loves to teach. He can be a little awkward. He's a native french speaker so he was confusing at times. His class was the easiest A. You just have to do your work, study, and come to class.",5.0,1.0,Sana Camara
7999,"Chill guy, the papers can be annoying but it really does help your French. This class will either make or break you in terms of pronunciation and reading aloud, so try not to die from stage fright if you get picked to read a paragraph. He's chill, like I said, so he won't bite your head off. You'll be fine.",4.0,4.0,Sana Camara
8000,Camara is a very difficult professor but he is one of the most caring faculty I have met at Truman. I would have never had passes French if not for him. If you are struggling he will help you and then some. Truly a great man.,4.0,4.0,Sana Camara
8001,"Easy for a French teacher.  Grade is based off of homework exercises, tests, and papers. You do not have to participate or talk in class but pay attention. His tests are based off of lectures, movies you watch in class, and in-class activities. Really nice guy who struggles with english but you can understand him just fine.",4.0,3.0,Sana Camara
8002,"The dude is rough but if you ask for help he will save your life. I came close to failing but he really took an interest and I got a B. So if you really invest yourself it will payoff. Still a hard class though but he can make it work. Never cracked the textbook but the workbook is critical, but he never looks closely at it.",3.5,4.0,Sana Camara
8003,"We barely spoke French at all in my class, which I found disappointing. He's very awkward; he doesn't talk much and he walks out of class a lot. Native French speaker, which is cool. He never posts grades though, and is highly impersonal. A really weird class overall.",2.0,2.0,Sana Camara
8004,"I understand why some people have trouble understanding him, but it took just time for me and I was fine. Very easygoing sometimes to a fault in assigning worksheets too close to tests. Focuses mainly on grammar and composition, did almost no speaking at all, which was a bummer but was okay. In class movies were fun, he's a nice guy overall.",3.5,3.0,Sana Camara
8005,"Camara isn't passionate about this class. Class is mostly reading aloud. We wrote some papers, but he seems to hand out As and Bs. Easy grader but doesn't give much feedback. Had very unclear grading criteria and relied on students to tell him due dates, test dates, and which page we left off on. Disorganized, unclear, and extremely impersonal.",2.0,2.0,Sana Camara
8006,"Camara can be a little hard to understand at times, but if you ask for help he is more than willing. As long as you try your best he is very understanding and will help you. ",3.5,3.0,Sana Camara
8007,"Camara doesn't go the extra mile. He's willing to teach students, and if you're willing to learn he can be really helpful, but most days he just lectures and leaves. You need to ask questions or go to his office hours if you want to learn a lot. Easy A class - research is his passion, not teaching.",3.5,1.0,Sana Camara
8008,"Professor Camara is a nice guy, but the class is not well laid out. You don't learn a lot if you have taken previous French, but he is very helpful. It was neat to have a native French speaker, but sometimes I think things were lost in translation.",2.5,3.0,Sana Camara
8009,"I found his class to be a very good experience because his native language is french. He was not always clear in his teachings and it is sometimes hard to ask him questions because I feel he didn't understand the questions at times. He also mumbles a lot. But overall, I enjoyed his class and I thie person.",2.5,2.0,Sana Camara
8010,"Fren grammar/phonology: I found Samara nice and willing to help- if I made a sincere effort to get help. He let me off really easy on my grade in this class though. I had not taken French for a year and it was hard because we did ALL the tenses. I liked the phonology part a lot. He is a very interesting person, and I think he has a lot going on.",2.5,3.0,Sana Camara
8011,"I really liked Camara. He is my favorite French professor at Truman. He was intimidating at first, but if you actually try to talk to him he is very nice. I think outside of teaching is very interesting. I had to go to his office hours a lot, and he was helpful. I took this class two years ago and he still says hi to me every time he sees me.",3.5,2.0,Sana Camara
8012,Alright professor. Terrible person. Has no sense of empathy. Two weeks of class are spent watching movies. Dismisses class 5-10 min early on most days. Tests are not bad if u study a bit. But he does not even allow university-excused absences. Unclear syllabus and unclear expectations.,2.0,2.0,Sana Camara
8013,"I really enjoyed Camara's class. He does mumble some and does seem intimidating at times, but overall he is a really nice guy. I'm actually taking French Lit with him this semester, too. Just do your work and pay attention and you'll do fine!",4.0,3.0,Sana Camara
8014,"Fairly easy french class. He does talk quietly which can be frustrating at times. Nice guy if you talk to him one on one, but seems intimidating in class. Tells you what will be on the test. Most classes are spent doing practice grammar sentences(endless packets) for the section you are on.",2.0,1.0,Sana Camara
8015,"Doesn't even wait for you to finish a sentence before he tells you you are wrong, even if you have a good thought to back up your claim. Also, even if your argument in discussion is well backed up, he will always find one flaw and make you feel incompetent. Always felt stupid to him even though I often did research after class to find I was right.",2.0,3.0,Joe Benevento
8016,"I went into the class knowing I wasn't a fan of the topic, but honestly tried my best and did the work and I felt I was shot down every day. If you say one wrong detail in a well thought out argument in class, he focuses only on what you did wrong, yet participation matters so it isn't like I could keep quiet. You can tell when he doesn't like you.",3.0,4.0,Joe Benevento
8017,"Dr. Benevento only wants you to parrot his own beliefs. The literature he chose was full of domestic and sexual violence, and when we tried to have bigger conversations about it, he shut us down. The midterm and final were excessive for a 300 level class, and he's a super harsh grader. I was looking forward to this class, but it just left me angry.",2.0,3.0,Joe Benevento
8018,"Overall, a really great professor and class! I feel like my poetry skills have increased a lot just from the past few months. Dr Benevento isn't the type of professor who will give you empty praise and he's not afraid to point out the ways you can improve, but when he gives you a compliment you know it's genuine. Highly recommended for all writers!",5.0,3.0,Joe Benevento
8019,"He is a genuinely great guy. Tells fantastic stories, and then incorporates them into lecture. Brought his guitar one day and sang songs while we wrote poems. Half your grade is participation, and the other half is just on a portfolio you submit at the end of the semester of your best 5 poems and a short story. Grading is HARD tho. GL reading notes",5.0,4.0,Joe Benevento
8020,"I would not recommend taking Benevento for creative writing if you want a blowoff class. He expects his students to participate and learn how to write more effectively. Classes are largely writing workshop style, but you also discuss reading material in class. He's a great guy and pretty encouraging. Definitely good to take for English majors.",4.0,2.0,Joe Benevento
8021,"Benevento is a good choice. There really aren't lectures, but there are classroom discussions of the books that you've read. His grading system is simple: contribute to the discussion each day, and 40% of your grade is an A. The rest of your grade comes from three papers (6-10 pages), and if you read the books, then you'll do fine.",4.0,3.0,Joe Benevento
8022,"I think Professor Benevento really is a good guy and cares about what he's talking about. Read your books, talk in class and write a few decent papers and there's no reason you shouldn't get an A. He can be rather intense during discussion in class, but it's worth 60% of your grade. Don't be upset if he challenges your opinion during discussion.",3.0,3.0,Joe Benevento
8023,"He asks challenging questions but doesn't act like a know-it-all. Class is based around discussing the readings. Showing up and participating is the biggest part of the grade so try to actually do the readings. Over all, he's a really great prof and if you're struggling don't be afraid to email him or stop by his office, he's super helpful.",5.0,2.0,Joe Benevento
8024,"Dr. Benevento is a wonderful human being; he is inspirational, but has the potential to be intimidating. However, he makes up for that by being abundantly kind and encouraging. He really just wants you to succeed, and you will as long as you're willing to put forth real effort. ",5.0,3.0,Joe Benevento
8025,"Awesome teacher,  but you will need to ask for clarification about his feedback, because you won't be able to read it. Always feel free to email him, he answers promptly, even on weekends. Had a great time in this class! He has definitely helped me improve my writing and I hope I'm in a class of his in the future.",5.0,1.0,Joe Benevento
8026,"Definitely be prepared to work hard on your poetry. Benevento pushes his students to do the best, and he expects participation. However, he is a very easy grader and always available to talk to students. Can't read his handwriting, though, which is annoying. ",3.0,2.0,Joe Benevento
8027,"I took this class only to fulfill the literature mode, but by the end of the semester, I loved coming to this class. Entire class is discussion, you'll read a book a week. 50% of grade is attendance/participation, 25% take-home essay midterm, 25% final of the same format. Dr. Benevento facilitates discussion so well, and he picks great books.",4.0,1.0,Joe Benevento
8028,"Took for Lit of American Minorities: Latino. Very knowledgeable and interesting teacher. Class is based 40% on participation with some essays around 10 pages. He is a generous grader, not a hard A if you work with him.",5.0,2.0,Joe Benevento
8029,Benevento is one of the coolest professors ever!  He knows his stuff.  He is also very interesting and reasonable in his grading.  Participation is key in his class.,4.0,3.0,Joe Benevento
8030,Very cool teacher! Grade based mostly on class participation and a few papers. Lenient on participation and keeps class interesting.,5.0,1.0,Joe Benevento
8031,"He's a very critical grader, but in a ""I know you can do better way,"" not in a mean way.  He's helpful and interesting, but I'm fairly certain he writes in some kind of cryptic alien language.  No one can decipher his scrawls, which can be frustrating for understand what he liked/didn't like in your work.",4.0,4.0,Joe Benevento
8032,His handwriting is so horrible! omg! I can't tell what he thinks of my work.,2.0,3.0,Joe Benevento
8033,Awesome guy.  Intellectual conversations in class.  Encourages you to share your thoughts.  Super Easy-going.,5.0,1.0,Joe Benevento
8034,"This guy is so great. He is very openminded and works with you so that it's nearly impossible to get less than an A. Also, he's funny",4.5,1.0,Joe Benevento
8035,"Dr. Thomas is very funny and cares about all of her students. She will work with anyone to ensure they are understanding the material. There is a lot of homework but it is necessary to practice if you want to pass the class. Skipping class will tank your grade as she goes over many helpful tips, tricks and memorization strategies for success.",4.0,4.0,Bridget Thomas
8036,"Dr. Thomas is one of the most caring, brilliant, and selfless professors I have ever met. The Classics Dept is full of gems, and she's one of the finest. She'll make you work for an A, but you'll be proud of the work you put in. She has lots of office hours and is always willing to help out however she can. Take her, you won't regret it!",5.0,4.0,Bridget Thomas
8037,"Overall a good professor, but difficult to work with at times. She likes you to do everything her way, no exception. If you change up your study habits to match her requests, you'll probably get an A (but not because they're necessarily better). She does have clear expectations, and assignments aren't very long. ",3.5,4.0,Bridget Thomas
8038,"Thomas's class was challenging at points, but overall very manageable. Though she doesn't always collect homework, you need to do it to stay up to speed. Her lectures were sometimes vague, but the book helped. Sometimes she would blow you off if you asked a question in class, but she helps when meeting one on one. Would take her again if needed.",3.0,3.0,Bridget Thomas
8039,"She always gives off a vibe that she thinks she is better than her students. You have to seriously study for this class, and the books are inconsistent with each other. She also typically moves on before someone can ask a question, and she usually won't go back to it.  Overall, I do not like her, and I would not recommend her.",2.5,4.0,Bridget Thomas
8040,"She is fair in her grading, but not really stellar in her teaching. Personality kind of stinks.  Sometimes makes rude/unprofessional comments to her students in class.  But her tests aren't difficult if you prepare and do the homework.",3.0,1.0,Bridget Thomas
8041,She is very clear and helpful. I was never lost in her class and I felt like I learned a lot. She is a great prof!!!,5.0,2.0,Bridget Thomas
8042,Expected WAY TOO MUCH for a 100 level class. She's a good teacher for Latin but she is terribly for beginning Greek unless you spend a minimum of 7 hours a week on her homework. Completely unreasonable.,2.5,5.0,Bridget Thomas
8043,"I've had Dr. Thomas for several classes and she is probably single most amazing person I have ever met. She loves her subject and loves teaching. I honestly have never learned so much from one person. Highly recommended. But you DO have to work, but she makes it easy to do.",5.0,4.0,Bridget Thomas
8044,"Dr. Thomas is great and she really knows her stuff. But don't expect to get an easy A, she will definitely make sure that YOU know what you're talking about when you get out of her class, too. But if you don't understand anything, she is very open to helping either via e-mail or in her office.  Take her if you really want to learn, and you will!",4.5,4.0,Bridget Thomas
