index,text,quality,difficulty,prof_name
13718,"She is nice and understanding but tough. Keep communication open, be honest with her and yourself and she will be sweet and helpful. However, she still expects you to know proper grammar, MLA 8th edition, how to find and use library resources, and the material she gives you to study. She understands it's harder for some and gives the tools needed",5.0,4.0,Christinia Woods
13719,If you do the work youll make a good grade. She reopened an assignment I missed due to an illness. She understands if youre up front with her about things. She is a tough grader though and will find little issues with your paper that you probably missed or didnt think mattered.,4.0,3.0,Christinia Woods
13720,Avoid unless you want the most fluff-filled and hardest online ENG 102 class.,2.0,4.0,Christinia Woods
13721,"Her group project was awful, I usually dont mind them but I was paired up with five other people and only half of us did it. We raised our concerns, but she still graded the project heavily with a bigger work load and still gave them the same grade as us. Some groups failed. Her quizzes a and exams are easy. Extra credit is given in the exams.",4.0,3.0,Courtney Ray
13722,"There group projects, tests & quizzes. So just because you dont do well on one thing it doesnt mean youll do badly overall. There are many chances to get a good grade. But its not a super easy course. But we get feedback on quizzes to know exactly whats expected. She makes the lectures relevant to real life.",5.0,4.0,Courtney Ray
13723,"Inexperienced, does not give feedback on assignments or quizzes, if there is a technical difficulty it is the students fault, does not have office hours expects communication to be done through emails but does not respond, does not post assignments when she says she will, poorly organized",1.0,3.0,Courtney Ray
13724,"Dr. Courtney Ray is an obviously inexperienced teacher. She had 4 wrong answers on her midterm that she had to correct for all students. She assumes it's your fault if you bring an issue to her attention. She's pretentious. She does not explain what she requires for the essays, then lowers your grade when you don't do it exactly how she wants.",1.0,3.0,Courtney Ray
13725,Rarely in class this semester but it was still easy,4.0,2.0,Jill Hupp
13726,"She is very caring, has excellent teaching strategies. It took her some time to grade things, but there were technical issues. And she was dealing with health issues that she explained to us, but she was always there to answer questions, and help us when we needed it.",4.0,4.0,Marlayne Tabor
13727,"She was very helpful. Took some time to grade things, but she was very thorough. There was some technical issues which didn't help her. She was very caring, understanding and always available to answer questions.",4.0,3.0,Marlayne Tabor
13728,"Rarely showed up to class, which was cool but she never graded stuff. She would take months to grade any assignment. However she was nice",3.0,1.0,Marlayne Tabor
13729,"Personally, I was nervous about taking this class online. In the end, it was a really solid choice. She is always in contact, gives ample time to complete the assignments. MUST READ DIRECTIONS CAREFULLY. That was the only struggle in this class because she types out so many directions. Make yourself a checklist. A few opportunities for extra points",4.0,2.0,Marlayne Tabor
13730,"You may read the tags and think this class is boring. However, if you're interested in using Excel/Access (huge part of business), take this guy. There is a lot of homework, but each assignment takes about 30 minutes. The lectures are not the most interesting, but you can do a lot with what he teaches. Great teacher & knows his stuff inside and out",5.0,2.0,Benjamin Pearl
13731,"Professor Pearl is a very solid teacher. He has so much experience in the Business field and really provides great advice and knowledge to the class. There are 3 exams and there is a decent amount of homework. Overall, very good class and an easy A!",5.0,2.0,Benjamin Pearl
13732,"Professor Pearl was overall an awesome professor, the topics are boring but he did a good job keeping it interesting and relating everything back to the real world. The class is structured of 3 parts which is excel, access & MIS and the homework assignments are very easy, tests weighed very heavily on grade and were somewhat difficult.",5.0,3.0,Benjamin Pearl
13733,Professor Pearl is a great professor and I would recommend. He clearly outlines everything and gives the student everything they need to succeed. Would definitely take him again!,5.0,3.0,Benjamin Pearl
13734,This was an easy class thanks to the clear instructions given by the professor. I understood the material well because of the examples that were given out which helped with the exams and homework.,5.0,2.0,Benjamin Pearl
13735,"Great professor. One foot in the academic world and one foot in the world he teaches about, fully present in both. Knows his stuff front and back and answers questions effectively. Generous when helping students meet the demands of his class- make sure to communicate. Funny if you catch his jokes- keeps it interesting. Logical, professional, sharp.",5.0,3.0,Benjamin Pearl
13736,Really nice guy and good teacher. The class is about excel and access. He really knows what he's talking about and shows you how to apply what he's teaching to the real world.,5.0,3.0,Benjamin Pearl
13737,"Great instructor. Knows his stuff, makes the material relevant and applicable. Classes always interesting, even the dull topics.",5.0,4.0,Benjamin Pearl
13738,"This class is all about microsoft excel and access. He's a pretty good teacher, but you have to buy an $80 program for the homework which is kind of annoying. Homework is easy-- just applying what we learned in class on the program to practice. Midterm was easy and Final exam was open book.",3.0,2.0,Benjamin Pearl
13739,"I more blame how Seton Hall structures the course rather than the professor himself. That being said, this professor is far from perfect and does certain things well and certain things he is lacking. The good thing is that Professor Pearl highly encourages participation. The bad is that professor tests on concepts but barely touches on them. So-so.",3.0,3.0,Benjamin Pearl
13740,"Lectures were super boring. In the beginning of the semester, I went to every class, but once we started going over the parts of a computer, I didn't bother. Definitely show up to the lectures about Excel and Access though. The homework and exams are all open-notes. Just search up the questions and you'll find the answers.",2.0,1.0,Benjamin Pearl
13741,Makes the material easy to learn and he does not want to fail anyone. Gives chances for extra credit as well. Usually lets class out early.,5.0,1.0,Benjamin Pearl
13742,Professor Pearl is a good guy. If you pay attention to his lectures in class and do the homework you will get a good understanding of the various Microsoft programs. He uses iClicker (attendance) and another homework program that require students to pay a fee. Get on his good side and take an interest and you'll be fine.,4.0,3.0,Benjamin Pearl
13743,"This professor was ok. He was extremely boring. He's a nice guy and all but I honestly would never take him again. I became miserable and ended up hating the class because the only thing he ever did was talk. He makes you sign up and pay for ""subscriptions"" just for attendance. He starts off the course easy. Gives WAY too much homework.",2.0,3.0,Benjamin Pearl
13744,"all quizzes super easy, watch the weekly lecture video then you don't have to do the readings, still buy the texbook because some exam questions are taken word from word from the textboook, don't save paper till last minute, almost everything is avaliable on quizlet but don't blindy answer based off a quizlet- a lot of the answers are wrong",4.0,2.0,Naon Min
13745,"DO NOT save paper to last minute, made that mistake. Tests are pretty easy and quizzes.",4.0,2.0,Naon Min
13746,"Weekly lecture video about 15-40mins to watch and take notes, easy quizzes all mc& t/f, midterm and final, one paper- DO NOT SAVE PAPER UNITL THE END- a lot of research not a night before paper, offers a few extra credit opportunities",4.0,2.0,Naon Min
13747,"The online lectures are really boring and she is hard to understand but if you take notes the quizzes and tests are really easy. Bi weekly quizzes, a few online tests, and one paper. Easy class",3.0,1.0,Naon Min
13748,SHE ROCKS! quizzes are easy and test are easy. Midterm and Final I both got an A on. I had a 92.5% in her class and she bumped me up to an 93% so I could get an A in the course. I would take her with no doubt!!,5.0,1.0,Naon Min
13749,"Nice lady, didn't retain much information. Wish she included translations on the screen of her lectures as her accent is extremely hard to understand. Not hard at all if you moderately apply yourself. She's pretty clear about her objectives and doesn't assign much work. Its really up to you to study. Take her for the ""A"", don't take her to learn.",2.0,1.0,Naon Min
13750,"Quizzes every 2 weeks. Group essay. 6 quizzes in total. Midterm is easy. I have a 100 in this class, make a little time every once in a while for this class and you can easily ace it",5.0,2.0,Naon Min
13751,"The BEST professor at UGA, hands down. Maybe it's the class content that is easy, but Betsy is so engaging and funny in class. As long as you learn the phonetic alphabet for test 1, then the rest of the class is an easy A in my opinion. So glad I took her class!!",5.0,1.0,Betsy Miller
13752,"Betsy is literally the most down-to-earth person out there. She lets you choose which questions to answer on the test and sneaks in extra credit when she can. I personally didn't find the lectures interesting, but it depends on what your interests are! Take her if you can!",5.0,1.0,Betsy Miller
13753,"She is a great professor! Really funny and crass sometimes, but she knows a lot about the subject. The material was somewhat challenging, but in a good way. If you go to class and take the time to understand what's taught, you should be fine. They try to give you extra easy grades to help you",5.0,3.0,Betsy Miller
13754,"She's a really down-to-earth and laidback teacher. This is an intro class so it's mostly lecture and the tests are easy as long as you listen in class and take notes. If you participate and liven up the class, then this class could be a breath of fresh air.",5.0,3.0,Betsy Miller
13755,The material is easy if you really learn it. You definitely need to know the material to begin with to make the rest of the class easy. Each missed absence after 3 is a point off your attendance grade.,3.0,4.0,Betsy Miller
13756,"I took this class for my ""literature beyond ENGL1102"" credit, and I don't regret it. Betsy is super straightforward about her expectations, and as long as you make quizlet sets for each unit and do your homework, you should make an easy A. Her only drawback is that she's a very slow grader, but she is a grad student so that's kind of understandable",4.0,1.0,Betsy Miller
13757,"Mrs. Ellison is a super fun in the classroom and in clinical. She genuinely wants all of us to succeed and make it through nursing school. Her lectures are in more of a discussion format, so you should read before class or at least read through the ppt so you're not lost. Very encouraging and gets excited for you when you try new things in clinical",5.0,3.0,Dawn Ellison
13758,One of my worst professors so far! Does not explain things. I personally could not get specific explanations for things. Would not take her again if it was up to me. Openly says she does not usually give As in this class and its seems shes proud of that. Not something I want in somebody that is teaching me anything.,1.0,3.0,Dawn Ellison
13759,Can an accreditor please sit through this course and give me my money back? At least look at the homework assignments he gave us. He never taught us Verilog but all of the homework assignments were poorly worded (if worded at all) copies of homework from more advanced courses at other universities. Most people failed but still got grades...,1.0,5.0,Yi-Chung Chen
13760,"I have a feeling that the two ratings that rate him thumbs up are fake. Is a horrible professor. He doesn't teach. He is *not* accessible outside of his class hours. He stands infront of the board, writes something, then erases it before students even see what he wrote! Refers to what he is covering with ""this"" so you don't even know what he wrote.",1.0,3.0,Yi-Chung Chen
13761,"He is accessible outside of class but it is hard to understand. DON'T BUY THE BOOK. Tests & quizzes are not hard but can be tricky since he is not specific about what he wants you to study. Make sure to keep communication open, he is willing to help and is not strict about deadlines. He wants his students to do well.",4.0,3.0,Yi-Chung Chen
13762,"This was the best class I've taken for practical, real skills. He actually teaches you things that will help you outside of college and cares about whether or not you are hirable, unlike much of the rest of this school. Make sure to take at least one class with him if you are serious about your field.",5.0,4.0,Yi-Chung Chen
13763,"Unable to answer basic questions, and refuses to answer homework questions. Tests on things that weren't taught and encourages students to drop the course. Doesn't hand tests back and gives no feedback. Threatens to send anyone who questions him to the Dean. Literally told the class ""it's the professor's job to make you feel bad.""",1.0,5.0,Yi-Chung Chen
13764,"Spends half the lecture ranting about student complaints; said he gets so many complaints he doesn't care about them anymore. Doesn't teach anything; told us we ""have to learn how to Google."" Don't bother asking questions, he'll answer with ""I don't know"" or ""you have to figure it out yourself."" He'll kick you out of his office too. Disgraceful.",1.0,4.0,Yi-Chung Chen
13765,"Awful. Basically spends the whole class ranting and tells you how if you don't know one very specific thing you won't have a job. I'm stuck with him for Functional Verification. Doesn't help you if you ask for anything, doesn't teach material relevant to the homework. So atrocious people stopped coming to class. Avoid like the plague if possible.",1.0,4.0,Yi-Chung Chen
13766,Good professor for programming and logic. He is hard to understand sometimes but cares about your final grade. I would go to his office hours he would really appreciate it. He looks for motivated students.,5.0,3.0,Yi-Chung Chen
13767,"Doesn't teach how to write syntax; primarily only C/C++ theory. The professor is very knowledgeable, but if your new to programming, your going to have a HARD time. I believe this class should be an intermediate course rather than an introductory one. You will NEED to study outside of class and learn how to code yourself.",1.0,5.0,Yi-Chung Chen
13768,Lee is really great. Funny and creative,5.0,4.0,Anne Lee
13769,"She rambles on for way too long about nothing, barely relates it to a topic to write about. EGUMPP is stupidly long and tedious and you do it again in 111 which she teaches. She also pats herself on the back often, she says ""I'm a great editor"" about 5 times a class, and hands out papers saying to bring them back for next class but we don't use it.",1.0,3.0,Anne Lee
13770,Nice lady.,5.0,3.0,Anne Lee
13771,"Professor Lee is the best English Professor I've had at St. Bonaventure. She is honestly the smartest professor I've had. She has experienced so much in her life, knows about so much and is interested in everything. If a student has a specific interest she gives the student a platform to learn more and write about it. I would 100% take her again.",5.0,4.0,Anne Lee
13772,"the worst class I've taken in college. Professor Lee was not only harsh but extremely critical and mean, and would publicly shame students in the classroom. The directions were VERY unclear, assignments were never given correct due dates and there was no feedback ever except for harsh criticism. This class interfered with my health & psyche",1.0,5.0,Anne Lee
13773,He is a good lecturer and is well-suited to teach the course material,3.0,3.0,Shinder Thandi
13774,"Lectures are very long, get ready to take some notes. Midterm was pretty easy and the quizzes are not hard either. Final was multiple choice study words and definitions.",4.0,3.0,Shinder Thandi
13775,"Wont cancel class under the harsh virus, and being really mean. Class is boring",1.0,2.0,Shinder Thandi
13776,Great lectures. He is clear on what will be on quizzes/exams. Take notes each class because he does not give you any notes to access after class. Slides he uploads are cliff notes of the lectures. Exams/Quizzes are based solely on the notes. NO textbook to refer to! One research essay.,4.0,2.0,Shinder Thandi
13777,"I've taken his Global 130 class before and this class was similar grading structure: 3 quizzes, midterm& paper. I really liked the course, the professor did a great job of explaining all the terms/events. Not all reading is mandatory, he will tell you which will be tested on and most slides are posted, overall pretty easygoing and approachable!",5.0,2.0,Shinder Thandi
13778,"He gives very heavy slides but posts them later. The class is on terrorism so it is very interesting. 3 quizzed throughout the quarter (pretty easy) and then one midterm that was short answer in class. And then one final paper that's 8 pages about due finals week. If you find terrorism interesting and dont mind reading and writing, do it.",4.0,3.0,Shinder Thandi
13779,"Incredibly confusing syllabus (you had to check three different places just to figure out what readings you needed to do), tons of reading assigned but never tested, doesn't test on how well you know the material but rather how well you could decipher his unnecessary wordiness. I'm switching out of the Global program because of this class/prof.",1.0,3.0,Shinder Thandi
13780,"Although the lectures were sometimes boring, the topics are interesting. The quizzes are also very easy. Overall, an easy class.",5.0,1.0,Shinder Thandi
13781,"Lectures were kind of monotonous, so it was hard to pay attention. He posts slides online. 1 midterm exam, questions are easy if you even just review lectures. Final was a paper, which was time-consuming but not too difficult. Had a required field trip to a Sikh temple (w a reflection paper on it), which was an incredible learning experience",3.0,3.0,Shinder Thandi
13782,"Interesting topic and there's potential for the class to be cool but the lectures drag on and the professor isn't really captivating. As long as you show up and pay attention you should do fine, just be ready for reaaaaallly long lectures",2.0,1.0,Shinder Thandi
13783,"Visiting professor but is here for at least 2 quarters. Very interested in the topics of global diasporas obviously, could have been clearer with what he was looking for on midterm (aka unclear why you got what grade you got) but he was approachable and obviously knowledgable. 2 quizzes, midterm, final paper. Take him if you get the chance!",4.0,4.0,Shinder Thandi
13784,I've only taken the course for a month and my class is too afraid to ask questions cus she makes math more confusing,1.0,4.0,Alla Serikova
13785,"Bro, she makes everything sooo confusing. She's monotone making classes super boring & it makes you hate math. She's sort of nice sometimes but sometimes she's super rude if you don't understand something. You have mad homework and the only way you'll actually figure out how to do anything is by going to tutors or using the tutor button on hawkes.",1.0,5.0,Alla Serikova
13786,"Homework and in-class problems do not prepare you well for the quizzes and tests. Homework is ten times harder than anything you talk about in many cases, and I already took calculus and learned a lot of the information for the course in high school before coming to her class. Don't be afraid to ask others for help.",1.0,3.0,Alla Serikova
13787,"Prof. Serikova has a very heavy accent and can speak fast sometimes so it can be very hard to understand, specially since she is teaching math. Also not helpful at all, the few times I asked for help she barely explained anything and did it very fast and I was just left even more confused.",1.0,4.0,Alla Serikova
13788,"The class is very fast paced. There is an online system used for all practice, certification homework and exams. Prof. Serikova is available to help you outside of class if you need help. She will work with you and come up with a plan if needed to help you pass the class. She is aslo very encouraging .",4.0,4.0,Alla Serikova
13789,"One of the best professors I have had. Some people can find the class boring, but it was my favorite class during the semester. I enjoyed the atmosphere in the class. Treats you with respect! Experiential class, no exams. If he sees that you really care about the class and put efforts, you will get an A. I found great friends. Amazing professor!",5.0,2.0,Phil Nash
13790,"Overall, Prof. Ehinger is a great prof. I took her at FSU and the exams are fairly straight forward. If you fully understand all the HW and quizzes then you should do fine on the exams. Don't be afraid to reach out to her as she is always looking to help her students.",4.0,3.0,Anne Ehinger
13791,"Professor Ehinger knows her material! She is willing to answer any and all questions, if she can't answer the question right away she will make sure to answer it. The class is very challenging. It is not an introduction class, be prepared to read a lot and study hard. Class is curved so that helps",4.0,4.0,Anne Ehinger
13792,"I really loved this class. You do have to do the readings in order to really take part and benefit from the discussion, but everything she assigned was genuinely interesting. I would recommend this course to anyone who is open minded and wants to create change. Dr. Mendez is passionate and cares about what she teaches. Discussion was always good.",5.0,1.0,Xhercis Mendez
13793,Now he is a tough grader cause he takes pride in writing papers and breaking things down but he is very detailed which can help a lot he gives great feedback how you can improve doesnt give a lot of homework but miss one class and youll be lost on his assignments he is very good at what he does even though hes a tough grader Id take him again,4.0,4.0,Christopher Calderhead
13794,Class is very project based and very hands on. If you like electronics or want to learn more about them i highly recommend this class. If you are looking to read text books and do lots of homework and test this is NOT the class for you. He is of the mindset that learning is by doing not by memorizing. Final project is very open and you will learn,5.0,1.0,Eric Bredder
13795,"This was a much more relaxed writing class than I expected. I felt that at times he could be a little vague about what he wanted, but he was very accessible and happy to talk about it. I also took this class the first time he taught it, so there was a little bit of adjustment for everyone - I expect he is more clear on guidelines and feedback now.",4.0,2.0,Aaron Beasley
13796,"He seems to be a very nice man outside of the classroom, but once in class he is incredibly condescending. He does not listen to his students needs. His comments on papers often left students feeling embarrassed and upset. I went to office hours with him but left feeling worse about my paper. Honestly one of my worst experiences with a professor.",1.0,4.0,Aaron Beasley
13797,"As long as you are willing to put in the effort for his class, read the directions he gives you for papers, and attend class-- you will be fine. He is great about giving back his thoughts and ideas about how you could write better; he is one of the easier professors here at Union.",5.0,4.0,Aaron Beasley
13798,Great Professor!,5.0,4.0,Aaron Beasley
13799,Probably the fairest professor I ever had. She always extended due dates and responds to emails about any concerns about the course. Always willing to help and she even gave us time to make up any missing assignments. TAKE HER CLASS!!!,5.0,3.0,Crystal Curry
13800,"All the reviews about her are right! She is awesome & during the pandemic she lighten the workload and was very flexible with due dates as long as they were in before the end of the semester! I also loved her class and writing poetry, plays and a short story.",4.0,2.0,Crystal Curry
13801,"TAKE HER!!! Prof. Curry is an incredible professor. She puts the fun back into learning (at the college level) with her Kahoot games and wild sense of humor. There's no doubt that she loves what she does and wants to see her students succeed. Her class was my oasis this semester - and no, it was not that it was easy. Rather, I felt supported.",5.0,3.0,Crystal Curry
13802,"Prof. Curry is such a caring person. She is inspirational and open-minded. Even though you read a lot, that doesnt really matter because you will eventually learn so much. Her feedback is also cheerful. Take her if you want to be good in poetry!",5.0,3.0,Crystal Curry
13803,"Such a sweet, intelligent, and caring women. This class it's an eye opening to everything around you.",5.0,1.0,Crystal Curry
13804,"Had to take a poetry class for my minor and even though I went in disinterested, she really changed my mind. She's a published poet herself which is cool and the readings she posts are diverse. Easy grader, she'd say it herself that you have to try to do badly to get a bad grade.",5.0,2.0,Crystal Curry
13805,"This is a literature course so yes, there's a good deal of reading and writing, but that's normal. Communication is key, especially if you fall behind, she is very understanding. It is clear that she cares and wants you to do well in the class. My summer course was tricky, but that's mainly because of the time crunch of any summer course.",4.0,3.0,Crystal Curry
13806,"She's pretty nice. If you're taking an online class, expect to do a lot of readings and class discussions (weekly). She doesn't grade them harshly, but she sure make you work for it. It was creative writing, so you get to try different things every week, it feels like a high school class, which is awesome.",5.0,4.0,Crystal Curry
13807,"TAKE HER, TAKE HER, TAKE HER! Is all I have to say. This class was the highlight of my semester. This class is the epitome of making learning fun. This class will only get better as you get to know your classmates. Curry draws out the creativity you never knew you had. Take any class with her, she's great.",5.0,1.0,Crystal Curry
13808,"Love this professor so much and really enjoyed taking her online class. She is very caring toward her students and gives good feedback when you email her. The content of her class was truly amazing and I loved learning poetry, short stories, and playwriting with her. She made class fun and very interesting. If you can take her I highly recommend!!!",5.0,4.0,Crystal Curry
13809,"Mme King is a great teacher and person. Totally recommended for taking French with her, especially French I! She's very caring of her students, teaches well, and is generally accessible outside of class and responds to emails in decent timing.",5.0,3.0,Lydia King
13810,"Dr. King cares a lot about the student learning the lecture and is very sweet. She is a must to take for French. Going to class matters because she takes 2 grades based on participation and if you show up to class. Overall, it's a class that is easy and she is a great teacher.",5.0,1.0,Lydia King
13811,She was my best professor this semester. She is really funny and helpful. Would take again!,5.0,2.0,Lydia King
13812,"Mrs. King is fantastic. She is so so sweet and very very helpful. Attendance is important in this class like with any foreign language, but she makes the class fun and social. I would recommend her for someone who didn't have a background in French, she's very accessible outside of class and passionate about the material.",5.0,2.0,Lydia King
13813,She is so sweet and honestly one of my favorite teachers Ive ever had. I took French 1 with absolutely no background in french and passed with a 99. She tells you everything you need to know for tests and always emails back pretty quickly. You get points for each day you are in class and you learn important stuff everyday so you should go to class,5.0,3.0,Lydia King
13814,AWESOME TEACHER! Alex was a very fun and outgoing teacher but still taught the material. She provides you with everything you need to do well in her class. Just do the work she tells you to do and make sure to fill out and study the study guides! Highly recommend!!!,5.0,2.0,Alexandra Dagens
13815,Alex was one of my favorite profs so far. She is very caring and will help you if you ask. She is very accessible outside of class and will respond to your emails as fast as she can. She is easy to work with and is very outgoing. Her powerpoint lectures are fun and entertaining and she loves to have fun! Definitely recommend.,5.0,2.0,Alexandra Dagens
13816,LOVE HER! Class was easy and interesting! Couple of group projects. No quizzes just 1 final but it was easy. Only needed to buy 1 program but that was it! TAKE!,5.0,2.0,Erin Barrett
13817,The only thing we were graded on was weekly discussion posts based on the reading and online homework. We used Pearson Revel for homework and each chapter has quizzes and a chapter test. We also had one infographic assignment due at the end of the semester. Professor is nice and caring!,5.0,2.0,Erin Barrett
13818,"No exams/quizzes. Lot of ""book"" work, just a few assignments. There is a powerpoint project at the end of semester. Must attend workshops assigned so be ready to make time in your schedule to attend at least 3-5 workshops in a semester. does a lot of lecture powerpoint and assigns you into a lot of breakout rooms each day so if you're shy, sorry.",5.0,1.0,Erin Barrett
13819,"Looking for an easy A, this professor isn't the one. The course is unorganized, unclear what assignments are, doesn't clarify where to submit assignments, requires you to attend meetings outside of the class time. Lectures are interesting & interactive but the course work is too much. Don't recommend taking this course with other difficult classes",3.0,4.0,Erin Barrett
13820,"I feel like I didn't learn anything in this course. Takes forever to respond to e-mails. She canceled class several times. Does not keep up with grading. Before the end of the semester I had a B, then when she started grading labs AFTER grades were due, I barely even passed. I worked so hard in this course for nothing!",1.0,5.0,Erin Barrett
13821,"Took in fall 20 online because of pandemic. Good professor, very fun and passionate about the class. Mandatory to attend zoom class. Will be working a lot in groups with classmates in breakout rooms. Participation is a must, two textbooks needed and one presentation for the final but it is not hard. Gives lots of assignments but not long.",5.0,2.0,Erin Barrett
13822,"Fall 20 online; Good professor, fun but also gives out work so be prepared to work for your grade. Mainly discussion posts and reply to others. One project that involves a research paper but it's not hard. Not a hard grader. Quizzes and exams on pearson so you will have to purchase the code. Gives extra credit. Overall good and chill professor :)",4.0,3.0,Erin Barrett
13823,"Barrett is a very caring and thoughtful professor. HOWEVER, her workload is unreal (at least online it is). She has so many assignments and discussions it gets overwhelming. Other than that, if you keep up with your assignments and get good scores on the quizzes you will do great!",5.0,4.0,Erin Barrett
13824,Caring professor I had her for multiple classes and i passed it was easy and she really cared about her students,3.0,3.0,Erin Barrett
13825,"Such a fun class! Easy A if you show up & do the work. Attendance matters, its recorded through a sign-in sheet. Two big projects. 1- youll be raising a child up to their adolescent years 2- group presentation. Have to come up w/an educational toy for teens where youll be bringing it to life & interviewing an adolescent that actually used it.",5.0,2.0,Erin Barrett
13826,"She made working w/SPSS fun & easy. Youll be assigned to a group where all the labs will be done. She tends to fall behind on a lot of grading, so be ready to stress over not knowing what you got. She also likes to use a lot of humor in her lectures, which can rub people the wrong way, but shes devoted & wont move on until everyone understands it",5.0,3.0,Erin Barrett
13827,I have taken her before and was easy going so I thought to take her again for PSY 306 and i thought it would be easy since it was about designing our lives and NO. It's an annoying class and always is a lot of work honestly. in other words. not an easy A.,4.0,4.0,Erin Barrett
13828,"She doesn't answer questions, but dirty looks for asking questions, so take somebody else instructing dysorganized and messy class cos talks about herself",1.0,5.0,Erin Barrett
13829,"Professor Erin Barrett is an excellent teacher. I really recommend her classes Psych Of Adolescent Exper, Child Psychology and Cognitive Psychology. I like her teaching method. Professor Erin is very respectful and always helpful. Thank you Professor Erin Barrett.",5.0,4.0,Erin Barrett
13830,"After attending 2 colleges & 2 universities, Professor Barrett has definitely been one of my top 3 favorite professors! If you take your college years seriously, if you want to feel support, & want an incredible professional as your professor, do yourself a favor & sign up for her classes. I've taken about 4 of them & she is the absolute best!!!",5.0,2.0,Erin Barrett
13831,"She definitely makes you earn your grade, but offers lots of opportunities to get it. Her classes aren't hard; they just have a heavy workload, but she is very organized, and helpful too. I do recommend this Professor, but in the other classes I have had with her, she seems to give off the vibe that you are annoying her with your questions.",4.0,4.0,Erin Barrett
13832,Tough class. Attendance is mandatory and she is a really tough grader that it will affect your grade even if its a few points. She also leaves a lot of work and reading. She also sucks at responding back to emails even when its really important. Even after the pandemic she didnt even make accommodations its like she didnt care about it or us,2.0,5.0,Erin Barrett
13833,"A sweet person but her teaching style is pretty awful. Despite the pandemic, she has actually made it more difficult to complete this course and has been kind of insensitive to the course load that her students have. Since then we have essentially been teaching ourselves, while she continues to assign things while still not grading past assignments",2.0,4.0,Erin Barrett
13834,"I thought this class was difficult when we were actually going to school but this is the worst class I could have taken during this pandemic. She leaves TONS of work like we don't have other classes to deal with on top of stressing. Those memes about professors leaving 20 assignments and telling you ""I know it's a stressful time but.."" are her.",3.0,4.0,Erin Barrett
13835,Professor Barrett is an amazing professor that you can tell is passionate about her work. She is always ready to answer any questions that you may have and is very caring and understanding. When teaching this class she did an amazing job and was always there for her students. Highly recommend teacher and course for any student.,4.0,2.0,Erin Barrett
13836,"This class was a blast honestly. There were no lectures, just read the chapter, take an interactive test and then talk with classmates on a discussion board about the topic. Theres a couple papers that a pretty easy, he makes the subject very entertaining! He sends a lot of check-in messages and is easy to get a hold of if you have questions.",4.0,3.0,Michael Dudley
13837,"4 writing assignments, 4 exams, discussions + inquizitive tests every week. discussions are pretty easy, not too time-consuming. never spoke to him directly, but his weekly updates were very fun to read. not a harsh grader at all. there were 3 extra credit opportunities. you should buy the textbook on norton website b/c you have to pay for tests",5.0,2.0,Michael Dudley
13838,"Dr. Dudley is by far my favorite professor. He is great at answering emails. Is extremely understanding and kind. He does not require the textbook but it does help. Read one chapter every week, do an inquizitive which you can get 100% on if you keep trying. One discussion every week which are easy and interesting. A few writing assignments",5.0,3.0,Michael Dudley
13839,"Amazing teacher ! Very kind and very on top of emails. Each week of class is pretty much the same a quiz that you can retake as many times as you want, a discussion board, and almost every two weeks a writing assignment that is very simple, and tests every week. He definitely prepares his students for each test. Offers extra credit.",5.0,3.0,Michael Dudley
13840,"I took Psychology 100 online, fast track, with professor Dudley. He is an easy grader when it comes to the discussion boards and written assignments and he provides great feedback. Although it was online, you can tell he cares about his students. You need to read the textbook to get a good grade on the exams since there are no study guides.",5.0,3.0,Michael Dudley
13841,"Professor Dudley really is amazing. Everyday I woke up excited and eager to attend his class, and that shows a lot. His lectures are very interesting and hes so funny! He includes jokes and personal stories as examples. Going to class is mandatory because the things he says and writes on the board are all also on the tests. Take diligent notes!!!!",5.0,3.0,Michael Dudley
13842,"Prof Dudley is a quirky guy which makes his class interesting. His class is not mandatory but tests are solely based on lectures. Online quizzes, a few short writing assignments, and 4 exams. Not a bad class to take if you need credits or an easy A.",4.0,2.0,Michael Dudley
13843,"Dr. Dudley is very fascinated with Psychology, specifically Research Methods, which makes going to his class entertaining and informative. He has a quirky and witty sense of humor which keeps the class light and fun. The class has a couple group experiments that you conduct, some online quizzes for each chapter of the book, a midterm, and a final.",5.0,3.0,Michael Dudley
13844,"Awesome professor, 10/10 would recommend. 1st half of semester is mostly lecture, 2nd half is mostly group projects/studies. Grades based on several quizzes, a couple tests, and 3 papers. He makes the class really fun and enjoyable and is happy to talk with or help any students if they need it. One of the best professors at Palomar",5.0,3.0,Michael Dudley
13845,"Dr. Dudley is an all around friendly person! Don't be afraid to speak up if you have questions. He wants you to understand! You want an A in this class? Do all the quizzes and reach 100% ( gives you opportunity to rise grade), do the small assignments, do the extra credit and at least get a 75 % on all the exams. You will get that A still!",5.0,4.0,Michael Dudley
13846,"He is so lenient & fair! Unfortunately, No Curve to this class. 4 exams (50 multiple choice, 2 pts each) 5 bonus questions on the exams, 14 quizzes that are online (can be taken as many times as is necessary to receive 100%), 4 Writing assignments(1 page) 12 Chapter reflections (1 paragraph) Class is easy but study extra for test so you can get anA",5.0,3.0,Michael Dudley
13847,Dr Dudley is the best. This class was an intersession class but was completely manageable to knock out in less than 4 weeks. Professor responds quickly and gives great feedback AND he is very encouraging! Take his class! I wish I could take him for all my psych classes! This class sets you up to pass and succeed for the next psych class! Thanks Dr,5.0,1.0,Michael Dudley
