,text,quality,difficulty,prof_name
437,"Maybe he's a good professor for his subject (math), but don't take him for Humanities. He ended up making the class teach itself and treated it as a joke. Sorry, but I don't like to waste my money. I pay for college to LEARN, not to sit back and do nothing while the professor makes lame jokes and tries to recruit you to math club. I give him an F.",1.5,1.0,Leigh Atkinson
438,No Comments,2.0,4.0,Leigh Atkinson
439,"Schmidt is extremely intelligent, but it was difficult for me to learn from him because he seemed bored with what he was teaching.",2.0,3.0,Lawrence Schmidt
440,He is more boring then salt water. If you come to class you will pass because everything that is assigned in class is on Moodle and he gives you all the answers during the class.  If you want a really easy mark then he is great. However his classes take forever and half the time he does't  even talk about the subject. I learned nothing in his class,1.0,1.0,Brian Murray
441,Gives a lot of assignments and his tests are information that is not found in the textbook. I would take the course but with a different instructor.,1.5,4.0,Igor Klyukanov
442,Class was completely online with various discussion board posts that were very easy to get full credit. The research project at the end and video was tough! Tests and Quizes were straight from book and articles. You must read everything! Hard class overall and very time-consuming.,2.0,4.0,Igor Klyukanov
443,"this course was hard to deal with. The text was bad, his lectures were not helful and his test were unnecessarily hard. I took it online and out of 40 points per test the class average was 28 consistently. I do want to take the class again but not with him.",1.5,5.0,Igor Klyukanov
444,"I took 411 with him and honestly would rather crawl into a dark hole for 2 months than sit through another class with him. It's been terrible, the amount of reading he assigns is ridiculous, and the readings are like 700 level it seems. Never once have I understood any of the 5 readings assigned each week. Tests are easy though.",1.5,4.0,Igor Klyukanov
445,"It's an online class, why are tests only available for one day which is a sunday? He wouldn't let me make up a online test. Horrible!",1.5,4.0,Igor Klyukanov
446,just because he is tenure he thinks that everything he does is right.. be sure to check your work.,1.5,5.0,Igor Klyukanov
447,"Beard is a good guy and clearly knows his stuff - but he's been doing it forever. He taught the course perfectly, but it wasn't a fun experience. I found his classes to be boring as they were not interactive nor did they encourage class discussion. Make sure to use your textbook for alternate takes, his opinions are a little outdated.",2.0,4.0,William Beard
448,"Very clear he knows his stuff but I personally prefer a more structured teaching style. Lectures are disorganized, often goes off on tangents and rambles so textbook is an absolute must. Grading criteria for the paper was also unclear, make sure you clearly check your topic with him. Midterm had some very specific questions.",2.0,3.0,William Beard
449,"He's a decent guy, but he doesn't really follow an outline and tends to get very off-track in lectures. Kind of old-school; he doesn't use slides at all. You have to rely quite heavily on the textbook to survive exams, as he asks very textbook specific questions. Pretty fair in grading but expectations for assignments can be slightly unclear.",1.0,4.0,William Beard
450,"Beard is a great intellect and a funny guy, but is shockingly disorganized. He comes 10 minutes late to every lecture. Expects you to learn everything from the textbook. He rambles in lectures and is very hard to follow. Does not make his expectations clear for essays. Avoid him if you can. There are much better film profs in the department.",2.0,3.0,William Beard
451,Self-important schemdrick. Why screw up your GPA listening to this self-absorbed movie critic.,1.5,5.0,William Beard
452,"I guess it's either a love or hate relationship.  I personally couldn't stand him. I found his lecturers to be unbelievably boring and uninspiring. He's arrogant and loves it when students stroke his ego. I went in there wanting to like the guy, but I just couldn't. But, give him a chance and see for yourself.",2.0,4.0,William Beard
453,horribly boring professor. not helpful.,2.0,4.0,William Beard
454,"Prof. Auxter spends the first half of class summarizing the readings, and the second half talking about his interpretation of them, especially how they relate to his ideals. While it's engaging in the beginning, I don't feel like I actually learned much. The three papers were easy, but I wish that the class had centered around discussion.",1.0,2.0,Thomas Auxter
455,"Prof. Auxter is very passionate about his field. For Intro to Philosophy he gives about 5 essay exams, each one page front and back and they're extremely easy to get an A in as long as you listen and regurgitate the information he gives during lecture. However, he's extremely biased, very liberal, and gets side tracked during lecture very easily.",2.0,1.0,Thomas Auxter
456,"Brian Blais is interesting to say the least. His classes aren't THAT bad and you're basically guaranteed an A, but this man is mental torture. He doesn't believe a single word that you say and thinks he is the smartest person in the room by far. I do not understand how anyone can love this man.",2.0,1.0,Brian Blais
457,"lovessssss to not teach whats going to be on the exam, truly a terrible learning experience",1.0,5.0,Brian Blais
458,Absolutely the worst experience ive ever had in a classroom hands down. ive never listened to a lecture so many times that has nothing to do with the homework and tests in my whole life.,1.0,5.0,Brian Blais
459,Do not take his classes unless required too for your major. You do not know your progression/grade until your final. The lectures were easy to understand but never reflected the homework or exams! You will need to work extremely hard to get a desirable grade.,2.0,5.0,Brian Blais
460,This teaching style was horrible for me. I never want to have a professor like him again.,1.0,5.0,Brian Blais
461,awful professor. Very vague in what he expects from students. Wouldn't recommend taking him. Learn nothing in class.,1.0,5.0,Brian Blais
462,"This guy doesn't understand we are taking the class as a requirement and pretends we actually want to learn the most intricate and specific content in the subject, and grades as such, don't take, he will waste your time for content u will forget right after the exam and never use. STAY AWAY",1.0,5.0,Brian Blais
463,This professor is incredibly full of himself and spends the entire class spewing his own ideas and philosophies and does not allow full discussion or debate amongst his students. He is rude and condescending towards the students in his class and is unclear on expectations on assignments. His class is poorly structured and it is difficult to learn,1.0,3.0,Samuel Gorovitz
464,"He tried to criticize and judge me while I served him brunch with one of his SU colleagues. Corrected me when I said something that he thought was out of literal context, and then asked what else I do in life. Well buddy, I'm an SU grad student. Suddenly, he had some respect. But the condesending tone he had prior to this info was unforgivable. SMH",2.0,1.0,Samuel Gorovitz
465,Classes are interesting but if you don't listen he will call you out in class to answer questions. The workload isn't too bad (2 essays but a lot of reading). It's a challenging class and I wouldn't recommened it to those who are trying to get a quick A. You have to put in the work to earn it.,2.0,5.0,Samuel Gorovitz
466,the class is just fine. really. but since this is 'rate my professor' i'd give him a big UGH AWFUL,1.5,2.0,Samuel Gorovitz
467,"Hey, lets put this guy in charge of the honors program so he can make the smart kids fulfill a ridiculous range of random requirements instead of concentrating on their major!",1.0,3.0,Samuel Gorovitz
468,HIlariously bad,1.0,3.0,Charisse Nixon
469,Dr. Frantz makes you work for your grade.  Expectations are not usually clear.,1.5,5.0,Cindy Frantz
470,"Nice lady, not very good at instructing. Sat through her class just staring at the clock a couple times. I highly suggest literally near yelling out in class that you do not understand what is going on and then telling her you actually need examples. Because generally she speaks about concepts and skips examples, making exams extremely difficult.",2.0,5.0,M. Khatun
471,"She's terrible. Get another professor if you can. She's really nice, but my four year old nephew is a more competent teacher than this woman is. That isn't to say she isn't incredibly knowledgable in her field, but she just can't teach to save her life. She spends way too much time deriving the equations and never does examples with actual numbers.",1.0,4.0,M. Khatun
472,"This class was the number one hardest classes I've taken in my college career! Her lectures are WAY to confusing for a 100 level class. She does not like to finish ideas, and moves around from point to point. Many people i know dropped her class. If you like physics a LOT or can teach yourself you might be fine, but if not avoid her.",1.0,5.0,M. Khatun
473,"She makes everything MUCH more complicated than it has to be. She gets absorbed in the proofs of the equations and doesn't focus enough on what we'll actually need to know. It's not as bad when you get used to her style, though.",1.5,3.0,M. Khatun
474,"Pros- Khatun is a nice person. She is down to Earth and her jokes are funny in an odd way.Her quizzes are easy and homework is not too bad. The class is fun before it starts Cons- She tries to be serious when we are ""rowdy"" before class. There is a barrier on her English, makes it hard to understand her. And her homework grading is very picky.",2.0,4.0,M. Khatun
475,"Rude & Disrespectful to students, poor English speaking skills.",1.0,3.0,M. Khatun
476,"Sometimes the language barrier can be insurmountable, and I'm not sure she enjoys teaching, as questions often upset her.  However, she definitely understands the subject, and apparently is herself, a ""book-learner""; hard for her to adapt any teaching style other than power-point and reading the book.  She can kind be a bit moody; helps to suck up!",2.0,3.0,M. Khatun
477,"She can't speak English. No matter how you put it, she's not helpful b/c she dos not have a clear grasp on the English language. She's a nice person and all, but good luck when you ask her a question with too many long words.",1.0,3.0,M. Khatun
478,"this lady is a nutter, shes ruddy mad. she makes prof snape seem nice and easy. she buts me in one ****er of a mood",1.0,4.0,M. Khatun
479,She definitely understands her subject but she very hard to understand. I think she is from Bangladesh originally. Due to the boring nature of the subject and her accent you will probably find yourself drifting off in her class. Her tests are hard but the quizzes are easy because they aren't proctored.,2.0,3.0,M. Khatun
480,"Dr. Alexander is one of the worst Biology professors I have ever had. He has very poor communication skills and will take weeks to respond to emails. Grades are based on 4 exams alone, and you pretty much have to teach yourself the complicated content. Lectures are useless as he is very disorganized and does not provide clarification. Avoid!!!",2.0,4.0,James Alexander
481,"His lectures are useless, but he gives his lecture notes (a transcript of what he should be saying in lecture but doesn't). Don't waste your time at his lectures, go to the library and memorize the lecture notes on blackboard instead. Exams are not hard, based completely off the learning objectives. Just put in the work to memorize and you're fine",2.0,2.0,James Alexander
482,Dr. Alexander is a good man but not so great at staying on topic. He always gets off topic which makes his lectures pointless. Also he posts ALL the notes that he goes over in lecture online which is very helpful. I never went to class after the first day and only used the notes he posted online and did very well.,2.0,4.0,James Alexander
483,"I took this class with 5 professors, so it's more of a review for them. DON'T TAKE IT! This class was miserable, I tried so hard & still couldn't get above a C. It is so poorly structured, the tests are so inconsistent bc of 5 profs- it's a joke. Avoid taking at all costs. It's a BS weed out class, and is unnecessarily difficult. 100% regret taking",1.0,5.0,James Alexander
484,"This was the most difficult class I've taken thus far. If your not sitting in the first four rows, then you won't be able to hear him. He doesn't allow for recording either. Lectures didn't really help for exams since he mostly got off topic. Your best bet is to study his lecture notes every day for at least thirty minutes if you want an A.",2.0,4.0,James Alexander
485,"242 and 244 are both horrible. So many terms, tests are painfully specific, and TA's was just a joke.",1.0,5.0,James Alexander
486,Not impressed by this course. Only gave a 2 point curve and I needed 6. The tests were nearly impossible to study for. The curve is determined based on all sections which is unfair because different TAs teach different sections and they make the tests.,1.0,5.0,James Alexander
487,"God the testing format is horrible, power point style,2-3 minutes per slide/question m, spelling counts! And the information your tested over is hella specific jeez",1.0,5.0,James Alexander
488,"Makes you write paragraphs explaining how you did your work. Barely explains anything in class, lab sessions are pointless, and exams are brutal. Small assignments can pad your grade, but the  amount of effort put in outside of the class does not lead to great results. Hard to do well if you're not good at advanced math.",1.0,5.0,James Hutton
489,The worst teacher I've ever had. Tests are impossible and you can easily tell if he doesn't like you. Holds vendettas against kids for no reason. Class is brutally boring and I don't think there was a class where at least 3 kids were asleep. Math labs are useless and god help you if you ask for help. Can't explain the material. The worst.,1.0,5.0,James Hutton
490,His lectures are so boring and he reciets the text book and thinks everyone is as interested as he is when most people aren't. He takes off tons of points for little things on tests so grades are bad. He has math lab once a week that is hard and usless. He's a nice person but avoid the class.,2.0,4.0,James Hutton
491,Awful.,1.0,5.0,James Hutton
492,Didn't like him. Hated his teaching. Super boring. But he was a lovely man once class was over and very kind in office hours.,1.5,4.0,James Hutton
493,Professor Carbone continuously grades assignments harshly despite your best efforts. His lectures are confusing and his presentations have no depth to the topics. Carbone is condescending and breezes through the tough content. We didn't have tests but the extremely challenging assignments make the class ten times more stressful. Retained nothing,1.0,5.0,Greg Carbone
494,"This class was hell for me and many others. I showed up to every lecture but one, missed one lab but struggled everyday. The exams were EXTREMELY hard. Class average for the second exam was somewhere in the ballpark of 50-60%. Our lab sections did not correlate to the lectures until half-way the semester through and the lab book was poorly written.",1.0,5.0,Greg Carbone
495,"Professor Carbone treats his students like they work for the weather Chanel. Not clear in his explanations or lectures. Attendance is a must if you just want to pull out a C to get credit. For an intro Climate class, it is beyond difficult. Test involve concepts that were barley touched in lecture. Textbook is $250+. Weekly journal entries. Avoid!!",1.0,5.0,Greg Carbone
496,Worst Class ever. If you don't want to be a meteorologist don't take this class. Its boring and useless. He doesn't get the material across thoroughly.,1.0,5.0,Greg Carbone
497,THE COURSE IS JUST AN EXTRA ANNOYING LOAD TO A 7.0 COURSE LOAD IN MY OPINION IT SHOULD ONLY BE STUDIO LABS ALSO THE GROUPS SHOULD CHANGE FOR EACH PROJECT YOU WILL HATE YOUR LIFE THIS COURSE IS ANNOYING,1.0,5.0,Michael Bartlett
498,needs to losen up and realize people are not as knowledgeable as he is,1.5,5.0,Michael Bartlett
499,"Big mouth, makes stuff easy to please you, but you learn nothing.",1.0,5.0,Michael Bartlett
500,too smart to teach this class,1.5,4.0,Michael Bartlett
501,"Nice guyinteresting character at times. Passionate about his class. Throws chairs. A tough grader. Doesn't give clear feedback. I felt like I didn't improve as a writer at all. In order to do well, PARTICIPATE. Go to office hours and email him! If you show you care, you'll do better. Laugh at all his jokes even if they're absurd and not funny.",2.0,4.0,John Regan
502,"Professor Regan is a nice, funny guy. I wanted to like his class. I wanted to become a better writer. Did not happen. Regan is an extremely tough grader. He does not always give clear expectations and office hour appointments are good to show you care and he likes when you come (grade helper) but don't expect actual help.",2.0,4.0,John Regan
503,"worst teacher ever, grades based on topic and position as well as the actual writing, grades REALLY HARD.  if your thesis goes against his beliefs your grade will not be higher than a C-.  if you go to extra help he'll tell you what he wants, but you still wont do well. BRUTALLY AWFUL TEACHER.",1.0,5.0,John Regan
504,"Easy class. However, the professor's teaching style is super boring and I wanted to fall asleep half the time. All I did at class was copy the powerpoint presentations in my notes. The tests are open book so if you take good notes you'll get in A. But, I still wish he'd been more endearing. That would make showing up to class actually fun.",2.0,1.0,Dan Close
505,"The lecture is kind of boring... Test is not heavy, but his grading is sometimes questionable. I sent email to him to ask about grading, but he didn't return my e-mail question.",1.0,2.0,Dan Close
506,"Hes a good teacher, but hes not understanding. If you suffer from medical issues on mental health issues, Id stay away.",2.0,3.0,Dan Close
507,"Go to class. Her exam content is split up fairly amongst lecture notes, textbook readings and custom reading package. There's no other way around her exams. You have to know all the information from all three areas or you will severely lose marks. One question can be up to 6 marks, and there are many of those in her exams.",2.0,4.0,Renisa Mawani
508,lol just messed up prof and super not helpful in any manner. stunned by how full of herself its not even worth writing things about her on this site ,1.0,5.0,Renisa Mawani
509,deeply disappointed. discouraged me in aspiring a law career. does not direct students in learning at all.,1.0,5.0,Renisa Mawani
510,Prof Mawani is really full of herself!! She is interested in you only if you are interested in what she is interested in.,1.0,1.0,Renisa Mawani
511,Overall bad teacher had no idea what he was doing.  Basically just reworded the reading assignments.,1.0,5.0,Michael Murrie
512,No Comments,1.0,5.0,Michael Murrie
513,"Murrie is a HORRIBLE teacher.  Has no clue how to deal with people in a major that REQUIRES people skills.  He's not challenging, just not good at actually TEACHING kids. Nuff said.",1.0,1.0,Michael Murrie
514,"He is the worst professor at all. His classes are boring, the sections are not helping at all. DON""T TAKE HIS CLASS",1.0,5.0,Mike Costanzo
515,"Lectures are dry. He is treating CS as a liberal course and focusing too much on concepts and definitions of different syntax and structures for both lectures and exams, because he majored in geography from bachelor to Ph.D. Not recommend to take Costanzo's courses.",2.0,3.0,Mike Costanzo
516,"Way easy, and you don't really learn much from him. What you learn is what you do in your team project and how much you contribute. Costanzo is pretty useless as a teacher.",1.0,1.0,Mike Costanzo
517,You will get an A. His classes are easy as balls. But sitting through his classes will make you want to change majors or perhaps even schools. Not all of CS is this bad so don't be discouraged by Costanzo's lethargy.,1.0,1.0,Mike Costanzo
518,"Would not recommend this class to any upperclassman just fulfilling their grad requirements. Method of grading is completely subjective w/ no rubric attached to any assignments. Feedback is vague and not helpful. Spent 5 hours on one assignment and got 70% and 30 minutes on another and got 100%, inconsistency in grading speaks for itself.",1.0,4.0,Michele Ramsey
519,"The class itself isnt hard, but her grading system is impossible to understand. One week I would work on an assignment for hours and get a C, then others i would do enough to have something to turn in and would get an A. A lot of work to keep up with so dont procrastinate.",2.0,4.0,Michele Ramsey
520,"Each student interprets things differently and even if you get the concept of the material right, it's like she grades you low if you don't word things EXACTLY how she sees fit. I'm a great writer, but even I struggled with nailing every assignment due to her tough grading. My other 400 level Psych classes were a breeze compared to her class.",1.0,4.0,Michele Ramsey
521,"Being a tough grader is fine, but telling a student they are « unlikely to pass » a speech is inappropriate. Continuously getting docked an excessive amount of points on each assignment for not having « academic » sources when I find them all on the library databases is confusing and when I have asked for further assistance I get little to no help.",2.0,4.0,Michele Ramsey
522,Dr. Michele Ramsey is the most horrible professor at Penn State Berks.,1.0,3.0,Michele Ramsey
523,Ramsey is the smartest professor on campus. She has figured out how to get paid without working. She is a poor excuse for a teacher. Find another class. You will regret hers!!!,1.5,5.0,Michele Ramsey
524,"Such a nice guy. Hard class to take, but he really does care about his students. Thick accent and doesn't write on board in order of math problems, so notes can be confusing. Final was SUPER easy, he gives the formulas to use. The semester was very hard though.",2.0,4.0,Karim Ezzatkhah
525,he is just worse professor ever. He forgets what to teach and what not. He will grade your paper unpredictable. If you are taking his class then make sure you follow his methods of solution to any problem; you cannot do one solution by different methods.,1.0,1.0,Karim Ezzatkhah
526,"This should have been an easy class, but this teacher made it the hardest math class I have ever taken. Has a thick accent which makes it difficult to understand. Homework is easy and online, but the quizzes are hard because you don't really know what he's asking of you. He lets you use the book for quizzes but not for tests. Worst teacher I've had",1.0,3.0,Karim Ezzatkhah
527,"I dont undetstand how he would be hired at this school. Trying to understand him is the least trouble, he doesnt know what he is teaching, doesnt know how to explain anything he says. Basically the whole class is self thought and youre paying to sit down in a pointless class. Gets so bad that we had to correct his answers multiple times. GPA ruined",1.0,5.0,Karim Ezzatkhah
528,"Absolutely horrible. This professor doesn't explain what he wants, EVER. Doesn't speak clear English, nor does he understand it so when you ask a question he makes no sense at all. Disappointed that Eastern would even hire him. Totally and completely ruined my GPA and my love for math.",1.0,4.0,Karim Ezzatkhah
529," It actually drives me insane that he is a teacher at my school. You cannot understand one word he says, he rarely tells you when there will be quizzes and tests. He has no syllabus to go by, he is so unorganized and jumps from chapter to chapter. He goes off on tangents about some online graphing website. My grade suffered a lot from having him. ",1.0,5.0,Karim Ezzatkhah
530,Nice guy but absolutely terrible English. Hard quizzes weekly. Main problem was not being able to understand the man. He can also barely understand you.,1.0,3.0,Karim Ezzatkhah
531,"Interesting a first.  Becomes increasingly more difficult in terms of being able to pay attention to each number's place in the equation sometimes with venn diagrams, and figuring out when to use them.  DO GOOD in the beginning and you will no face your doom when it becomes harder and boring like all math is.",2.0,4.0,Karim Ezzatkhah
532,i took this class for a week and i hated it. his lectures were looooong and boring. we never got out early and i didnt understand a thing he was talkin about. i dropped his class. dont take this class,1.0,5.0,Thomas Godin
533,i wil not ever take a class with him again because i almost fell asleep during his class,1.0,5.0,Thomas Godin
534,"This man was not very helpful at all, I'm not one to fall asleep in a class and I had to fight to stay awake. I'm Phi Theta Kappa, and I'll tell you, he is one of the worst teachers I've ever had.",2.0,3.0,Thomas Godin
535,"This guy is a horrible teacher, if you want a very boring teacher who only talks and does the same thing everyday take him!",1.0,5.0,Thomas Godin
536,"get ready to read, then write, then read again. seriously the hardest class ive ever taken. make sure you really read the books or youll fail like me",1.0,5.0,Stuart Kane
537,"Legit hardest professor at Stonehill. If you're looking for an easy A, do NOT take Kane.",2.0,5.0,Stuart Kane
538,He's not very helpful with his writing assignments. He just tears apart your paper and is very general about it so it's hard to fix it in the future. He can be very condescending and he gets mad really easily. He stormed out of the room when no one answered one of his questions. He sometimes gives extra credit at the end of the semester though,2.0,4.0,Stuart Kane
539,Very hard grader. Turns out to be nice guy at end of semester,2.0,5.0,Stuart Kane
540,I had daily panic attacks because of Professor Kane. He wants his essays written in a specific way that does not make any sense. If you do not follow how he wants you to write the essay you will not do well. Participation is also graded in this class and although I speak in every class and contribute to discussions I have a C in participation.,1.0,5.0,Stuart Kane
541,"David is alright, I mean he knows his stuff I would say a good coach and very knowledgeable of judo. However his class requires too much effort for a 1 unit class. And he only explains the move once, its tough for people who have no background in martial arts or wrestling. I didnt find him as funny as the people suggested in the comments below.",2.0,4.0,David Williams
542,"If you show up to every class you should be okay, however if you fall behind don't expect to catch up. He shows everything once and gives you like 5 mins to practice 2/3 things. There's no direct teaching it's just copying what he does. I've asked him how to do something again and got the response 'I've already showed you, you should know'.",2.0,4.0,David Williams
543,"This guy is a joke of a teacher. He is so full of himself. He may be a good judoka, but hes such a bad teacher. Will make fun of you if you answer wrong, ask questions which he consider are stupid, or perform a move wrong. Really unhelpful. Need help? You better ask his TAs instead. Doesn't really teach. Just show u the moves & tell you to do it.",2.0,4.0,David Williams
544,"Knows what he is talking about and is very skilled in judo but is very arrogant and cocky. Made class interesting but if you missed a class or an anouncement he will never repeat it. Be ready for a physically demanding class, you do spar live about mid way to the end. If your very interested in judo, take him, if you just want PE credit, dont take.",2.0,5.0,David Williams
545,"I don't hate the guy, I think hes a good person. That being said though I do not agree with his teaching style. You do not really learn anything of sustenance in his class that will help you in sales. Exams are also downright awful. Everyone fails, then you have to literally argue with him why you should get a good grade. Not a great teaching style",1.0,5.0,Gary Gagnon
546,Prof Gagnon is not approachable and made me feel nervous in class. He picks on students sometimes and is not politically correct. Only applies material to HSA and does not consider other majors in the class. Would not recommend.,2.0,4.0,Gary Gagnon
547,"Horrible teacher, makes you feel small, rude, treats you like a child. Would never recommend him. Makes you think and ask questions but never truly answers you, he just asks other classmates what they think.",1.5,4.0,Gary Gagnon
548,Honest truth... overall this class is so pointless.. The articles that she assigns her students are so outdated.. Just say this is the worst class I've ever taken and if you do take this class remember what I said lol,1.0,3.0,Kathleen Schumate
549,"LoL... This class was too easy. I felt guilty for not trying and getting an A. A couple papers, a presentation, and online discussion boards = final grade. I probably spent 1/10 of the time on doing work for this class compared to my other ones. Take it for an EASY A+ if you need it for a GE! That's what I did :-D",1.0,1.0,Kathleen Schumate
550,"Schumate's class is EASY! only 2 papers due, a 3 page and 12 page essays. We rarely met in class at all... most of the time class was canceled. When she is there she hardly clearly answers your questions, she seemed to be preoccupied with her other classes at SDSU (that's what she admitted once). But overall, it's an easy A class.",2.0,1.0,Kathleen Schumate
551,I received B.  Hard to pin point what she want in the classes..  the gradings on the paper is totally subjective.  Took night short term night classes..  A lot of assignment and no extra credit chances.  beware..  may be it's diffrent in nomal sessions but  It was not easy for me.,2.0,4.0,Kathleen Schumate
552,"she is very unclear , and if english is ur second language , she'll give u D no matter what u do !!one of the worst teachers ever ,, plus her class is very boaring !!",1.0,4.0,Kathleen Schumate
553,He's just okay. Boring lecturer doesn't really bring anything new to the table. i learned nothing.,2.0,1.0,John McCann
554,"I took Wind Ensemble with John and didn't love it. He's super nice, cares a lot about his students' well-being, and is really understanding. That being said, he just goofs off all class and makes jokes, instead of actually conducting and trying to make the band as good as it can be. Easy class, but not a good way to improve your musical abilities.",2.0,1.0,John McCann
555,"Gives little attention or care to those who have no prior knowledge even though it is an INTRO course.  Moves fast, kind of condescending if you're struggling, poor explanations of material, very unorganized.  Funny guy, tells some great stories but seriously, take Mus 10 with someone else if it's available.",1.0,2.0,John McCann
556,"Though it is an intro class, the professor assumed everyone had knowledge of the topic already. He taught to the highest level of knowledge, and when asked to clarify topics, he usually just repeated the (insufficient) explanation already given. I taught myself almost all of what I learned in this class. Take this course with a different professor!",1.0,2.0,John McCann
557,"Honestly felt uncomfortable going to class because I never knew what he was talking about.  Moves fast and teaches in an unorthodox manner which only those with knowledge coming into the class seem to moderately understand, and even then, sometimes leave more confused.  Great guy but shouldn't be teaching.",1.0,3.0,John McCann
558,"Awful professor. Nice, funny guy, but I left with less knowledge of music theory than I came in with.  Has a great understanding of the material he is teaching but can't convey it to students.  Must come in with prior knowledge or you will not know what he is talking about ever.  Don't take his courses if you actually want to learn.",1.0,4.0,John McCann
559,I don't know how he's gotten so many good reviews. Hands down one of the worst professors I've ever had.  Completely misled that it could be done with no previous knowledge. Embarrasses you if you dont know the material yet he'll only show you how things should be without backing it up with why. Only likes or helps those who already know A LOT,1.0,4.0,John McCann
560,"Avoid if possible; boring, and has an attitude problem.",1.5,2.0,Sharon Brewer
561,No Comments,1.0,1.0,Sharon Brewer
562,"Horrible. She tried a new method where attendance was mandatory and there were worksheets in class worth 10% of your mark. She did not lecture and left us to figure it out in little groups. Absolutely terrible, I learned nothing and she was condescending to top it off. Her second midterm was especially hard. If she tries this method again, avoid it",2.0,4.0,Jeannie Gillmore
563,"Does not use PowerPoint for lectures, insisting on using a projector where she writes on some paper. The problem is her handwriting is hard to read & depending on the lecture hall if you have a bad seat in class - you won't be able to read what's on the screen. Because of that you have to be listening carefully to her voice, which is very shrill.",2.0,3.0,Jeannie Gillmore
564,"Heard good reviews about her in previous years. However, felt subpar to me this year. Very good attitude but a good attitude has no correlation with being able to present course material. She tries very hard to make things interesting and it just ends up making things confusing. I can't ever tell if she's cracking a joke or being serious",1.0,5.0,Jeannie Gillmore
565,"She was good in past three years. But not in 2016. 12 online quizzes plus 4 tutorial quizzes plus 3 exams made life hard. Talk too fast!  First midterm was not multiple choice exam and I was tricked by that. Most importantly, I asked if I can see last midterm, she said no way with cold face.",1.0,5.0,Jeannie Gillmore
566,"She won't actually what or how formulas are applied. Questions, and then next second you see the answers. Could not figure out what is going on. You would be better off reading the book. Just skip the lectures, which are meaningless. ",2.0,3.0,Jeannie Gillmore
567,"Not willing to communicate with students, rude, she keeps making calculation mistakes on lecture.",1.0,4.0,Jeannie Gillmore
568,"I don't know what her problem is but she has fun making the course as hard as possible, she doesn't post anything, sends me the wrong mark and can't even tell us whats on exams. She gives you such a broad scope to study for most kids fail the final, unless you read the whole book. She's terrible I recommend anyone else",1.5,5.0,Jeannie Gillmore
569,"Do not take this class. Bashevkin practically snakes her students by raising the class average super high during the term and dropping it largely during the exam to average the class out. I felt blindsided. Went from an A to almost a B- after the final exam, which she marked extremely hard.",1.0,3.0,Sylvia Bashevkin
570,TOUGH grader. Like super tough. And doesnt seem to care about the wellbeing of students.,1.0,5.0,Sylvia Bashevkin
571,Horrible! Would not recommend taking any classes with Sylvia. She bragged about being tenured and is extremely difficult when it comes to regrading or discussing course work. Also uses outdated racial terms. Arrogant and rude! Do not take!,1.0,5.0,Sylvia Bashevkin
572,avoid at all costs,1.0,3.0,Sylvia Bashevkin
573,Generally aweful. Doesn;t care about students or teaching. And omg arrogant.,1.0,5.0,Sylvia Bashevkin
574,Just a self  centered person. She should retire. Not helpful or approachable.,1.5,5.0,Sylvia Bashevkin
575,She is not helpful and a tough grader.,1.0,5.0,Sylvia Bashevkin
576,Very hard to follow.  Not clear.,1.0,4.0,Sylvia Bashevkin
577,Incredibly arrogant and disinterested in students. Encourages students to drop out and is punitive towards those who are dissatisfied.  Far too impressed with herself and her work.,1.5,4.0,Sylvia Bashevkin
578,"Lectures include the ""value of a liberal arts education"" and Burton's personal past in politics, but nothing on the actual subject of the course. Course objectives were only met because of the textbook. Take a different professor.",1.0,1.0,Michael Burton
579,"Burton is such a bad professor. Im taking his class right now and he goes weeks without communicating with his students. He doesnt teach and sometimes doesnt even show up for class when the students do. When you ask him questions about the class material, hes very rude and doesnt answer them. He talks about himself during the whole class.",1.0,1.0,Michael Burton
580,"I am currently working to change professor for this course. He does not talk about the course material and only talks about his personal life. He grades with no reason, taking points off for factors that arent on the rubric or syllabus. He is rude when students ask him questions about his grading or why he cancels almost every meeting.",1.0,5.0,Michael Burton
581,"I took Dr Burton's class in the middle of covid, so I can't say how he is otherwise, but the course was asynchronous and we would often go weeks without hearing from him. When we did, he'd give us resources to links that were expired or broken and then graded very harshly. At the end, we found out he was skiing in Colorado all semester...",2.0,4.0,Michael Burton
582,"I took this class for political science 1010 and i DO NOT recommend you take this class, ive heard his other classes are fine but not this one. He spends all of the class just talking about how he worked in the white house and was an assistant to al gore. He barely spends time expanding on the material from the book and its really hard to keep up",2.0,5.0,Michael Burton
583,"Burton makes you work really hard for the grades you receive. I took History of Politics in the United States  and his powerpoint were only for his use, so it was strictly oral learning. The book is helpful but it's really hard to understand what's expected from just his lectures and the full chapters in the book. I think it's a really hard class. ",2.0,4.0,Michael Burton
584,"Seems like a great guy. Just took his class and I don't know A.who thinks he is hot.. and B.who thinks he is an easy teacher. His lectures were just him talking about how he almost touched the President once. So I relied on the book, there would be maybe 2 questions on the test form the book. He was not a great teacher.",1.5,4.0,Michael Burton
585,"This class can be summed up in one word: vague. The textbook and Burton himself talk a lot, but don't really say much. Definitely read the book and go to class to do well. The tests seem like their written by a third grader, they're vague and difficult to understand.",1.5,4.0,Michael Burton
