text,label
"It's hard to pay attention but try. Generate class discussion amongst your peers, otherwise it'll feel like you're being strung out and left to die of awkward boredom.",0
Ive taken Baker also for PSYCH. Ive taken both classes online so its always more work. He added Connect to his assignments but it pays off. I currently have an A in this class and got an A in PSYCH. Replies fast to emails and always gives you reminders and tips. He wants you to pass the class and cares for your well being.,1
"Dr. Fan is amazing at what she does. If you dont understand something that she is teaching, she will repeat herself and try to make things clear. If you have never taken an Econ course before, I highly recommend taking her.",1
"If you struggled with orgo, don't be discouraged! 425 is much better! Get the book to do his EC. It can bump your final grade by up to 5%. He's a good lecturer & lets you look at your old exams. People say he teaches similar to the ACS. That's a lie. Exam 1 is a lot of chem but bio comes in after that. Go to class for the notes!",1
"One of my favorite courses that I have ever taken, and I am normally not the kind of guy who likes literature based classes! Dr. Osborne is awesome in leading discussion, and makes sure everyone is engaged. I highly recommend!",1
"most AMAZING professor i have ever taken in my life. she is SO caring. she lets you come in early before the quiz since they are timed. she lets you come for extra help and will explain it until you understand it. she gives extra credit. she explains a&p perfect and gives visual real life examples. most caring, genuine professor that wants u 2 pass",1
Best prof ive had so far at nyit. I took him last year spring && enjoyed him very much. I wish he taught every subject. Hes hilarious and a great teacher. He can make a caveman understand tmat lol,1
"Well if you have to choose between Macintosh and Majumdar...haha enjoy your semester! lol This guy goes through the book. He gives notes, but if you pay attention you can just follow exactly what he is doing in the book. And his examples come from the book...doesn't add much. He is boring and sort of weird.",0
"Sanda's class was my favorite one of this entire semester. That said, there are always two sides to things. She's tough and she will tell it like it is. But she's also very light-hearted and funny. Put the work in and do what is asked of you and there are no issues. Fight for your work though. You'll learn so much from Sanda about design.",1
Don't take it out on me just because he didn't give you a good grade.,1
Hinshaw is extremely passionate about the subject he teaches and wants to transmit that passion to his students. His tests are easy and straightforward and his lecture style is unique but interesting. Great great professor!,1
"10 Tests,6 Quizzes,& Lab points=100. Anatomy is a lot of info, so you MUST be willing to put in time as she does put tricky questions on her tests/quizzes. Pros: You can drop 2 tests (100 points each) & 1 quiz (20 points). Few extra credit on tests. Cons: Very confusing on what she is asking on test/Exams are difficult (I studied a lot).",0
Maybe it was just my specific scenario but like the last weeks were brutal because all the assignments she had given out were all due the same day and MIND you were all given out the same day. Still a good teacher but not the best experience. She doesn't like hearing whispering so be silent once class starts. Participate or else she gets weird.,1
"Spectacular prof. He will definitely wake you up at 8.30. I'm not into accounting at all (econ. major), but I loved his class. The homework assignments aren't that tough, he's often in his office, and has very interesting case studies in the wake of corp. scandals. Grading is fair (emphasis on tests). I want Thibodeau as a motivational coach.",1
Awesome teacher.,1
"I don't get why people have a problem with Dr. Egiseli.  Yes, he expects you to be on time, pay attention, and do thorough accurate work.  In other words he expects that, if you want to be a professional, you behave like one.  There's nothing wrong with that.  I found him responsive and very helpful.",1
"Speaks too softly, constantly loses control/attention of the class. Questions his own intelligence in front of class. ""Does that make sense?"" You're the one with the PhD. You tell me. Easy classes. Got a B without trying, caring, or hardly even showing up.",0
"Great facilitator... makes you think.  Very fair.  Entertaining, funny, witty, and knowledgeable",1
"Prof. K is absolutely an entertaining and helpful teacher. He focuses on composition, and if you focus your art work on composition, you will get an A. As long as you try, he will see that. I thought he was hilarious, and his class was fun to attend. Overall, he's a great professor, I wish he taught more classes at UMBC. He is brilliant",1
He tries to make his class as interesting as possible. Just show up and study his notes,1
Hes was a great teacher!! He helps everyone with wutever they need! Hes also a cool person to talk to!!,1
"I thought she was awesome. She's hilarious, has been teaching for multiple years, and she has actual experience in her field in the real world. Make sure to attend every class because if you miss one you may struggle to get back. You're supposed to read the textbook but as long as you are their for notes in class, you'll be fine. Exams aren't hard.",1
Mike's feedback and grading criteria are unclear and subjective. Everything we read was gratuitously sexual and/or violent. The content of the class was honestly disturbing. Mike is not tolerant of the opinions of his students and is downright condescending and rude. My high school English classes were infinitely better.,0
"I would NOT recommend Eric for anyone who struggles with math. He is a nice guy, but he really isn't the best teacher. If you are the type of person who can figure out math on your own, he'd be good for you. For those who need extra help and an easier breakdown, he is definitely not for you.",0
"He hadn't taught Bio100 in a long time and it was very obvious that he wasn't as into it like he is with anatomy. Comes prepared, will answer questions. Okay teacher, but not a great teacher, or a bad one.",1
"Pretty easy course; five discussions, five quizzes, one mid-term, final exam, and one paper. His lectures are bit out-dated and hard to navigate so I ended up learning from the book most of the time. Make sure to stay on top of your paper though because it will creep up on you. Overall decent professor, and fairly solid course.",1
"Tanoukhi is hands down the most amazing professor I've had. She is extremely philosophical, but that helped change the way I approach literature. She is the most intelligent professor I've ever seen, and her lectures are never boring. I may be biased, but don't listen to the negative reviews. Take a class with her. If you work, you won't regret it!",1
The quizzes are really time consuming and require you to really read through the chapters. He makes interesting comments during class. Tests are half based on lecture notes and half based on quizzes.,1
"You have you to take this guy for any class. He'll get you all ""fired up"" about accounting. Go to his office and talk to him just to say hi, he's so friendly! ""How bout that?!"" P.S. ask him where he goes shopping for his clothing.",1
"Be prepared to do A LOT of homework (2-4 MyMathLab sections) and 1 quiz each week! Unlimited attempts with the homework, and 2 attempts for each quiz. Straight forward, the homework and quizzes are graded so heavily that you absolutely CAN pass with at least a C- even if you bomb the exams. DO YOUR HOMEWORK until you get 100%, quizzes based on HMWK",1
"Dr. Larson is a fantastic professor. He has been a great advisor.  I am not his assigned advisee, it hasn't prevented him from going the extra mile to ensure I was on the right track. Highly recommend taking as many classes as possible from him.",1
No Comments,1
"He is next to impossible to reach outside of class and does not offer office hours. There is no homework besides studying for weekly tests, and he does not accommodate you at all for missing a class. He does not give out any material outside of class so if you missed something he said or missed a paper handed out then too bad.",0
"I'm another student disappointed that he will not be teaching 494 in the spring. I was looking forward to this. I did 446 with him and LOVED it. A lot of work, but, hey, isn't college supposed to be hard work? We heard that the dean did not want him to teach because he always catches the plagiarizers. What does that say about WSU Admins?",1
"Sp 20 Honestly speaks in Spanish the whole time, youll be lost, and shes got a lot of attitude when she emails you. Stay clear",0
"Miss Dee is the best. I hated speech communication but since I met her, I realize how speech is very interesting. Not because of what it is but the way this professor delivers and her way of teaching. I never got bored not left alone. She really helps when you need help and easy to communicate with. I recommend her fully !!",1
"If you can get past his accent, Dr. Tang explains concepts exceptionally clearly. Lectures are well-paced. However, you'll want to write down what he says because slides don't have much text. He does post summaries though. Generous to students. Clickers are easy if you pay attention. Exams are fair. Textbook was not emphasized. Class is +/-.",1
She really makes you work hard for your grade. She's somewhat helpful but doesn't make sense a lot of the time. Easy-ish class. Just felt awkward in her class.,1
Prof. Brandt asks a lot of questions that make you think and loves to have discussions with his students. He is also super helpful. He is really funny and sarcastic. Lots to read but he gives explanations for everything and helps you understand readings. Make sure you ask him to explain his notes on your papers cuz they're essential to your grade.,1
"Great professor, willing to work with you if you're taking the class seriously.",1
"I took elementary span 1 online w. her & it was tragic. Homework was due every week (over 70 assignments, not exaggerating) The class description said it was for people with little to no knowledge of Spanish (me) but the work was for Span 2 speakers. WHATEVER YOU DO STAY AWAY SHE WAS NOT UNDERSTANDING AT ALL. I WISH THERE WERE MORE CHARACTERS ...",0
She is a great professor. She works with her students and offers extra credit...Do the extra credit because she doesn't round your grade up for that reason.A lot of her test questions come from the diagrams in the book so study those...,1
Great funny prof. Average grader for the course. 100% would take again,1
The best professor at ACC.  Has an amazing ability to explain complicated stuff in a way that makes it fun to learn.,1
"If you have her for UI100 RUN!!! This was supposed to be an easy class but we had 2-4 worksheets of homework every day. The projects were also difficult. She wrote her own ""workbook"" you have to use almost your whole printing money to print out and then fill out the pages. We also had to recite these weird pledges to her at the beginning of class..",0
"I loved his class! He's really nice and is there for students with whatever they need help with! There are only two exams - midterm and final. They are mostly based on his lectures, so take copious notes and attend all the classes. Also, the weekly online assignments and quizzes were very helpful in understanding the lessons. I learn so much!",1
"Average professor. Tough but fair. I wasnt a very big fan & found him to lack connection with his students... despite being very interactive with him, I was just another fish in the sea. Usually I like weekly quizzes, but his were tough. He also comes off a bit rude, but I think he thinks he is trying to be funny.  He wasnt bad, but wasnt good.",1
No Comments,1
Easy class. Professor shows up late to class often but assignments and projects are easy.,1
"Dr. Shawn Kildea is a great professor and you can tell he really enjoys what he does. The class is a lecture-type, but he always wants class feedback and participation. His tests are easy as long as you review your notes and take advantage of the study guides he provides you with. He's funny, has a great sense of humor and isn't bad on the eyes ;-)",1
"Julie, I know I'm not alone for saying this, but you are wonderful, caring, and there for us. You stand out and the dept would be lost without you.",1
Prof. Tucker is so sweet understanding and understands communications throughly. She keeps up to date with current forms of communications so well!!,1
"The first 60% of the course is a joke.  Quizzes are moderately difficult, but all answers can be googled.  The ""Virtual Emergency"" exercise is easy in theory, unfortunately Ali botched it due to clericaltechnical errors.   The final exam is extremely difficult (and worth 40%), and would require a didactic memory to succeed.  ",0
"Shes the best professor Ive had by far. Shes so understand and sweet I love her. Her class is easy. Participate and do your work. Thats all that matters. She loves what she does and its obvious. Shes so passionate about what she teaches, and I admire her so much for that.",1
"This class has been the most eye-opening/thought-provoking classes I have taken at UofM. If you're Pre-Med, consider taking this course to learn about the other side of medicine. The papers are not easy, but if you engage in the readings and talk to GSIs, you'll be just fine. Liz is a fantastic prof and person--I guarantee you will learn a lot.",1
He has a good way of teaching things and is very knowledgeable. He is pretty funny amd knows how to keep the student engaged. Hes the kind of teacher that wont out you to sleep.,1
"Great class overall! Learned a lot, good lectures, some in class group work but it's not too demanding. Would take again.",1
"Hiking class; be sure to check dates of hikes before starting class. First class is about 2 hours of lecture and you wouldn't want to sit through that if your not available for the hikes. Also, hikes were said to go earlier and past the actual listed class time. Most hikes you will need to drive to and can carpool. Teacher seems really nice!",1
"He is pretty good at teaching the material, but pretty bad at giving feed back and sometimes is disrespectful when answering questions.  Almost as if he thinks its a dumb question or is trying to be funny.  Show up to class and do as much homework as you can and you'll pass.",1
"Dr. Kunz first tells you that he will be monotone and boring, but he actually pokes fun at himself and it's hilarious. He gives out quizzes once a week, 10 questions all multiple choice, and right from the slidesnotes. No surprises and everything is really interesting if you follow along. Study for the quizzes, and you're golden. ",1
"Great teacher. But, you shouldn't trust her. Be cautious when approaching.",1
Great teacher explains things very well. I failed math a few times before having her now I am getting 100's.,1
"LOVE this class! My favorite by far! Fultz knows his stuff, watch out for the final it's over the whole semester! I can't say enough good about him. I wish I could take his class for all of my Biol classes!!",1
"Prof Amitava Dutta is very knowledgeable about his subject, he cares about his students, he responds his emails very fast and his YouTube video is very helpful. Don't expect to get an easy A, you have to work hard and you will learn so much like SQL, ER using Visio that is related to your future job.",1
"Very caring sweet professor. Her exams are based off the power points. Labs are the only thing that is time consuming and slightly difficult. However, she will always check on you and if you have any questions she'll give you good feedback. She does give you extra credit and there isn't any quizzes. Study the objectives and you'll pass with an A.",1
"Saralina is the real life Leslie Knope. This is a professor that knows speech isnt loved by everyone and makes you as comfortable as possible while still guiding you out of your comfort zone. She supplements speech assignments with Ted Talks and readings about writing, and journaling is a part of class.",1
"Even though much of the class was failing, she would say that this was baby bio in comparison to the Biology course she took in college. This was demoralizing and humiliating. She also would discourage nursing students who have children, which I thought was odd because Goodwin is a career-focused college with a lot of students who have families.",0
"Professor Wang is an excellent instructor. Class notes and answers to classwork are posted on Canvas. Her lectures were clear and, overall, helped me improve my math skills. This is an accelerated math class. If you are up for the challenge, this class is definitely worth taking.",1
"Let me say off the bat that Duba is not my cup of tea. I think that he needs to spend less time creating humorously contrived analogies and more time learning how to teach and present information clearly. He is a neat guy, but a mediocre teacher at best. Still, he's much better than our little Greek friend.",1
"Don't know why others have rated him so low. He is really nice guy and great professor. No multiple choice questions. Easy exams. easy grading system. Show up in class and do homework, you will be fine.",1
"Gives tons of reading and writing, oblivious to your time. Thinks his class is the only thing you do with your life. Boring lecture, very repetitive, monotone voice. Grades and does not explain why you got a grade",0
"Dr. Gordon is the best history professor I've had at UA so far. You need to attend his lectures to pass, but its worth it. He has 2 tests (midterm, final), 5 book discussions and quizzes, and essay of your choosing. Gives study guides for tests. Guy is a solid gem and keeps his classes interesting. Would take again. Definitely worth it",1
She's honestly the most amazing person I've ever met she cares about you and really wants to help. the material in class is never boring because she talks about things we really go through on an everyday basis. definitely take her you wont regret it you'll have an amazing semester with her!,1
"She is awesome. Willing to help you understand the information. Study powerpoints, no surprises on test everything comes from notes. She records her lecture so you can go back and listen if you need!",1
Alyssa is really funny and likes to say a joke at the beginning of each class. Alyssa is a very tough trader so much do all your assignments. I loved being in her class and I really learned a lot about how my writing process needed to be improved a bit more.,1
Dr. Zhao is an incredibly good professor. His notes are basically the exams. Offers a 5% boost to overall grade with easy EC assignments. Very helpful in office hours. Go to every single class and you will get a point back on each exam. The only difficult thing about this class was the ACS final. Put in the work and you will get a good grade.,1
She is a good professor but the language barrier is an issue and she gives a lot of work. As long as you do all your work and show up for class you will get an A.,1
Harddddd class. Hardest of the series. If you can make it through this class the other two in the series will be a piece of cake. Don't get on her bad side :),0
"Professor Callaway is knowledgeable about the Old Testament and the kindest professor. Learned a lot about the OT that made the class really interesting. The microtheme grading was pretty fair in my opinion, and both of the exams have a study guide identical to the test. Would highly recommend especially for a core requirement.",1
"He lectures slowly so you will be able to take good notes and understands him. He is there to answer any questions during and after class. He gives group project which helps a lot because students are able to help one another to understands the material. Do not miss class,  study and do your homework; you will be fine.",1
He is really confusing,0
"I had Jorgen for an upper division metaphysics class and it is the most rewarding class Ive ever taken. He consistently raised the bar and helped me achieve what felt impossible every week. It was tough, rewarding, and I left a better philosopher and student then when I came in. Hes very accessible and really cares about student success.",1
"She is very helpful. Her directions for assignments and projects are simple, but you should always ask her for help when you need it. She was always happy to help me improve in the class, I'm sure she will be happy to help you improve as well. Remember to always practice every day for your speeches, and dress nicely for them. Have fun! I got a B.",1
Pat has been a phenomenal guide in the world of journalism. He works with you and cares about improving your writing. I can say I'm a much more concise writer because I took his classes. Thanks Pat!,1
"Brilliant teacher, passionate,  definitely recommend him. As long as you keep up with the work and ask questions when you're confused on whatever is going on you will do well in the class.",1
"I don't often take online courses, but I definitely vouch for her. I work full-time and there were times where I would miss a deadline for an assignment or even miss a quiz or exam. For whatever the problem, she was able to respond the next day and give not just positive feedback, but she allowed more time, and even curved my grade.",1
"He's a natural at teaching, and math is his passion. You can see it in his lectures, he's so good at explaining every subject and wants to do what he can to help you pass. The best professor you could ask for.",1
"Everyone on Dr. De Vos' profile seems to think he's a terrible professor but he is actually quite caring, and his lecture/exams are NOT difficult. He gives you the exam items far in advance and he is very thorough in lecture. If you need help, ask. He is very approachable. If you take accountability for your own education, you will be just fine.",1
"Dr. Beckman's classes are not only interesting, but extremely useful in the real world. Highly recommend the program and miss being in his classes.",1
"Overall, lectures are really boring, quizes are fairly easy if you watch the boring movies, essays are ok and no makeup or extra credit. Rather take a different class. Dont take this class unless mandatory.",0
"Rizzella is awesome.I was terrified of taking stats but worked hard and got an A...very fair,clear, and fun!Our class was a blast, and thats saying alot for a stats class!Wish I could take more classes with her.",1
Professor Parkhurst has honestly had a big difference in how I write. I have learned a lot from this course that I know will be useful for my upper level classes. He was very approachable during office hours and easy to reach through email. Mr. Parkhurst genuinely cares about the future of his students.,1
"Dr. Childs is great! I thought logic was going to be very difficult but Dr. Childs does an excellent job explaining the material and making sure everyone understands! She's very understanding and hilarious. If you want an awesome teacher and an A, take Dr. Childs!",1
"Mr. Hunt makes Law fun. He is constantly making jokes about lawyers and explains every single term, definition, case, etc. in great detail. He breaks everything down to make it very easy to understand. He included two curves on exams in my class and allowed extra credit as well. I would take any of his classes in a heart beat! one of the best!",1
Such a great teacher. Super easy and everything is in groups. Everyone pretty much passed with 90+. He also does extra credit. Very nice teacher and always helps his students EVEN ON TEST. Easy A,1
"Really great, he helped me improve so much. His class is fun, though you do have to work hard if you want an A.",1
he is nice and if you ask questions he tries to help you anyway possible. any students who wants an slower pace math class this is it(:,1
Boring lectures.  Assignments are VERY unclear.  She busted 1/3 of my class for plagerism on a website we built so make sure you document your sources.,0
Prof. Zhao is a pretty chill professor. The course content is a bit dry due to the nature of subject. The course consists of 2 midterms and 1 final making up 90% of the grade with 10% biweekly homework. The tests are pretty straightforward (although the class average always seem to be low). A relatively easy A compare to other econ classes.,1
I wish all professors be like him,1
She's really descriptive in lecture. She i really nice if you need help but she's really straightforward. I really enjoyed this class. The test was  a bit challenging though because it had 20 TF 20 MC and 10 short answer than were all sort of memorization. ,1
In this class you will learn about the cultural aspect of filmmaking. Deep dives into film techniques and events that impact various countries and how they revolutionized film. The readings are interesting and the professor is very knowledgable. I don't think the class takes a lot of effort but you do need to study in order to write the essays.,1
"Tough class, not many people expect Biology 160 to be so in depth.  Definitely have to put in A LOT of studying time.  Wouldn't recommend taking a lot of credits along with this class if you want to get an A.  She definitely knows her stuff, however, sometimes myself and other students felt that she forgets we are brand new to the subject.",1
"teacher is not clear with material, very broad but quiz questions are very specific and built to trick you. They suggest to log into the VOH sessions but they are useless and do not provide any important information. The reading material is extremely heavy for a 200 level  elective course. I strongly do not recommend this class.",0
"She is tough, but very organized and thorough. She returns papers within a week, sometimes less. She is very picky about punctuation, capitalization, and shows you how to improve your work. Does not accept late assignments.",1
This professor will change your approach to theater arts.  insightful very smart refreshingly weird  supportive of contemporary ideas/ student beliefs/ and personal truths  of each person in class- so that he listens to each.  intimidating   ,1
"Louis is one of the best lecturers I've had at UVa and SO. HOT.  He is incredibly charismatic but people with less of a background/interest in history might find his lectures difficult to keep up with.  I greatly enjoyed this class, and would recommend it to anyone interested in Southern history/art",1
She is very enthusastic about Biology.  She is easy to work with and will help anyone.  However her test can be difficult at times.,1
"Took him for Lessons from Europe. It was an interesting class and held in a large lecture hall in the AB building, but seats would fill up quickly so try coming in a few minutes early! I enjoyed the class but it's so easy to find yourself scrolling on Facebook a few minutes into class. Notes weren't as thorough so thats where the readings come in",1
"I love Cote! She is super tough though. I managed to get an A in her class but only after studying for hours for each test and I never missed a lecture. She is specific on what you need to know, especially what you need to memorize for each test and quiz. For lab, ask questions! if you mess up in lab she will get angry, so it's better to clarify .",1
"It's amazing Madam Pillai wasn't more frustrated by the disrespectful borderline hostile attitude some students had. Before and during class, ignorant backward comments could be heard from some people. She was always prepared and tried to teach, but unfortunately some students were openly rude and disruptive. Grading is clear and straightforward.",1
Just memorize random facts from his book and you will do fine on the exams - if you have sharp memorization skills. There's actually little to no actual learning about NUTRITION in this class. It's basically Biochemistry 2.0. I am disappointed because the instructor failed at articulating the material in lectures. Just memorize his book.,0
"Justice is a good professor. I had little difficulty in understanding the content of the course. He is always willing to help students. There are no exams but many quizzes, which are pulled from the optional homework. I recommend taking his class.",1
"What I enjoyed was the level of professionalism. Mr. Hoover goes out of his way to make the material easier and understandable. He is willing to work with you and help. If you go to class, listen, and do the homework- you should pass. If you fail his class- it's because you never went to class or your just stupid. He is fair and a good teacher.",1
Consistent lectures and light hearted. Easy to pay attention to.,1
"Take this course!! She is an amazing educator and the class was not only enlightening but very helpful in my career and personal life. Turn in your work on time, read every module, and you'll do just fine. The book is great as well. I plan to use the book's lessons in my everyday life.",1
Natalia is from Russia so she has an accent and demands respect from her students. She wants everyone to come to class and pay attention. She is not rude. If you do those things you should be fine. She will go over all the quizzes fully which will make the exams easier. What ever she says will be on the exam will be there.,1
Wow I took African-American Art and it was a complete waste of my time. Gelburd makes this class difficult since she grades like everyone is an art major.  She is no help in any way and doesn't care about her students at all.  Her scratchy voice gives me migraines and I'd rather fail than have to sit through her class for another year,0
"I LOVE HER SO MUCH!!!!! But remember: Pittman expects you to do your work. Pay attention. Write your essays. Study. It's not hard to get a great grade if you study - but if you don't care enough about your education to study this isn't the class for you. Pittman has a beautiful Minnesotan accent, is a lovely person to talk to, and very helpful.",1
"yeah, tell her she's pretty, and you will get a good grade",0
"Worse 101 to take @ NYIT. Do not take this professor, she gives at least 4 pages of notes per class. Makes you write essays from a book with garbage. Her mid term and final are stupid, you won't learn anything here. You be better off in a English class than her trash class. Oh yeah btw she has a project which is stupid along with final so GL.",0
"Koh can sometimes come off as intense and strict, but Koh is a great professor. He has flexible office hours and always takes the time to answer student questions on Piazza. Lectures (ignoring the Big-O section in the beginning, which I thought was pretty rough) are actually taught well. The homework is difficult though. Always start early.",1
I took Dr. Makover's Calc I class a long time ago. Years have passed and I still see reviews that mirror the horror of my Calculus class. Avoid him at all costs. I dropped his class and retook it with another professor... took that professor for most of my other math courses.. Got A's in all of them.,0
Professor Aragona is an amazing professor who is very understanding. I enjoyed taking her class and I hope she is teaching my other edu classes next semester.,1
"Very good professor. One of the only profs in EMU College of Nursing who is actually a practicing nurse practitioner. However, her exams are very difficult. I came into this class with ALL A's my first year of nursing school and this class will be my first B. You have to study a ton for her exams and the info is not in the powerpoints.",1
"Professor Horan has a very simple grading procedure: if you follow instructions and do the assigned work, you will pass with an A. If you follow the rubrics, you will pass. He is also hilarious and a movie buff so that's a plus. One of the best professors I've ever had.",1
Easy B fench class!!! Try and you'll get an A-. She will notice if you're not there and homework may be posted on sundays,1
He's a great professor who likes English way too much.,1
"Greta works alongside you to help you earn the grade you deserve. She is a very fair grader, but is always willing to help you succeed.",1
"Online class is dreadful. She has no concept of design and should not be labeled as such. Does not give you the freedom to make an up to date website. Instead, she insists that your site be straight from the 90's. Class is unorganized. Rude when helping. Thinks you should already know. First web class was ok. This one is not.",0
"Great online class! All you have to do is read through the PowerPoints that she provides, and you will pass.",1
"Pete was a wonderful teacher this past semester. He was fun, energetic, and willing to broach the hard topics to get us to think. As long as you show up to class, participate, and do the daily response papers (a few sentences minimum) you will find it to be fun and enlightening, He is willing to help if you need it and will explain further as well.",1
"I don't understand the tough grading on here. My experience with Dr. Meche is great because I do all the assigned reading. He does, however, ask that the students really read the material and post six separate discussion posts. (at minimum 200 words a pop). I think he just wants us to actually get something out of the class. Clear on criteria!",1
"it is hard to understand her lectures, however her quizzes are super easy and help your grade. the exams consist of a lot of studying from the book since her lectures aren't the best. its doable, you just have to work for it. she's a nice lady and would respond to my emails. offers extra credit. final is online , I recommend her if you're not lazy",1
"Her exams are extremely difficult with no help from lectures. She's a tough grader and her assistants are even worse. she's VERY kind, very attractive, great personality etc but as a professor, she's a wolf in sheep's clothing. 100% AVOID.",0
"I can't stand this class- he teaches the 201 class like a 101 class. Having been in AP English for 2 years, I'm writing in a way that would have been used in my freshman year of High School. The class moves at a slow pace and I am learning nothing. He focuses too much on stereotypes and reinforces them. There is no research- just prove his ideas.",1
"Without a doubt the worst professor I've had so far. Very poorly organized barely teaches anything and the group project is a mess. Any feedback you get back from her is confusing and unhelpful I don't think she even knows what she is looking for. Attendance is a significant part of your grade as well, which is frustrating because of how bad she is",0
"Prof. Casteneda is the best professor to take for Spanish.. The woman teacher is probably an easier course, however, Casteneda teaches so you can actually use it later on in life. As long as you do your quia and wimba and go to class, you're pretty much guaranteed an A or high B, if not.. don't take Spanish at all!",1
This teacher is extremely hard for 100 level beginners spanish class. Wish i knew that before taking her. Although she is hard she is really thorough and does a really good job at explaining and helping you understand the chapters. Make sure you do every assignment possible and go to every class if you want the best possible grade (obviously).,1
"Prof Marsh is great in the aspect that he is very kind and has a vast amount of knowledge in Bio. His testing style killed me. Only 4 tests for a whole book sounds great right? Yeah, no. That means every test is 3-5 chapters of info. Even if you do reading, hit lectures, use his notes and study questions. Half or more of the class dropped. ",1
She made me mad that my previous professors have been so confusing! So sweet and kind just an all around great person! She went out of her way to help a student who almost fainted in class by taking them home to make sure they were safe. SHE MAKES MATH EASY!,1
"LOVE Mrs. Barclift!! It doesn't get any better than this. I had her for May and Summer I terms and I laughed the entire 2 hours we were there. She makes learning so much fun, and she really knows what she's talking about. GREAT teacher.",1
Ms. White was a good teacher and really knew how to make the learning environment fun. The only issue for me is there was only 3 exams and that was your grade. Personally Im not a big fan of that style of grading. Other than that she is a great teacher. ,1
Moves too fast. Doesn't go over unless it's the day of the test.,1
"Listen to me. Listen to these reviews. DO NOT, unless you have no other choice, take this instructor. Just save yourself a semester of pain.",0
"Nimrod Segev made me love macroeconomics, a feat that I thought impossible. He is an incredible teacher and is truly dedicated to teaching. During finals he stayed in his office for 12 hours straight to help anyone who needed it, whether they took his class or not. I want to have him as a teacher again, and I hope you do as well.",1
"Professor Hahn is all around very good. She has an accent which can make things difficult to understand at times but she tries very hard/is very enthusiastic. She is hilarious, kind and very personable. Some times she moves a little fast, but that is to be expected with the amount of material.",1
"MMA works with you if she sees that you're trying your best. She's kind and respectful. I jumped right into 051, and I was able to recall a lot of forgotten French. Classes are small. There's a lot of work every week. Assignments are often disconnected. You'll learn the subjunctive in 051. Google Translate and WordReference are helpful!",1
Very good.,1
"Attendance is vital to passing the class. The hardest class I have taken so far. Lots of homework, but it balances out your grade because the tests are brutal. Shes a good teacher, but talks very fast and once you fall behind its hard to catch back up. Its a lot of self-teaching as well. Be prepared for any question she asks, theres a lot.",1
"Prof. Thompson is a very cool teacher. Just read (skim) and bug him about giving you a study guide. Tests are a variety: M/C, T/F, short answer & short essay. Funny teacher. Would take again. Highly recommended.",1
Really great professor! He tries his best to make lectures fun and interesting. His grading system is very fair and as long as you do all the work its a real easy A. He does his best to help you learn and to help you with anything you don't understand. Very relaxed guy.,1
"Literally the best class ever. 5 essays that are 400 words minimum each, she gives us 2 topics to choose from and you just have to read the book and write about it. Finished majority of mine in 1-2 hrs because its so easy. Shes also a very easy grader and the quizzes you get 2 tries and you find almost everything in the PowerPoint.",1
Sets high expectations for all students. Does not let students get by without putting in the work.,1
"Excellent instructor. She clearly knows the content she teaches. She is approachable, caring, and gives real-world examples to help solidify content. If information is repeated in class, it is important to know and understand. Pay attention to her notes and then read the info in the book that correlates with the content and you'll do well.",1
"Not really any homework. Just a couple tests and a short paper. Book isn't really necessary, mainly just study the PowerPoint presentations. She will go around and call you out one by one to make sure you know the material. Other than that pretty easy class. LOUD speaker. ",1
legend!,1
"I took Prof Steiner for Intermediate Algebra to prep for College Algebra and this class was a breeze. She really takes her time to fully explain everything and make sure that every student understands. If you struggle with math, I highly recommend her. There is a fair amount of work, but it's easy to understand. The study guides prep you for tests.",1
"Great class, great professor! I am a really busy person so I appreciate that everything was so well organized, no last minute surprises. I used the study guides she provided and they seemed to match the tests really well.",1
"This class is sorta funky because it's centered around your midterm and final with a presentation additionally. Form a study group, and do the readings. Finding online summaries and analyses helps because it makes the readings easier to understand and that helps you with the in-class discussion. Be prepared to talk. But Osborne's understanding",1
"class was interesting, tests were very very hard, took the class in the summer and got a D.",1
This class is SO much work. There are 3 tests and a cumulative final which is optional if you have the average you need to not take it. There is a financial report that is submitted in 2 parts which is VERY time consuming and he doesn't help you on it at all. There are hw's on MyFinanceLab for each chapter. He doesn't explain concepts very well.,0
"She's difficult but you learn a lot. I received an A but it wasn't an easy A. She cares a lot about the students. She made classes interesting by having us do debates at the end of class. If you are looking for an easy A, she might not be the best for that. If you are looking to stretch yourself, do your best and learn a lot, then Karen is for you.",1
"He is a great guy and seems to really care about his students, he really wants people to do well and succeed in this course. His notes are pretty easy to follow and he tries his best to explain questions to make them easier on us. If you study and pay attention in class it's not a hard course!",1
She is nice and amazing.,1
"easy grader, easy A. you can revise as many times as you want. no grammar quiz , no reading, just writing",1
Sumi is one of a kind teacher. She gets straight to the point and teaches you the basics. Which gets you into trouble on the test cuz she throws in some minor details that you didn't learn in class but if you read along in the book her tests are pretty easy. Will definitely be taking her again.,1
Prof. Gibson is one of the best English teachers I have ever had. I have never been good in writing but she takes the time to help you and walk you through the whole process. If you get anything lower then a B in her class is cause you are lazy. I took her for 1101 & 1102 and would take her again if I could.,1
"Great professor! His lectures are super interesting, you will never be bored. He delivered the lectures in a way that keeps you engaged in the material. Also he is more than happy to meet w/ you if you are falling behind. This class does require a lot of reading (5/6 books). But all the reading is worth it, i learned so much in this class.",1
