,text,quality,difficulty,prof_name
884,"I'm not really interested in biology, but Maher makes this class pretty painless. His powerpoints are verbatim from the book and if you do the homework, you'll do fine on the tests. Going to class is necessary though, since his ""attendance"" grade is from questions he asks in class and he does not announce when he will take attendance.",4.0,3.0,Sean Maher
885,Professor Maher is by far the worst professor I have ever had at Missouri State University. He is not willing to help you in any way. Tests are completely short answer. First exam was 5 front and back pages of short answer statistic problems to do in only 50 minutes. Would NEVER recommend.,1.0,3.0,Sean Maher
886,This was his first semester teaching stats. Professor Maher is really knowledgeable about statistics and how to use R software. His tests are very inconsistent and is inconsistent with grading curves. He does not post his lecture slides on blackboard and he goes through the slides very fast. Great beard.,3.0,4.0,Sean Maher
887,"not as easy as hopper, but not bad. good at lectures, gives extra credit if you go to more than the required amount of classes",3.5,3.0,Sean Maher
888,"A lot of memorization but overall super easy.  He is a great teacher and knows what he is teaching.  He keeps the class interesting and has super dry humor that if you catch on to, will laugh a lot.  I highly recommend the class.",5.0,2.0,Sean Maher
889,"I hate biology, but I really enjoyed this course! Maher is a great professor, and you can tell he's passionate about what he is teaching. Will go out of his way to explain things further during class to make sure you understand the concept. Very nice. Gives extra credit in the form of a question during class, so make sure you always go!",4.5,2.0,Sean Maher
890,"Dr. Maher is a good professor. His powerpoints come directly for the textbook, and he posts them to blackboard so you really don't need to go to class but I would recommend going because he gives you participation quizzes which you don't even have to get the right answer to get the points. Lectures are boring, but the tests aren't hard, just study.",4.0,2.0,Sean Maher
891,The lectures are boring but that was expected considering it was a Gen Ed bio class.  I always felt aware of what material would be on the tests. There are a few hwk assignments.  He seems like a really nice guy and i would recommend him for the bio 101 class. If you study for the tests you should have no problem passing the class.,4.5,2.0,Sean Maher
892,I took Anne's course as my last couple of honors credits that were required. She is one of the best Professors I've had in my three years going to UW-Madison and genuinely cares that you learn the content and come away from the semester with a better understanding of the environment and yourself. I absolutely adore her.,5.0,1.0,Anne Pringle
893,"Devoted to helping her students succeed. She would stay after lecture and help students identify and look at fungal structures during lab. Anne is always willing to stop in lecture and answer questions as long as needed, never worrying about falling behind on the material. It is clear that she wants her students to truly understand the information.",5.0,4.0,Anne Pringle
894,"Anne is one of the best professors I've had at Madison. She really listens and cares about your thoughts on the class and her teaching style. Our class ranged from Botany Grad students to non-science major Undergrads, and everyone still got a lot out of the course. I tell everyone I know to take this class",5.0,3.0,Anne Pringle
895,I always tell fellow science undergrads to take a class with Anne. Incredibly passionate and thoughtful teacher. Definitely would like to have her as a professor again.,5.0,3.0,Anne Pringle
896,Dr. Pringle taught the second semester of this course and she is a fantastic person and her lectures were well organized but her tests were absolutely ridiculous. She would ask a question about 1 sentence on one slide that would be completely irrelevant to the rest of the topic. She's a good person but terrible test maker.,2.0,4.0,Anne Pringle
897,"Dr. Pringle taught the second half of the course, focusing on fungi, diversity of life, and plant life cycles and biomes. It was her first semester teaching any class. She can be quite out of touch with the students sometimes. The things she presents as interesting and hyped up just are not. She asks belittling questions that nobody responds to.",3.0,4.0,Anne Pringle
898,"Dr. Banks has a passion for nursing and it shows through lecture. Sometimes she can be a little dry, but her caring attitude and pun jokes make up for that. She has an amazing heart and wants her students to succeed. Provides interesting guest lectures.",4.0,3.0,Janet Banks
899,Rebecca helped open both my mind and body to the world of dance. One thing I would like is for her to integrate more of her writing into this class. I think journaling and reflecting combined with dance is and can be a beautiful combination. But we also must wait until we are ready. Thank you for helping me explore new ways of moving and thinking,5.0,3.0,Rebecca Gose
900,He's my favorite professor and my role model; my goal while at Bradley is to learn as much as I possibly can from him. Expert at technical animation. Lots of wisdom to impart. I plan to take Independent Study with him multiple times. Talk to him outside of class! His teaching is slow but I don't mind. Very understanding with assignment due dates.,5.0,2.0,Brent Wiley
901,"The best teacher, he is the gem of the IM department. Will help you no matter what you need. 10/10 would hug",5.0,2.0,Brent Wiley
902,"Brent is a really cool and nice guy. He's always willing to talk outside of class and is really understanding. The tests are pretty easy, basically straight from the notes. There is a paper and a presentation that you have to do but that's about it besides the occasional test or quiz. Pay attention to the lectures and you'll be fine.",5.0,1.0,Brent Wiley
903,Brent is the most talented professor in the Interactive media department... seriously look up his reel. He's so humble and nice that you'd never guess theamazing things he's worked on. If you talk to him one on one he's got great insight about the industry. Best teacher ever!,5.0,2.0,Brent Wiley
904,"Brent's class is easy as long as you do the work, but if you really want to excel just ask him for advice and he'll make you the best.",5.0,2.0,Brent Wiley
905,Brent has only been here a semester and is legendary among my group of friends. He is soft spoken and just has a certain way of saying things that makes him interesting and fun.  He has experience in the industry and seems like a cool dude.  I had him in an easy class but I would expect him to be a great professor in a more rigorous course as well.,5.0,1.0,Brent Wiley
906,He is my hero! He gets to know the students and adapts to their needs. He does not have a mean bone in his entire body. He is of spoken and adorable.,5.0,1.0,Brent Wiley
907,Really sweet and easy going,4.0,1.0,Lydia Laucella
908,"Very responsive , and she doesn't try to make the class harder than it is.",5.0,1.0,Lydia Laucella
909,"Easy A and a very nice professor, take it.",5.0,1.0,Lydia Laucella
910,"She is an amazing teacher. I looked forward to going to class each day. There are 3 question quizzes almost every day, so reading the textbook is important. She is quick to respond by email for questions and is very understanding if you have something going on. I really liked her and she truly cared about each of her students!",5.0,2.0,Lydia Laucella
911,"She is super nice to all of the students. She cares about everyone and she wants her students to grow. There is textbook reading and many discussion posts. If you are present, you will pass. She is organized and communicates to students a lot!",5.0,3.0,Lydia Laucella
912,"Professor Laucella was probably one of the best Freshman seminar classes Kennesaw has. She is so caring and understanding and I don't know anyone who could dislike her. You do take a quiz every day in class but she tells you exactly what chapter it is over so textbook use, YES. Its not hard at all to finish her class with an A.",5.0,2.0,Lydia Laucella
913,"Professor Laucella is an amazing professor. 1st year seminar classes can seem unimportant and boring, but professor laucella makes it so much better. She genuinely cares for her students and will do anything to better their education. Not a tough grader, we took a few quizzes and easy projects10/10 suggest taking her for KSU first year seminar!!",5.0,2.0,Lydia Laucella
914,I lover her. She really cares about all her students and helps you in any way she can. Her lectures are interesting and I actually made friends in this class even though I am anti-social person. I would definitely take her again if I could.,5.0,3.0,Lydia Laucella
915,She was very nice and gave extra credit. Grading was easy. She had 7 missed classes until take points off but if you have proper excuses would excuse. My favorite teacher I had by far!!! I heard all others lowkey sucked. So take her! I still talk to her,5.0,2.0,Lydia Laucella
916,"She is one of the nicest professors I've had. She teaches well and is clear on what is due and what is expected. Basically, if you do the relatively small and easy assignments in and out of class, you will pass. You probably won't need to read the textbook except when studying for the midterm.",5.0,1.0,Lydia Laucella
917,super sweet.,5.0,1.0,Lydia Laucella
918,Great teacher. Really cares. Would take again,5.0,1.0,Lydia Laucella
919,Professor Laucella is really nice and a great professor. As long as you do the work and you should be fine. It's an Easy A class.,4.0,2.0,Lydia Laucella
920,Sweetest prof. ever! Cares so much about her students. Take her if you can... she's the best.,5.0,1.0,Lydia Laucella
921,"Prof. Laucella is so kind. She's an easy grader, cares about her students, and is just an overall good person. Her class is really easy, just a waste of time. Try to take online if you can. We used the textbook but it's really not necessary. You can get away with not buying it.",5.0,1.0,Lydia Laucella
922,"Prof Laucella is the sweetest person I've ever met! She's so caring and wants you to do well. If you show up, you will most likely get an A if you do the assignments. So glad I got her for this class my first semester of college & I highly recommend her.",5.0,2.0,Lydia Laucella
923,"Shes the easiest and nicest Professor I have had so far, she is really understanding, easy A attendance is not mandatory, tests are so easy, this is how the KSU 1101 class should be taught.",5.0,1.0,Lydia Laucella
924,Professor Laucella is honestly one of the best KSU 1101 teachers I think you could have. She doesn't really ask much of you. 1 easy quiz based on textbook chapters. 1 project. 1 midterm. Final was a super easy essay. Go to class bc you will get points taken off but I missed some days and still got an A. Participate and class will go faster!,5.0,1.0,Lydia Laucella
925,This teacher is probably the best professor I have ever had. She is cool with what ever you want to do as long as you give her the respect that she deserves. Don't worry about failing the class its for participation.,5.0,1.0,Lydia Laucella
926,"She is an amazing teacher and her class is not hard. She takes attendance, but only to learn your name. It is not for a grade. She does a lot of fun activities in class. She was seriously one of my favorite classes to go to. She assigns kind of a lot of group projects, but they are not hard. I would highly recommend her!!!!",5.0,2.0,Lydia Laucella
927,"Loved this class! Bertram provided straitforward assignments and even told us exactly what we needed to know for tests! He provides lots of homework, which in a vocabulary and knowledge heavy course such as anatomy can really help you learn the topics, but homework is graded so it can be a help or a hinderance but thats the students choice to make",5.0,3.0,Eric Bertram
928,Too much material for him to teach. I've never heard anyone say anything good about him. Very arrogant and impressed with himself. I am a little confused why he teaches this class since he mentioned he had a degree in engineering. He forgets about the PP behind him that goes along with his lecture and clicks through it at the very end. Avoid.,1.0,4.0,Eric Bertram
929,Bertram is overall a good professor he talks to you like a person and is usually reasonable with everything he assigns or if you need help with something. There is a lot of studying you have to do but its not the hardest thing. Go to pass right before the test to get the study guides you can even ask him when they will review the study guide.,4.0,4.0,Eric Bertram
930,I recommend taking lower biology classes then go into BIO-168. Eric expects you to know biology like it is the back of your hand. He rushes his lectures.,2.0,4.0,Eric Bertram
931,"Lectures are extremely fast, no clarification. i would not recommend him.",1.0,4.0,Eric Bertram
932,"He's a nice guy, but he's not an effective teacher. He is very excited about his subject & is fun to listen to, but his lectures don't reflect his tests well. I think he has way too much info to teach in a short span of time. His tests are way too long. He said he does this on purpose b/c in an emergency you won't have time to think about answers.",1.0,5.0,Eric Bertram
933,Prof Bertram is very knowledgeable and passionate about teaching and sharing what he knows to students. Take notes/record the lectures and do all the homework's. Test and quizzes are not easy so make sure to study. He gives many chances and extra credit so take advantage of it. STUDY STUDY STUDY!!!,4.0,4.0,Eric Bertram
934,"Tries to be the cool professor, but fails. He fails because he relies almost entirely on PowerPoint and reads off the slides. He often gets lost in his own notes and will just talk without clicking through the slides then finish the lecture and realize clicking through all of them at the end. Ineffective, test-heavy, and unfunny. Avoid if possible.",1.0,3.0,Eric Bertram
935,"He explains how to get a good grade in his class from the first day. Yes you have to work for it, but if you do your homework and study HARD for the quizzes you will be fine. He gives extra credit and curves almost every test and quiz. Lectures are a little boring though it gave plenty of time to work on homework while he was lecturing haha",4.0,4.0,Eric Bertram
936,Tough but you learn learn learn!!!,4.0,4.0,Eric Bertram
937,"Hardest professor I've ever had. I would not recommend taking him. He lectures straight off power points but flies through them like you already know the information. I didn't learn much from this class at all. Quizzes are hard. Tests are hard too, but are communulative throughout the semester. ALOT of studying outside of class. DO NOT TAKE!",1.0,5.0,Eric Bertram
938,"Lectures by powerpoint, but breezes through it too quickly to take notes. He posts it online, so print it out before class. Vocab by chapter is required. Quizzes are always tough. Exams are multiple choice and a little easier (tests for comprehension). He curves heavy and will let you know what to study for the exam if prompted.",3.0,3.0,Eric Bertram
939,"Bertram is the most fast-paced a&p professor I've ever had. I've taken an a&p series before and this is one class you do NOT want to rush through. He barely goes into depth about anything so be prepared to study. He does give some EC though, but his tests are TOUGH and NOT what he lectures on - VERY detailed. He's pretty much all over the place.",3.0,4.0,Eric Bertram
940,I am absolutely not interested in Biology. I realized a month into the class I was naturally tuning him out. Curves & extra credit is how I achieved a B. Overall a polite & funny guy that gets the struggle is real; occasionally veers off course on a random tangent that is quite entertaining. Read the chapter Show up Take notes STUDY Ask questions.,5.0,5.0,Eric Bertram
941,"This professor is very condescending. Random pop quizzes, so beware! He speeds through lectures and doesn't really teach, so prepare to learn the material on your own. I do not recommend his lecture or his lab.",1.0,3.0,Eric Bertram
942,"The man is all over the place!  I've had instructors before that you can tell they feel it's beneath them to be forced to teach at a community college level.  I get that vibe from him.  Condescending.  His quizzes are easy if you listen to 10% of what he says.  The rest of it is just talking to hear himself talk, I think.",1.0,3.0,Eric Bertram
943,"Bertram is exactly what to expect if wanting to go to a university, JUST KEEP THAT IN MIND! I did not care for him! Once you figure out his tests and quizzes you will be fine. His tests consist of the types of cells, the physiology of how major concepts work,  and diseases associated with anatomy. HE GIVES Extra Credit that can bring up a letter!",3.0,4.0,Eric Bertram
944,"Started out the class warning us we wouldn't pass which made me study my butt off and if you do that too, you will pass especially because he curves grades. He speeds through lectures, so I spent a lot of time outside of class studying. If you don't have time for that, I recommend not taking him. He is VERY helpful and available outside of class.",4.0,4.0,Eric Bertram
945,Great professor. Lets you wear hats in class and use laptops.,5.0,1.0,Gabrielle Smith
946,Great professor but she spoiled the Lion King for me,5.0,1.0,Gabrielle Smith
947,Professor Smith is really not as bad as what people say. She's very kind and a great teacher. She's very respectful and great at helping us with our papers. She's a gem and I love classes with her.,5.0,3.0,Gabrielle Smith
948,Nominally bad at giving feedback on papers and pop quizzes do not focus on the message the story is trying to convey. Grading is also inconsistent and does not give much in the way of feedback.,1.0,3.0,Gabrielle Smith
949,"I made a huge mistake taking Prf. Smith. She is nasty, sarcastic, doesn't give good feedback on papers, and is very unorganized. I should've stuck with my professor from last semester. Prf. Smith runs her class in an ""my way or no way"" kind of fashion. Do not take her, ever.",1.0,4.0,Gabrielle Smith
950,It's an English class so there is a good amount of reading but there are only four papers and she tries to make things easier when she can. The papers are pretty easy and there are clear guidelines and it is easy to do well.,4.0,2.0,Gabrielle Smith
951,She provides not enough feedback on papers so it is hard to know where to improve to get it to where she likes it. Everything is in her perspective and if you offer a different view-point she shuts it down immediately so there is no chance of your opinion being taken into consideration.,3.0,3.0,Gabrielle Smith
952,"Her note taking style is impossible to follow, she doesn't accept outside perspectives for the most part, and is a harsh grader who gives minimal feedback.",2.0,4.0,Gabrielle Smith
953,"Terrible feedback. Tough grader. Choices in reading are okay, but she tries to make you think HER way, not critically. It's only HER interpretation & you have to guess. Makes a class that could be great miserable. Contradicts herself; is all over the place with the syllabus. Take this class with another professor! Not worth the aggravation.",1.0,4.0,Gabrielle Smith
954,One of my favorite professors in my online college experience. He encouraged out of the box ways of thinking while providing plenty of information to grasp what he expected of you. A fair grader that I would recommend taking. If he offered more classes I needed I would be taking him again.,5.0,3.0,Geoffrey Weidner
955,Professor Weidner is very informed on the topic and the material presented. The class was excellent to build a good base knowledge with many projects (weekly) as well as discussions. Reading the instructions the project should not be much of an issue but grading is a little slow. A good class and you will learn a lot about an up and coming field.,5.0,2.0,Geoffrey Weidner
956,This professor was one of my favorites.  He knew the material and presented it well. He even responded to most of the discussion questions. Most professors don't do this. His projects were super easy and made you feel like you were out in the field doing them. I would definitely recommend him and take his class again.,5.0,2.0,Geoffrey Weidner
957,Brent knows his stuff and tells you way more than you need to know. He gets way to in depth which makes it hard to stay engaged. Quizzes are short answer and very hard. He grades very tough. He is a good guy that knows his stuff. He loves the study of seeds for some odd reason.,3.0,4.0,Brent Turnipseed
958,"Dr. McCorquodale was a guest lecturer for Professor Ku's section of ENG100. It was hilarious. I really like how he is. I wish he were teaching full time again. He swears a lot and makes funny jokes, but what is really important is he tells us about industry and what is happening. I think his comments will influence my career decisions.",5.0,5.0,Micheal McCorquodale
959,"Dr. McCorquodale is kind of unusual given he is from industry so he has a different style. He's also kind of funny. He doesn't like administration much. I did get the sense that it was difficult to organize such a large class. It was really a ton of work, but I think I've learned more from his class than any class I've taken at Michigan so far.",5.0,5.0,Micheal McCorquodale
960,"Fair class. All of the homeworks, quizzes and the final are online on a different website. She dropped three of the ten quizzes we took and all of the homework problems are straight forward.",4.0,4.0,Sophia Suarez
961,"Best professor i took at brooklyn college, honestly changed my view on physics. Amazing and nice",4.0,3.0,Sophia Suarez
962,"DO NOT TAKE HER IF YOU WANT TO LEARN. She is super nice but when it comes to teaching, she is no help at all. Not a very hard grader on the lab reports because she does not teach anything. Lab protocols are a mess and have a lot of typos and she leaves you to deal with that by yourself. No point in asking her a question because she does not answer.",1.0,4.0,Sophia Suarez
963,"Good suggestions on color mixing, paint handling. Poor management of class time. Critiques went way over; she stayed later to finish & implied that anyone who didn't stay was not committed. As a single parent w child care obligations I had no choice but to leave, although I was hugely committed. Left a bad taste, insensitive, elitist.",2.0,1.0,Patte Loper
964,"Patte is a great painter/sculptor. She is very respectful to anyone who wants to seriously Learn, if you are just taking classes and not wanting to be an artist, she doesn't favor your hobby!",4.0,2.0,Patte Loper
965,I had her for so many years-- I wish that I still did.,3.5,2.0,Patte Loper
966,"Gives good instruction, really helpful hints and critique, and fosters a positive environment.  Is respectful to all levels of painting skill, encourages deeper thought. Would like her to accomodate students whose focus isn't painting (i.e. don't require so many expensive supplies, spend so much time on non-basic info.",4.5,1.0,Patte Loper
967,Really kind and is open to helping students. Weekly readings and at home 2 question quizzes. Midterm and final are very clear and open note. Definitely a top choice for a teacher.,5.0,2.0,Gina Spitz
968,Do the readings and the quizzes and participate in discussion. The midterm and final are pretty straightforward.,5.0,1.0,Gina Spitz
969,Clesr grading criteria. Do the readings and weekly quizzes (which are open book and at home) and youll be fine. Midterm and final-- super clear.,5.0,1.0,Gina Spitz
970,"She is great! She doesn't believe in paying for class material so she uses articles for the readings(so no expensive textbooks). She also knows its a gen required class, so she makes it easy & entertaining with contemporary issues. She is also really nice, helpful and caring for her students. Class discussions are key/fun/helpful for tests.",5.0,1.0,Gina Spitz
971,"Reading the comments on this site is clear that the students were not meeting the minimal requirements listed in the syllabus. Besides, with communication this teacher will bend over backwards for her students if there is an issue and students regularly get mentored after class. Come ready to learn and you will succeed outside of class! Thoughtful!",5.0,4.0,Carmen Lemoine
972,My growth as a musician in the short time that I've studied with this professor has been incredible. Her ability to convey musical concepts and explain in fine detail exactly what to do to produce the gorgeous sound and result that you're looking for is amazing. I love studying with her!,5.0,4.0,Carmen Lemoine
973,This professor genuinely wants her students to succeed and be the best they can be. She cares about their success inside and outside the class. Dr. Lemoine is easy to talk to and has a very versatile teaching style which facilitates a more personalized approach for each student. She is fair and lots of fun when you get to know her. 10/10!,5.0,4.0,Carmen Lemoine
974,"Although she teaches a 3 credit hour fine arts course, I had the most homework assigned to me in this class than all of my others. She expects you to already know how to play an instrument and read music. She is rude. Avoid taking this class at all costs.",1.0,4.0,Carmen Lemoine
975,"Would not recommend at all. She's a tough grader. Literally so disrespectful, she shamed someone in front of the whole class because they didn't do their homework. She expects you to like and be good at music, regardless of major. Avoid at all costs.",1.0,4.0,Carmen Lemoine
976,"If you're not already good at sight reading while singing, you're in for a hard time. I was sick for my final and she failed me without letting me re-do it when I was better. She's super harsh with how she grades your singing, even though not all of us are choir people. And even choir people had a hard time. I cried after this class.",3.0,5.0,Carmen Lemoine
977,Dr. Trent was helpful. She provided study guides for exams. She also was good with sending email reminders about important due dates.,5.0,2.0,Carol Trent
978,"I loved taking sociology with Mrs. Trent. She is funny, kind and a good professor. If you put in the work the class should be an easy A. Exams are the hardest part but there are plenty of other things that you can use to bring your grade up!",5.0,2.0,Carol Trent
979,"Easiest class I have ever taken. All the tests are online and they are taken at home, open book, even the final. It is an easy A!",5.0,1.0,Carol Trent
980,I thought this class was an easy A until her exams. She makes up her own questions so they're impossible to understand. lectures are easy though.,3.0,3.0,Carol Trent
981,"The guy is an absolute champ, who cant be stopped. I went to the Ryan wise school of bowling and I learned a bit but what I learned in battaglias class really upped my game to a whole new level.",5.0,1.0,Thomas Battaglia
982,Mr. Battaglia is the best professor at SUNY Fredonia. He will teach you to be a professional bowler in no time.,5.0,1.0,Thomas Battaglia
983,"Absolute Savage, knows more about bowling then Earl Anthony, wish he taught stats 300 too.",5.0,2.0,Thomas Battaglia
984,If you want an easy science credit don't take this class. Not horrible and you can still get an A but the tests are lowkey hard. This class should be an easy A so take a different professor if you can. Professor Oakley is a nice lady but doesn't seem to understand no one gives a crap about Geology besides herself.,3.0,4.0,Lisa Oakley
985,"She's a good professor, and is easy to follow. She goes through powerpoints every class so its easy to take notes. Gives a lot of extra credit and tells you whats going to be on a test. If you study like a good two hours for a test, you will be fine. She's really nice and the material is easy! I skip a decent amount and just get notes online.",4.0,3.0,Lisa Oakley
986,Don't take her trust me you will regret it,1.0,5.0,Lisa Oakley
987,"She is SO unaccessible. She teaches at like 3 different places, doesn't always reply to emails, and has a grad student do ALL of her grading. If you want to feel like you're taking a pointless and difficult class with no teacher, take Oakley. She isn't helpful but still grades harshly. Complete waste of time, do not recommend.",1.0,4.0,Lisa Oakley
988,She cares way too much about rocks. Its weird. She expects us all to be geologists even though the majority of our class are not geology majors. If you are thinking to take her just to get your science credit - DONT. She will make what you think will be a blow-off class way too hard.,1.0,5.0,Lisa Oakley
989,"I love Dr. Oakley as a person, but this class is very hard for non geology majors. There are SO many opportunities to bring your grade up from the tests throughout the semester, but if you don't get As on those it can stop you from doing well in the class.",3.0,4.0,Lisa Oakley
990,Professor Oakley makes this class harder than it needed to be. She takes pride in how hard her tests were. Truthfully you have to study for hours to get a C/B. The one perk is that she does provide study guides and 3% extra credit for your total grade. No homework and group projects will balance out failing on tests.,3.0,4.0,Lisa Oakley
991,Im sorry shes very nice to her students but her exams are just too hard for a 100 level class. The group projects will save you from failing. Dont take her unless you are good at geology or want to take a hit on your GPa.,2.0,4.0,Lisa Oakley
992,"Professor Oakley is one of my favorite profs yet. Class seemed to be a friend gathering to discuss Geology. Always answered questions and was so sweet. She handed out study guides for us to fill in that were SO helpful, and was very clear on assignments! She wanted you to succeed and learn about Geology. I learned so much!!!",5.0,2.0,Lisa Oakley
993,"LOVE PROFESSOR OAKLEY OMG. Literally the nicest professor at UD, she's just like a mom. She understands most students who take her class are not GEO majors. She has power points which she explains well & also puts online. Her exams are online but the essays are written. There's no homework besides these models u can do for extra credit. TAKE HER!",5.0,2.0,Lisa Oakley
994,She is a fantastic teacher and it is very evident that she cares about students success and loves the field she works in. The group projects are easy A's. There is a review before every exam that earns you extra credit on the exam. Shes provides a study guide for every exam. She also looks like Pam from the Office. Good for non science majors.,5.0,3.0,Lisa Oakley
995,Erickson might be the best bio professor I've had. His lectures make a lot of sense and I actually feel like I understand the core concepts of molecular biology now. The material is hard but the final is easy and you should easily do well if you study. Make sure you take advantage of his lectures and actually learn the stuff. Great professor!,5.0,3.0,Timothy Erickson
996,"Dr. Erickson is great! I took this class with a ton of people who disagree, but honestly, if you show up and do the work, youll do fine. His tests are difficult because they require you to fully think through the topic, but if you know your stuff, youll do fine. Hes also more than willing to help and easy to talk to.",5.0,5.0,Timothy Erickson
997,"He's a nice guy but his lectures are just not interesting. He doesn't make much of an effort as a teacher to keep the class interested. He gives online quizzes spontaneously and they're sometimes assigned at the last minute when they do take a bit of time to do because they are difficult. He does give a little bit of extra credit, nothing too big.",1.0,4.0,Timothy Erickson
998,Dr. Erickson is awesome! Bio 3260 is very hard but Dr. Erickson only wants you to succeed. He gives 3 tests and a final but also includes clicker qs and in class worksheets. Very approachable and relaxed and will explain things to your level. Do NOT skip class! Go to his office hours and put in the effort of studying and you will do great.,5.0,4.0,Timothy Erickson
999,"J564 was an interesting class and Prof Mcleod gives great lectures, but there is quite a bit of reading and the tests were pretty tough. There were 5 exams, several papers and also a group project. Also beware if you take this class online that the lectures are very long. Good class overall, but be prepared to but in a decent amount of effort.",3.0,4.0,Douglas McLeod
1000,This class is asynchronous during COVID-19. The lectures get a bit dry but I can tell Doug is a kind professor. He seems to be easily accessed (I just never have). The TA gets a bit confusing with deadlines and assignments. The class is 5 exams and theyre kinda hard. No extra credit this semester but I think he will give us a bit of a curve.,4.0,4.0,Douglas McLeod
1001,"Doug is a great professor! In 564 I found his lectures to be super boring, but in 445 when he wasn't lecturing regularly I really started to like him. He is really funny, casual and relatable. He gives fantastic feedback and is so encouraging to everybody in class regardless of skill level. He keeps it real and I'd definitely recommend him!",4.0,3.0,Douglas McLeod
1002,"Doug was great in J564. He is super engaging and has great stories and examples to support his ideas. My only criticism is that his lectures are a bit unorganized: there seemed to be one long lecture for the entire semester with no clear-cut stopping points for each class period. I would recommend the course, but know that readings are essential!",5.0,4.0,Douglas McLeod
1003,"Great professor who actually cares about his students. He connects his lectures well to the real world and makes content easy to understand. Tests are a bit tougher than other journalism classes and only have about 30 questions, so not much room for error. You can make up for it by doing the extra credit though.",5.0,3.0,Douglas McLeod
1004,This professor is amazing! His lectures are funny and engaging. His workload is not heavy only a few assignments. He provides a study guide for the two exams in his class and has a couple of quizzes due throughout the semester that are super easy. I highly recommend taking this course to get an easy upper division done.,4.0,1.0,Ty Kopp
1005,"I took his online class. 2 Minor Speeches and 3 Major persuasive speeches. Quizzes every Sunday, based only on textbook and after 2 lowest grade dropped. 3 Exams based on selected chapters. The textbook was expensive and the access code is required. His lectures were based on the quiz after it is taken, which was repetitive. Overall, easy grader!",5.0,1.0,Ty Kopp
1006,I loved Professor Kopp! He was so kind and I appreciate how hard he tried his hardest to make the material more fun. His class may seem intimidating at first but honestly it became a real cruise once you start! Make sure you practice your speech beforehand thoroughly and utilize is grading rubric! Would take his class again!,5.0,2.0,Ty Kopp
1007,Kopp's a cool dude. Laid back and open to all ideas. The textbook (online) is needed as there are short quizzes every Sunday. Speeches are fairly easy and you will do will if you follow the rubric and maintain good eye contact. Attendance does matter. He will mark 5 points per unexcused absence which got me a B. Fairly easy class and cool professor,4.0,2.0,Ty Kopp
1008,"In the beginning the class may seem difficult, but it eventually gets better. He has quizzes open for only a 24 hour period on a SUNDAY. Which is pretty inconvenient. He is nice and will try to assist as much as possible, but he can also get pretty defensive. Not too hard of class in general, lectures are just extemeley boring! Attendance matters!",4.0,3.0,Ty Kopp
1009,"I took the Honors course and it was fairly easy. There are quizzes every Sunday, but the questions come right out of the textbook so they are never difficult. There are 5 speeches you have to give and the major ones are weighted pretty heavily, however, they aren't that difficult to get an A on. Downsides: hard tests and drags out the class talking",4.0,4.0,Ty Kopp
1010,Prof. Kopp really helps you come out of your shell. Public speaking can be difficult for some and Kopp made it a welcoming and less intimidating environment. Speeches are graded fairly easy as long as you're prepared and follow the criteria sheets. Quizzes every Sunday based off the online textbook chapters & are also super easy.,5.0,1.0,Ty Kopp
1011,"One of the best teachers I've ever had. Lectures were a tad boring due to the type of content being taught. But he really did his best to try and make it more interesting. Gave really good advice, and genuinely cared about his students. There was a decent amount of notes, and relatively easy assignments. Would definitely take him again.",5.0,1.0,Ty Kopp
1012,"Honestly shes great , she is very understanding and is always there to help you. I highly recommend her class if anyone needs a lab class for 101",5.0,4.0,Ashtyn Isaak
1013,"I loved her she was honestly the best lab assistant and really cares for her students. She will help you if you have trouble with the subject and answer questions for you. Just do the work and don't skip class, the pig practical was really the only difficult thing, you have to memorize alot but she helps you prepare. She is really pretty too (:",5.0,3.0,Ashtyn Isaak
1014,"I took Professor Chris for the Winter semester. He was fun, enthusiastic, and his lectures were awesome. He gave cool study guides before the exams which were multiple choice and true/false. Prepare yourself to do outlines for your speeches which are timed, which was the toughest part of the class for me. Overall it was an excellent class!!!",5.0,2.0,Christopher Forsythe
1015,"Chris was a great professor who I would take class with again. He is truly passionate about teaching, his class is very interactive from day 1. Three major group projects that are easy yet fun. easy midterm and no final if you compete every assignment and show up every day.",5.0,2.0,Christopher Forsythe
1016,"All in all, I liked his class. Hes a good teacher and builds you up to speak in front of the class. I do wish he would have incorporated some impromptu, ungraded individual speeches to take up class time and get more public speaking experience before the major speeches. I know people would have appreciated the extra time/practice. Highly recommend",4.0,2.0,Christopher Forsythe
1017,You can tell how much Chris cares. He's easy to talk to and he make the classroom feel like a fun learning environment. He gives study guides for mid-term and final. The assignments are easy and they don't take up too much of your time! The group assignments were actually really fun and they put me out of my comfort zone.,5.0,3.0,Christopher Forsythe
1018,HES A NICE FUN TEACHER. HE GAVE US SO MUCH FEEDBACK AND DOES GRADES RIGHT AWAY. HE'S LIVELY AND MADE CLASS FUN I HAD TOOK COM10 WITH HIM LOVED IT AND THEN TOOK COM30 HE IS THE BEST I LOVE HIM HE MAKES EVERY PROJECT FUN YOU GET YOUR MONEYS WORTH THE LAST DAY OF CLASS HE DID NOT MAKE US DO THE FINAL SINCE WE CAME ON TIME INSTEAD WE THREW A PARTY (:,5.0,2.0,Christopher Forsythe
