,text,quality,difficulty,prof_name
2013,Echo a lot of the earlier comments. He was terrible in the online format.,1.0,4.0,Kunal Parker
2014,I felt like the course was taught fairly but the lack of transparency in the grading process is really unacceptable by modern standards. Its an enigma how he decides the grade you receive in the course and gives heavy grade bumps. If you are not willing to participate every class I suggest that you do not take Trust and Estates with him.,1.0,4.0,Kunal Parker
2015,"One of the worst professors at the law school by far. Pretty hilarious that he is referred to as ""academic"" and ""cerebral"" (probably his own review) in reality he is just overly theoretical/impractical and graded the exam in a manner that rewards cookie cutter CREAC and basic regurgitation of his own lectures.",1.0,4.0,Kunal Parker
2016,"Not attentive to student concerns whatsoever. It is obvious in his demeanor that its just a paycheck for him and not his passion. He dropped grades 2 days before Christmas, like the grinch, and is not clear or transparent at all about how your grade is calculated or how the quizzes are curved during the semester.",1.0,3.0,Kunal Parker
2017,Maybe he is not terrible in person but he has no idea what he is doing with the online format. Worst class I have ever taken. STAY AWAY.,1.0,3.0,Kunal Parker
2018,"Kundalini is a tough grader and his grades do not reflect students knowledge and writing skills. He clings to his mistaken and preconceived notions of what IRAC should look like and grades accordingly. If one guesses how Kundalini wants you to structure your answer, you're lucky. If not, your grade will be miserable and random at best.",2.0,5.0,Kunal Parker
2019,"She will give you a bunch of documents that the book already has and youtube videos, if you don't understand then don't try to ask her, because she won't help you much but send you dozens more the useless thing you already search for on the internet, to get good grades or trying to get an A in her class will only be magic that can help you LOL",1.0,5.0,Milena Zaleckaite
2020,"If you try to get your score back or try to get back the good score then you should give up. If you complete all the exercises and get all the quiz questions correctly, you still not gain much points. But you are wrong 1-2 question, your score will still go down. Extra credit? It doesn't help. She won't believe any reason for late assignment.",1.0,5.0,Milena Zaleckaite
2021,"Milena is the worst Professor Ive ever had in my life, she always make to find the things in the books to give the students. Fired her!",1.0,5.0,Milena Zaleckaite
2022,She is the worst professor I ever had. She is very rude.,1.0,4.0,Milena Zaleckaite
2023,"Well, I have been in VC for 5 semesters but I have never rated any professor but this time she made me do it because she is not a good professor as I was told about her. I will never take with her again, also I don't recommend anyone to take with her unless (if you want to work harder than your ability to expect a grade b or maybe less).",2.0,5.0,Milena Zaleckaite
2024,I don't recommend this teacher to anyone she is not focused on the success of the students but on showing off her skills that most of students does not understand and she doesn't consider the student's situation even when they have proof and excuse,1.0,1.0,Milena Zaleckaite
2025,"She is an extremely tough grader, very impatient with students who do not understand the material, and absolutely plays favorites. She is inconsiderate of personal matters and I would never recommend her to anyone.",1.0,3.0,Samira Hassa
2026,"Nice teacher, but tough grader. I found French 101/102 to be quite challenging for an introductory course. Just be prepared for a full immersion experience and to randomly be called on.",2.0,4.0,Samira Hassa
2027,"I took her class online and she never really taught. She gave quizzes every day, which were easy, and on the topic from the chapter, her test, on the other hand, were not always over the chapter or notes. Her test are also with webcam and if you make any little movement or noise she would take points off. She is not understanding and does not help",1.0,3.0,Michiyo Hirai
2028,"So disappointed. It's not even the fact that all the tests are on the lockdown with the webcam and she is super strict on her assignments but with the covid situation, we had our last exam pushed in time and 2 days later a comprehensive final exam?! ( super hard) Maybe give us some time to study? It was ridiculous. Also, weak communication (blb).",1.0,5.0,Michiyo Hirai
2029,"TERRIBLE professor do not take at all. I should have dropped when I had the chance. She makes these exams impossible get an A and is super strict, disorganized and unprofessional. She's useless in the sense of contacting her, she doesn't want you emailing her and expects to be contacted through blackboard only. Every exam is on webcam, 60 questions",1.0,5.0,Michiyo Hirai
2030,I'd never take this professor again even if I'd end up waiting another semester for a new class to open up. Thought I'd risk it and take her but I regret it. You can't even email her. MUST contact thru BB and she responds whenever she feels like. Respondus Webcam on every exam. You had to teach yourself. No rounding scores. Worst professor ever.,1.0,5.0,Michiyo Hirai
2031,She will offer you no extra credit and will not round your grade. If you need 208 points for a B and only have 207 best believe youre getting a B. She will fail you even if youre about to graduate and are 1 point shy. Basically you are on your own to read all the material and hope you pass. Lockdown browser with webcam required.,1.0,1.0,Michiyo Hirai
2032,"Be ready to read, read, and read. Tests are ridiculously hard. But if you read the chapters about 5 times you might get that A you want. Her class is doable but just make sure you read a lot.",2.0,5.0,Michiyo Hirai
2033,"It felt awkward and hard to ask questions because her responses make you not want to ask again, and just figure it out, on your own. To be fair, she knows her stuff but the lack of communication made it weird. I took it online. Work is basic college stuff. Read and manage your time. Hard but not impossible to pass. Wouldnt take her again, though.",2.0,4.0,Michiyo Hirai
2034,Horrible experience for the online summer class. Webcam is requires for tests and is extremely uncomfortable. You have to buy and expensive online program that requires you to log on multiple times a day. Tough grader on projects. Hard tests even for a 4000 level class. Would NOT recommend at all. Dropping this course.,1.0,4.0,Michiyo Hirai
2035,Summer online class. WARNING! Requirements include a webcam that must be on you during exams and quizzes at least and wants to see the entire room you are in. No one can be in the room with you. Did not work for me as I have small kids in the house. No compliance  a 0. NOT HELPFUL! Did not respond to course messages. Requires Mindtap. I dropped it,1.0,4.0,Michiyo Hirai
2036,"Not very helpful, but easy if you read the notes and read each chpt.",1.5,4.0,Michiyo Hirai
2037,Hard to understand in class so she uses a microphone but her accent is strong. Reads straight from powerpoints and not a very interesting person to listen to. If you want a boring class take her. Gives extra credit sometimes but never gives second chances.,2.0,2.0,Liaoliao LI
2038,"Lectures are boring, tests are extremely hard. She gives homework a lot and gives extra credit with the homework, but tests are only out of 25 points with 2 bonus questions. She posts the notes on D2L and cancels class a lot.",1.0,5.0,Liaoliao LI
2039,"Lectures from beginning to end, without giving students opportunity to fully digest material. Professor Li is kind, but does not explain things very well.",2.0,4.0,Liaoliao LI
2040,"Goes off-topic very often and makes it hard to pay attention for more than 5 minutes. Assigned a group project based on SQL, but did not actually teach how to do it. The entire semester told us there was no final, but a job interview instead, which turned out to be a final on the last day. Nevertheless, he is helpful during office hours.",2.0,3.0,Tomasz Imielinski
2041,"As a teacher, he is actually really bad. He does things like pick favorites, which makes everyone outside his ""Circle of Trust"" feel really bad. He also has no clear grading criteria and expects you to come up with not only a useful web app, but useful in his eyes (he has a very peculiar judgement).He doesn't even teach ANYTHING in class!",1.0,4.0,Tomasz Imielinski
2042,Disorganized and does not teach in class,1.0,4.0,Tomasz Imielinski
2043,"Honestly don't know why he has such good reviews. The class itself isn't that hard. There is a big group project that makes up half your grade. However, he himself isn't very disorganized, and unhelpful. Guidelines don't make any sense, causing you to lose points for stupid things. & we had almost no grades more than half way thru the semester.",2.0,3.0,Tomasz Imielinski
2044,Worst teacher I have ever had at Augusta State!!!! Does not teach!! All he talks about is football when he should be discussing math. The sample tests look NOTHING like the actual test!! I took him because this site said he was good!!He doesnt answer email and never has office hours!! AVOID AT ALL COSTS UNLESS YOU WANT TO FAIL!!!!!,1.0,5.0,Anthony Cummings
2045,She is unrealistic when it pertains to grading. Her Environment class felt like 3 classes. Beware.. She has no life and expects us to have days worth of conversation in our discussions. yeah she knows her studies but she'll take all the motivation out of you.,1.0,1.0,Tamara McGovern
2046,This guy will give you a zero if he doesn't like what you write on case studies. Most professors will give you some points but no this guy he is either a zero or an A that is it. Don't try to speak to him about it he wont care.,1.0,4.0,Steven Davis
2047,Zoom class-Covid. You have to brief hard cases and answer questions weekly. In class you have to participate as he will randomly ask you questions regarding the cases and that's part of your grade for participation. Midterm and final on honorlock. Quizlet is your best bet to study. He is not that understanding of personal situations you might have.,2.0,5.0,Steven Davis
2048,Midterm is worth 25% and Final is worth 25%,2.0,5.0,Steven Davis
2049,"ok i dont know how he has good ratings but my people in my class on whatsapp were saying how they have taken him for the same class before and he changed his curriculum and make it so much harder and impossible. please dont take him, its hard, especially for a summer online class.",1.0,5.0,Steven Davis
2050,Sectional Anatomy: Hard course. Too much information. If you have not taken A&P 1 and 2 just before taking this course... like a semester prior then do not take her. (Make sure you read the reviews for YOUR specific course),2.0,4.0,Gretchka Mair
2051,Lectures are boring they will put you to sleep. Sometimes test questions arent from the lectures. Requires lock down browser makes it so uncomfortable.,2.0,3.0,Gretchka Mair
2052,She's a really really really tough grader!  No feedback! Not clear lecture! Don't take her.,1.0,4.0,Maria Kasparova
2053,"This professor does not care about her students and expects too much. There is no reason to give @20 assignments a week. The school needs someone else who knows how to give proper instruction and have better manners. After all, we are paying for this course and deserve respect.",1.0,5.0,Connie Hardgrove
2054,"Her discussions make no sense and she has a rude way about her. When commenting on your discussion, Hardgrove makes it seem as if you know nothing.",1.0,2.0,Connie Hardgrove
2055,Rude. Disrespectful in any and all messages/class announcements. Doesnt offer help only offers vague responses to in depth questions.,1.0,5.0,Connie Hardgrove
2056,"If you need assistance dont look to her for anything. Just do the work and you can get an A but if you email her about small things like extra credit or difficulty understanding an assignment, she doesnt care about it. So its another class you can pass if you can teach your self.",1.0,2.0,Connie Hardgrove
2057,"Extremely rude, unwilling to help when extra information is needed. Likely to tell you ""look it up"" or ""you should've known"" when asking a question.",1.0,3.0,Connie Hardgrove
2058,"I logged a staggering average of over 20 hours a week of work. The syllabus did not match canvas or MyLab deadlines. An Extra Credit assignment was offered but no extra credit given. Getting grades corrected was somewhere between difficult and impossible. The prof. has a hard time accepting fault with minor details, fixing and moving on.",2.0,4.0,Connie Hardgrove
2059,Docked me points for knowing profit ratio's not mentioned in textbook in the Discussions (its bad to know more). Online Group work was miserable and worth literally 50% of grade. The project instructions are not clear and got docked. She changed the grading rubric unethically after submissions! And yes she is very disrespectful like everyone says.,1.0,5.0,Connie Hardgrove
2060,"I took her accounting for non financial majors as a requirement and she was AWFUL. She is rude when she posts on the announcements, she makes it seem like a burden to answer questions and grade homework. She is unbelievably unorganized. She doesn't even know when her own assignments are due, then gets mad when asking for clarification. DO NOT TAKE.",1.0,3.0,Connie Hardgrove
2061,"Professor Hardgrove comes across as a teacher who could care less to answer questions or clarify course content, in fact, she portrays it as a burden. If you are having trouble understanding a particular section she will not give positive feedback to help you understand. Assignments are long and tedious.",1.0,4.0,Connie Hardgrove
2062,She does not communicate well over email or canvas so you must try to speak with her in person. During hurricane Irma she would not answer emails and would only state please see the announcements. There is no compassion in the grading of missed assignments in her classes even if confronted with proof of being impacted by a natural disaster.,1.0,5.0,Connie Hardgrove
2063,This teacher doesn't care about her students or what they go through during the semester. If you miss an assignment even if you have documentation why she will not be lenient. Take this any accounting course at a different college because she does not give clear guidance for most assignments especially discussions.,1.0,5.0,Connie Hardgrove
2064,"Class is mandatory, if you miss class you do not receive your points for showing up so make sure you sign the attendance sheet upon class even if late sign it!! She has a bad attitude and asking a question(s) is pointless. Quizzes are kind of tough! Final project is worth whole grade, and its a group project!",1.0,4.0,Connie Hardgrove
2065,Boring.. hard to follow. Doesn't give any kind of study guide. Not recommended.,2.0,3.0,Emily Nazari
2066,"this professor has too much homework or project which is really tough, and it's really lots + big size. you have to spend huge time on this class. and last thing is that he is tough for grading + his mind doesn't have any sympathy for anyone if you even explain to him, such a horrible professor. be careful !!!!!!!!",1.0,5.0,Glenn Dibiasi
2067,"hard class, you need to get over her accent or you will not pass",2.0,4.0,Liliana Busconi
2068,"Read the book, don't even bother going to her class unless you're spanish or someone who is very capable of understanding english w/ a heavy spanish accent. She is a really nice lady but her accent doesn't make up for it because if you don't understand her, you're screwed. Good luck to her future students.",2.0,4.0,Liliana Busconi
2069,"I had her for bio lab and it was literally awful…her accent is so heavy that u cannot understand a single thing she says.I dreaded going to my lab every week bc she cant help u bc u cant understand her.Besides not being able to understand her there were no other prblms,but its just really hard to complete the lab when u have no idea what ur doing.",1.5,4.0,Liliana Busconi
2070,"Literally the worst teacher I've ever had in my life. Shes so mean and is not helpful at all, and you cant understand her heavy accent",1.0,5.0,Liliana Busconi
2071,"he goes through outlines everyday in clas but if you havent read the assigned reading before the class you have no idea what hes talking about. He makes something easy way over complicated, and his tests are HARD. you literally have to know the stuff forwards and backwards to get it.DO NOT TAKE HIS CLASS",2.0,4.0,Stephen Meserve
2072,"He means well, but he makes the material way more complicated than it needs to be. It doesn't help that the TA he has, is on his own agenda. If Dr. Meserve says he is only concerned with logic, that means you'll be graded on logic, as well as finite details. Lots of reading, having the book is a must. Tests are also pretty hard.",2.0,5.0,Stephen Meserve
2073,"AWFUL teacher. Puts outline of notes online and you have to read the book to understand. The tests sucks too, if you don't read the book you will not pass. Will give you a whopping 2 points if you go to class every day and sit in the front row. Very monotone.",1.0,5.0,Stephen Meserve
2074,I HATE THIS CLASS. He rambles about really pointless topics and then the tests are really difficult and random material. He is so hard to listen to and it is very hard to pay attention in his class. There are so many other great polysci teachers at Tech so pick a different one for this class!!!!!,1.0,5.0,Stephen Meserve
2075,"You can barely understand a word he is saying. His slideshows and notes aren't clear and don't make any sense at all, just a couple of words thrown together. DOES NOT give out reviews and will not answer questions about what will be on the test. HORRIBLE TEACHER. don't take unless you want to barely pass or even fail.",1.0,5.0,Stephen Meserve
2076,"Please do yourself a favor and do not take a class from this guy. Unless youve already taken the class you wont understand a thing. The lectures are clear enough, but he goes off on long tangents about unnecessary problems. Outside of the lecture, you will be completely lost. Tests are nigh impossible, and quizzes contribute way too much. Dont.",1.0,5.0,Debanjan Bhattacharjee
2077,The reviews below are entirely accurate. I felt confident in my Calculus skills until I took those exams. He goes out of his way to give you the most difficult material on the exam without a clear study guide. The class average drops after every exam. He was the absolute WORST choice to teach a virtual live streaming course during COVID.,1.0,5.0,Debanjan Bhattacharjee
2078,Absolute worst teacher I have had. Grades extremely hard and will only put the hardest possible questions on the test and quiz. Also the longest test has been 6 questions so very little room for error. Literally every test the average score for the class has been failing.,1.0,5.0,Debanjan Bhattacharjee
2079,Decent lecturer but completely oblivious and soulless to the fact that it is a virtual format during COVID. Math is a beautiful subject and the Math department at UVU is comprised of soulless math machines who want you to shut up and calculate. Math education remains poor even at the university level. Hope you know how to teach yourself well.,2.0,4.0,Debanjan Bhattacharjee
2080,"is a very hard grader and gives a lot of homework. The homework is always the hardest possible questions from the book and the tests are the same way. I had taken this class before from another school so I already knew the material, but he made this class 1000 times harder than it needed to be.",2.0,5.0,Debanjan Bhattacharjee
2081,"he believes that people should spend 6 hours a day doing homework for his class his videos are like 3 hours a day and followed by 3 hours worth of homework, the only reason you should only take his class if you are planning on doing nothing else like work or take other classes at the same time.",1.0,5.0,Debanjan Bhattacharjee
2082,I started on the wrong foot as a freshman and didn't do the homework right away. If you aren't already familiar with what's being taught..... be prepared to teach it to yourself because he only teaches the people that already know it perfectly. Super confusing and definitely has his own way of doing things.,1.0,4.0,Debanjan Bhattacharjee
2083,"My first mistake was taking this class in the summer, more specifically from this professor. On several occasions a student asked him to explain something further and he responded with ""Just write it down and figure it out on your own later."" If you don't have a firm understanding of Calc before the class he is not the professor to take.",1.0,5.0,Debanjan Bhattacharjee
2084,"This is the worst Professor I have ever taken a class from. There is a quiz almost every single day and they are waited heavily in the class. The concepts he teaches are fairly easy concepts to understand, but then tests and quizzes are very challenging. The class averages on all the tests were around 15/30. Great guy, terrible professor.",1.0,5.0,Debanjan Bhattacharjee
2085,Worst Professor I have ever taken. When you ask for help he belittles you. It is not in the syllabus but you are graded on memorization of formulas. One test had 33 formulas we had to know. He told us we would have a formula sheet but when we got to the test there was no sheet. So not willing to help you and and unclear and unrealistic expectation,1.0,5.0,Debanjan Bhattacharjee
2086,"She rushes through everything speaks really fast. If someone asks a question in class she acts like they're delaying the class. The class is actually like a review so be sure to read ahead of class just like other acct courses. If you aren't familiar with the chapter or phase out for a minute in class, you wont understand anything. Lots of bonuses!",2.0,3.0,Janis Weber
2087,"Not a lot of help, uses cengage.  Don't use book, there are no examples, have to fish for formulas on your own.  If the students were informed more about the formulas then it would be easy.  But this is a class where you have to learn on your own.  No reason to have an instructor.",2.0,5.0,Janis Weber
2088,"She is a great person & tries her hardest, but she doesn't seem to know what she is talking about. She gives handouts & study guides but doesn't really teach/explain them well (test come from these). If you like to teach yourself she is the teacher for you. Her tests are fairly simple if you take her handouts & learn that information out the book.",2.0,4.0,Janis Weber
2089,"This professor was absolutely horrible. I had technical issues with cengage(the software we use for homework) and instead of letting me re-submit she stated ""your grade is still good."" that's not the point.",1.0,2.0,Valeria Hallet
2090,She gives a lot of homework. Doesn't open the homework at the end of the  Semester. Grades that's worth no percentage drops your grades the most.,1.0,1.0,Valeria Hallet
2091,Professor is flat affect and makes you feel incompetent when you ask a question. During reviews she is very vague and doesn't give good instructions on where to focus your energies to prepare for a test. When you are in lecture she seems very unsure of herself and uses a lot of filler words.  She also takes a really long time to grade your tests!,1.0,4.0,Elizabeth Gerhardt
2092,"I have to say some people are meant to teach and some are not. This ""teacher"" is not. Goes off topic a lot. She is no help in lecture, doesn't explain things well in lab, and doesn't review for test.  I would not suggest anyone to take her. If you do Good-Luck!!",1.0,4.0,Elizabeth Gerhardt
2093,very straight foward on tests. If you're  a cram studier you should fine she gives reviews for first 3 tests but 3 days at most before test. last test study all the power points it's a lot I think it was 10 chapters compared to 5 for other lecture tests. lab is easy if you do assignments make copies of it so you have material to study for it.,2.0,4.0,Elizabeth Gerhardt
2094,I wouldn't recommend this teacher to anyone she is extremely difficult and loves to pass out bad grades. Do yourself a favor and chose a different teacher im warning you,1.0,4.0,Elizabeth Gerhardt
2095,"DO NOT TAKE HER! She is the hardest proffesor in San Jac! She reads the power pint, she does a review one day before the test and it a useless, nonses review ever! She replies email very late, she is not a good proffessor. If you want an A spare yourself and take another proffessor!",2.0,5.0,Elizabeth Gerhardt
2096,Do not take her!She makes no sense! She basically reads the powerpoint and that's about it. She gives a very long review a day Or 2 at the max before a test! The review is not a review! you are literally copying every slide! She never pays attention to the time we get out 45 minutes an hour late out if lecture. We have NO break! Very bad Professor!,1.0,5.0,Elizabeth Gerhardt
2097,Non responsive to emails or outside help. Does not follow her own syllabus. Extremely test heavy with 100+ questions each.,1.0,3.0,Olga Betzel
2098,She is very smart in her own way but cannot express what she is trying to teach. She is probably one of the smartest people I have ever met but cannot teach what she knows. I relied on the book and other people in the class to get an A. She does post a lot of quizzes online that can really help your grade if you look for the right answer.,1.0,4.0,Olga Betzel
2099,"Her grasp on the English language is awful, and she often needs simple words explained to her by her students because she doesn't understand them. She isn't knowledgeable about the subject she teaches, so don't expect any help from her if you're having difficulty. Most of the time she isn't even able to properly set up her labs. Avoid at all costs.",1.0,3.0,Olga Betzel
2100,"Very difficult class, expectations were unclear, syllabus was unclear, tests are hard, labs are confusing, lectures are boring and often confusing. She is available to students outside of class but does not help much. I would not take another class with her.",1.0,5.0,Olga Betzel
2101,"She is a very intelligent woman, but teaching is not her strong suit. She goes through the material very quickly and crams about 4 exams into the last week of the semester. I had to study for more than 8 hours for each exam (there were several) because  she was difficult to understand. It's not her fault for having a Russian accent though.",1.5,4.0,Olga Betzel
2102,Only take if you have to,1.0,5.0,Olga Betzel
2103,She was not all that clear when explaining material. You could not study for her exams because she would not tell you what to study and her tests were confusing.,2.0,3.0,Olga Betzel
2104,Betzel is extremely hard to understand so you better be ready to teach yourself all of the information. Tests are a huge part of your overall grade. She lacks good time management and tries to cram everything in the last two weeks of the semester. Does not prepare you well for any tests. Avoid at all costs. ,1.0,4.0,Olga Betzel
2105,"Very hard to understand, seems like she doesn't know what she is doing. Always is asking her students for help on things when she should know. I wouldn't not recommend her class!",1.0,5.0,Olga Betzel
2106,"Worst teacher I've ever had. She often seems very clueless, she just gave us a test that was over FIVE chapters and SEVEN power points, with 85 questions. She draws pictures on the board frantically that don't make sense. Does not tell you what you need to know for a test even when asked she will not make a study guide. Not organized or effective.",1.5,5.0,Olga Betzel
2107,"Impossible to understand, not helpful.  Made class way harder then it had to be.  Our labs were just the students asking each other for help while she spoke gibberish about stuff that made absolutely no sense.  If you want to pass, DON'T TAKE HER CLASS!!!",1.0,3.0,Olga Betzel
2108,"She did not give advance warning in class about the quizzes - she said the students had to continously check on-line for the quizzes.  She unexpectedly gave a test one day earlier than previously announced in class, which was totally unfair and unreasonable. Her lectures are worthless. She has a heavy Russian accent, and is hard to understand.",1.0,4.0,Olga Betzel
2109,Awful class Worse class I have ever taken.  She will not review tests answer questions or give examples.  doesn't appear to value students at all When we pointed out incorrect test answers she refused to give us credit for them,1.0,5.0,Olga Betzel
2110,"She is hard to understand, the class isn't bad if you use all of the online resources. The test are basically the quizzes meshed together.The test and final account for so much of the grade just study the quizzes and you will do fine. All of the powerpoints and videos are online.",2.0,2.0,Olga Betzel
2111,hard to understand very opinionated and low opinion of united states inconsistant use of book **Check your test answers many of her test answers are wrong** hard to understand did not have high opinion of older students refused to explain questions or give examples  TAKE A DIFFERENT TEACHER IF POSSIBLE,1.0,5.0,Olga Betzel
2112,"Avoid if possible. Hard to understand, contradicts herself/book/PowerPoint. Quiz questions not always clear and/or answer contradicts book. Only reason to attend class is extra credit and find out what is happening the next day. Otherwise, no need to attend because you won't learn anything from her. Just read book and PP online.",1.0,4.0,Olga Betzel
2113,"Horrible, nervous and unsure.",1.0,5.0,Esther Yeung
2114,"If you're someone who wants a thorough education at Santa Fe, I would NOT recommend Bruna. Although lighthearted and funny, Bruna doesn't get into the nitty gritty of Macroeconomics. The powerpoints came directly from the text book publisher, so during his class it's somewhat pointless to take notes. Vague explanations and easy tests. Easy A.",2.0,2.0,Emilio Bruna
2115,One of the worst cas professors ever dont believe these other comments if you dont show up for his class on time youre absent and it will count in his book. You can do all the work in class for B+ just to get an F for attendance which he never individually never reminded us for. He tried to make himself the best when hes the actual worst.,1.0,3.0,Daniel Mansson
2116,"The absolute worst professor I have ever encountered. Granted I got a A in the course, she would change due dates left and right! She also would just randomly cancel class. One of my biggest peeves was how I sent her an email 1 week into the semester, and I received a reply two whole months late (sometimes i wouldn't' receive a reply at all).",1.0,3.0,Twyla Blackmond Larnell
2117,"Honestly, I am SUPER understanding of professors due to them also having personal lives. This, however, is so different. This class was supposed to be fun and interesting, especially during this election year but turned out to be the worst class I ever had. I had all As this semester besides this class due to disorganization and procrastination",1.0,3.0,Twyla Blackmond Larnell
2118,"If you can avoid taking her, please do. she responded to only 1/10 emails i sent her, cancelled assignments, posted content for tests late, and would post details a day before something was due. she was v unorganized and the worst professor i have ever had at loyola (and i tend to give professors the benefit of the doubt.)",1.0,4.0,Twyla Blackmond Larnell
2119,"The information and topics were great, but the transition online had ruined what could have been a great class and professor. The professor changed due dates, never responded to emails, and has you hanging on the edge of your seat wondering if you will pass or not with last minute grade entering. If you have a choice, don't take this class!",1.0,3.0,Twyla Blackmond Larnell
2120,"When I say do not take this professor or this class I MEAN IT. Please spare yourself the extra brain cells when it comes to PLSC101. She constantly changed the assignment due dates, never responded to my emails, and overall made me very frustrated at times. The units were interesting though! (Probably because it was just the textbook teaching us)",1.0,3.0,Twyla Blackmond Larnell
2121,"Twyla was very nice, which made it worse that her class was terrible. She's very strict and not lenient with students at all over miscommunications. She made many mistakes herself, which's fine, but then refused to accept any grace when students made mistakes. She's a good person, not a good prof. Please choose another professor if you can.",1.0,4.0,Twyla Blackmond Larnell
2122,"If you are considering taking her class online, dont. Completely unorganized, changes deadlines on assignments and tests all the time. Unclear instructions about everything. She takes a whole month to reply to your email, or doesnt email you back at all. The semester ends this week, and barely any grades are in. Just avoid this class if you can.",1.0,3.0,Twyla Blackmond Larnell
2123,"Twyla is a nice person and seems to care about her students, but constantly cancels classes and shows up late. If you're a punctual person, do not take her classes. She is also an extremely tough grader and offers little to no feedback.",1.0,4.0,Twyla Blackmond Larnell
2124,"Don't even bother coming to class unless it's on a lab day, she will just ramble on and on about one or two slides for like 90% of the class and explain over and over concepts so simple a child could understand them. Wasted my time going to extremely dull lectures before realizing that I could just study with the PowerPoints and get an easy A.",2.0,1.0,Libba Woodruff
2125,"I can't quite understand why people are saying she is a good professor and then comment on how they never had to go to class. A good professor will teach unbiased, important, relevant material that will inspire a student to  come to class and want to go above and beyond the curriculum. - Terribly boring, irrelevant class laden with her opinion.",1.0,2.0,Libba Woodruff
2126,She's a nice person but I feel like she doesn't explain well. She just rushes through lectures and doesn't give thorough examples. She makes a lot of mistakes in her lectures and it confuses you. A lot of ppl did not do well on her tests! I wonder why.....  Don't take her.,2.0,5.0,Laura Loney
2127,"Laura is nice and very young. Had no control of the class, it was very difficult to listen to class instruction. She offered no make up tests or assistance with progress or lack there of! She said most of the class was not passing, yet did nothing to control the class noise for those who need to pass or help them achieve that! Doomed for failure!",1.5,4.0,Laura Loney
2128,"Bad teacher. Choose someone else. She starts off the course by saying she doesn't like statistics, she likes remedial math and geometry. Why the school is letting her teach statistics is beyond me. Prepare to do poorly.",1.0,5.0,Laura Loney
2129,"She is not a very good teacher. She just agrees with what the students say and her tests are the most stupid thing in the world.  It is almost ridiculous to sit through her class.  If you miss a quiz you're screwed, and she will not let you make it up.  Don't take her class.  She may be a cool person but if you want to learn or do well, avoid her.",1.5,4.0,Laura Loney
2130,Professor Jahani is super nice and sweet! But he is not a good professor. He is very unclear and confusing. Half the time he doesn't even know what he is teaching and asks the class. I think I could have learned more at home on my own honestly. But he is a very kind person.,1.0,3.0,David Jahani
2131,Poor teacher. Method and assignment is useless. But apparently there are worse teachers.,2.0,3.0,Lee Hornbrook
2132,"Don't take him. He goes over mostly grammar. He doesn't assign many assignments, but this isn't helpful. He only helped me improve my writing a little bit. Book is barely used. Class also usually ends early. I didn't pass with him :[",2.0,2.0,Lee Hornbrook
2133,Took this class at Mesa and this is the worst professor ever!  Stay away from this class at all times!  He grades so hard and doesnt know what he does.  He always cancel class and doesnt teach the class well!  KEEP AWAY AND DONT TAKE IT Unless you want to get a D,1.0,5.0,Lee Hornbrook
2134,"Worst sdcc teacher I ever had. This professor does not want his students to pass, so he fails his students by giving D. He releases his students so early, and this obviously does not help his students pass the exit exam. He uses his MacBook Pro to do something else while students do useless worksheets. Avoid him at all cost.",2.0,5.0,Lee Hornbrook
2135,"Avoid at all cost!, he does not teach you anything, he just reads his slides. His tests are super hard!, even though he does not even teach anything. I would recommend you wait for another semester to take the class if you need it.",1.0,4.0,Mohammad Rahnavard
2136,"Very monotone and hard to understand. You ask questions for clarity and he doesn't answer them. Tests are extremely difficult, often has to add 45 marks to curve the class on a 100 mark test. Lectures involve him reading from the text and that's about it. Would not recommend him if you want to actually learn from the professor.",1.0,4.0,Mohammad Rahnavard
2137,"The worst professor at csulb and the world. He doesn't teach anything. He just sits on his chair and reads the lectures like he reads a newspaper. He never opened matlab, never did any example. When you ask him, he doesn't answer and always says "" use matlab help"" which is helpless. Two midterms, they are really hard. He used different books.",1.0,4.0,Mohammad Rahnavard
2138,"One of the worst professors at CSULB.  That may be thrown around a lot, but he takes it.  Teaches absolutely nothing, sits in front of the class and reads slides ver batim out of the textbook.  Tests are very hard, espically the written portion.  Very tough grader, takes points randomly off of homework and tests.  Doesn't curve.  ",1.0,5.0,Mohammad Rahnavard
2139,Be prepared to teach yourself MATLAB... And then be prepared for your next semester in  MAE 305 for the teachers to tell you it's not  their problem you didn't learn MATLAB in MAE 205 and not to blame the professor you had. Just telling it how it iswas for me and the majority of my peers in MAE 305 now...,1.0,5.0,Mohammad Rahnavard
2140,"Never does example problems. Is not clear on HW, quiz, or test expectations. Tests are brutal. Reads (in the quietest voice ever) a Powerpoint presentation for the whole lecture, then you go home and teach yourself with the book. May add points to the tests (since everyone fails) but does not curve. ",1.0,5.0,Mohammad Rahnavard
2141,Can't teach and hard everything is on your own.................. never had professor like this,1.0,5.0,Mohammad Rahnavard
2142,"Avoid!!! Does not teach. Lectures are in a quiet monotone voice, and he reads off unoriginal slides. Sits in his chair for the remainder of the lab. You end up having to learn all the material yourself. Worst professor ever.",1.0,4.0,Mohammad Rahnavard
2143,"Before i had this professor i didnt think it was possible to get a ""bad"" teacher.nope. this guy is really bad.If you must take him read the textbook his ""lectures"" seem to be based off of them. he goes through no examples just theory but his tests are about 50% quantitative so try problems in book for practice as well as obscure definitions.",1.0,4.0,Mohammad Rahnavard
