text,label
"There are so many sweet things I can say about this man but I know I am only limited to so much space so what I will say is, he cares for his students and makes sure you know it. He teaches the lectures in a way that just keeps you so intrigued and will involve the class with his examples to keep it a bit more interesting. His class is def worth it",1
"Arevelo is a terrible teacher. She has a very heavy accent which makes it difficult to understand her lecture, as well as making it easy to loose focus and interest. If you have to miss an exam the only time you can make it up is 2 days before the final(she will not budge with this even if you have a good reason). Test are very hard. DO NOT TAKE!",0
DO NOT TAKE. Whoever wrote she tells you exactly what is on the test is a LIE! She changes wording of everything.  Class average of the first test was in the 50s. Unwilling to explain things. I am an A/B student and I had to drop the class because I had an F. Horrible teacher. She shouldn't be allowed to teach.,0
Notes are unclear as well as her lectures are pointless. Avoid.,0
At first she was ok but as time went on she became less nice. A few times I went to her for help about things  and she acted as if I was dumb.She was extremely over the top about the final exam to a point where it made you nervous. Students had legitimate questions on the test because the ink ran out on some of the questions and she refused to help,0
This professor is very focused and explains the subject in detail. I learned a lot from his class.,1
"He will never reply your email. Whatever you do, he will give you a B.",0
"She has quizzes that she makes up herself in her class, and they are often poorly worded and she expects a lot out of students. She expects you to understand many, many, different types of long charts. She also is a tough grader, and I've had times where she completely gave me the wrong grade and said she had me mixed up with another student.",0
"She provide us with clear powerpoint slides and lecture videos, just read them and do the homeworks on Mindtap then its an easy A, she even give out extra credits and there are so many ways you can succeed in this class.",1
"Very good teacher, willing to work with students and will curve the tests grade. Come to class and labs, do the work and you will pass",1
"Mr. MacCabe is a charming, inspirational, intelligent, and frankly, quite handsome, professor. He knows exactly what he's doing, and I've never had a professor teach something so well before. He's very helpful, and he's one of the most patient people I know. If you have the chance to take this course, definitely do it! It's a beautiful experience!",1
Very arbitray in his grading and is boring in class. AVOID if at all possible. I didnt heed the advice and now have this as my worst class in my CAREER,0
"As long as you are willing to put in the effort for his class, read the directions he gives you for papers, and attend class-- you will be fine. He is great about giving back his thoughts and ideas about how you could write better; he is one of the easier professors here at Union.",1
Prof. K. The worse teacher you can expect taking it. Very hard and tough grader No curving. About 30 quizes in one semester SOOOOO many papers and theres no way you can pass it with B I kept stuying every day/night and still couldnt do it im an A student in Chemistry pretty good at memorizing but this class with this prof. Pls DONT TAKE IT!,0
"Luis is obviously really smart, but is too scattered for a position like this. He relies on shorthand in his emails so heavily that it sometimes hinders understanding. His feedback is late and confusing, and the icing on the cake was when he talked about my class performance with another student without my consent or knowledge. Avoid.",0
"Plant evolution and diversity. Very hard course. Online lecture quizzes after each class and labs. Grades hard. Difficult to understand. When you ask for him to clarify or ask him any question, he does everything but help you. It's like you can't get a straight answer out of him. Very difficult to learn anything.",0
"Great lecture style, but does not post notes online, so you need to be in class to get content. Assignment instructions and feedback can be very vague, but will clarify when asked to. Exams are not difficult, but can be tough in grading assignments. She is different, but not a bad teacher. I've taken her twice and would take again.",1
Professor Kinkel is the sweetest teacher I have ever met! Her class gives you a lot of insight and she does a great job of making it interesting! The homework is done weekly but it is very easy! Her exams are a breeze! Take her class!!,1
"exellent instructor!!! always look forward to his classes. writing was not an interest to me (couldn't write APA style to save my life) til i met this man. Really detailed oriented, you'll enjoy this instructor.",1
She shouldn't be teaching. Has no patience at all. Extremely condecending and treats her students like middle schoolers. She gets upset when you ask a simple question. Does not work well with her students. Strict grader; takes points off stupid things. DONT TAKE HER!,0
makes a lot of mistakes. Funny teacher. Likes teaching. Never take it in the morning class.,0
She was a great teacher and made accounting somewhat interesting. She will call on you so make sure you know the matieral before class (or sit in the very front because she doesn't call on those people). Tests are kind of hard but you get a note card to use. She will also pick on people so beware.,1
"Sinha is not a well-organized professor and does not express care for her students. Not helpful during office hours at all and makes you feel dumb when asking questions:( study guides do not match test at all so don't base studying off of it. Work with TAs to learn the plant material. Try to avoid taking her, wasted studying time on class.",0
"Did not love her as a professor, but she makes the class extremely easy. Textbook use isn't necessary (although the case study book is used weekly) and she allows for notecards on every exam.",1
"Doesn't communicate well, doesn't give feedback until 3 weeks after assignments are turned in.  Took midterm at 5 weeks and hadn't gotten week 3 work back.  Do not take this class if you want to learn accounting.  I'm serious, only if your able to teach yourself , straight A student saying this!!!!",0
"Take a different professor. If you want to pass prepare to go to every single class to take quizzes, because according to her, her class ""has so much good information"". In reality, the class is made up of a plethora of rhetoric from academia. I worked very hard, and bit my tongue, then sighed a breathe of relief when the semester was over.",0
I love his class on poetry analysis and think he's an extremely intelligent professor. All poems can be found online as well so don't buy the book.,1
He is really confusing,0
Don't listen to the rest of these reviews because they are faker than a flying talking unicorned donkey wrestling a rich tax paying man who also does the dishes and his own laundry. Dr. Evan's is a sweet sweet prof. who bless his heart tries his best but.... you know he is special in a not good kinda way.,0
This teacher is pretty good at times.  He digs into your personal life and sometimes does not keep things confidential.  Doesnt have you do much during the semester but make you write 15 page journals...its a JOKE!  Quizes are true/false on each chapter...very easy. Wouldnt recommend but easy A,1
"Every-time I asked for help, she made me feel like the dumbest person alive. She is so smart that its hard for her to dumb things down. If you dont have a strong science background, youll probably fail.",0
"Such a nice, fun professor. Really cares about each of his students and wants you to do well. You have to work in his class, but the way he teaches makes you want to do the work.",1
"By far the worst teacher ever, granted he has no experience (was a TA & is an int'l student at GSU himself) but has horrible attitude. Just doesn't teach,reads through slides, unwilling to help, terrorizes students for asking questions. Purposefully makes life harder, expects you to know phd level stuff & will embarrass you if you said you didn't..",0
"Nora was hands down the nicest professor I've ever had. She is always ready to help you with your lab or direct you in the right way. This class is all lab, 2 exams and a report so make sure you come to class and turn in the homework! Find a table you can work with and split up the group work and you'll be fine! Great class! Worth it!",1
"Don't get me wrong I LOVE Dr. Ingram, but you have to pay attention in his class. His writing is not the best, so I do recommend to either close pay attention or record his lecture (record friendly). Also, he does tend to lose some students papers, so I do recommend to SAVE ALL YOUR WORK YOU GIVE HIM. Overall, love the class and professor.",1
I would not recommend any student taking his class unless you are majoring in sociology! He is a very tough grader and doesnt work well with his students.,0
"I really enjoyed taking Interpersonal Communications online. She is super sweet and caring, and her online lectures are very professional and well put together. The class consisted of quizzes each module and either a discussion post or journal entry and a final. She provides great feedback on all of your assignments so take her if you can!",1
"She is by far the most rude professor I've ever had when responding to questions and never answers the student properly, instead just telling them to read the textbook again. The content of the final assignment was entirely around coding in R when the there has been literally no content covering R until that point. An absolute embarrassment.",0
This is the most difficult class I have ever taken. I spent well over twelve hours a week studying for this class to only get fifty per cent on homework. His instructions were incredibly confusing and I felt like I had to teach myself most of thee material. Didnt seem to care that I had difficulty accessing software due to Covid.,1
"Gotta love his hilarious lecture! Crazy teacher ever I had! If you fell asleep in the class, shame on you! You are NOT going to pass this class if you fell asleep! Simple and plain!",1
"You will really learn a lot from Thorton and his lectures. There's no need to read his notes if you watch the lectures. He will teach you everything you need to do the projects, so don't feel intimidated by them. Weekly exercise sets are not too bad either. He also responds to questions super quickly, which is a big plus. Best professor for ICS 32!",1
Took her Maymester class. I truly enjoyed her class. Very engaging. Will take for my other Comp class.,1
"Don't recommend. Since it is a one credit class, it contains too much reading and there is a Final. Besides, the Lecture is too long that it lasts  for about 3 hours, and on SUNDAY!",0
"if you aren't passionate about gender, get a different teacher. she will give you lower grades if you dont agree with her. she doesn't give exams or any homework except for essays, so if you dont do well, you're screwed.",0
He seems like he tries but he doesn't speak english very well and is kind of hard to understand especially if taking this class early in the morning. homework assignments are once a week and take a while and tests are kind of hard but other than that its okay if you can decipher what he is saying. wouldn't recommend to anyone really.,0
"I dont know why he has such a low rating, he isnt even that bad. I was worried about taking him cuz it seemed like he was hard but that is not the case. His lectures are clear and his quizzes and test are based off of homework. I passed with an A, and it wasnt difficult to do so.",1
"The reading is extremely heavy. You will not cover all the readings most classes. On the other hand, Green is always available for the students to contact him through email or in his office and is a great resource. If you are prepared for large amounts of reading and active discussion, he is a teacher for you.",1
THEE ABSOLUTE WORST TEACHER ALIVE. NEVER TAKE HIM. WAY TOO QUICK. DID NOT LEARN ONE SINGLE THING FROM HIM.,0
He is the best teacher at the university. He is inspirational and if you don't leave his class lecture thinking you are on top of the world then you weren't listening. He makes me go home and work hard to be successful. He cares about his students and is passionate about what he does. He is also in charge of the Engler Entrepreneurship program.,1
"Not hard but not helpful.  All you do is read slides all class.  Tests are the only thing counted for grade 20Q multiple choice and he curves. Didn't make us ""present"" our final project either just turn it in. All in All just an ok prof",0
"Miranda.. I like your sense of style but, your lectures lack information. I do like to hear that protists are beautiful and fungi is cool but, you will never test me on that stuff so why are you telling me it? Miranda, your lectures need to switch gears from strong personal feelings about things to the stuff you plan to test us on..  ",0
She is INCREDIBLE! Genuinely cares about her students and will work with you until you understand the material. She has a passion for ASL.  Also she's pretty funny.,1
A very boring lecturer. ,1
"gives way too much and NEVER clarifies his questions. is very vague and only explains the discussions AFTER theyre due. would not take again, extremely difficult to understand what he is asking most of the time",0
"Professor Olsson is very sweet and cares about students however, shes very bad at responding to emails. She doesnt give much homework but her assignments are difficult, she doesnt respond to questions about the assignment and grades very hard. Her lectures are more or less reading from slides and when she goes off its very complex w/ no explanation",0
The best instructor ever! Wish I would have had her in high school....very patient and kind...made it fun and interesting.,1
This class by all means is horrible. Quizzes are very strict down to the point of accuracy. She gives out a lot of reading so be prepared to be overwhelm in reading. Her class lecture is very heavy on details and all she does it talk and talk. Not very engaging nor does she impact the class. She's very bad at teaching to be organize while she's not,0
Heather hug is the most helpful teacher I've ever had. She really helps you learn and understand the material.,1
Don't take this class! He doesn't teach a thing in the lectures but once a week he'll have one where he acts like he taught everything and no one has any clue whats going on! His tests and lectures are like two completely different classes. The first midterm the class average was 44%!!!,0
"This was a condensed course, so the material was very heavy and full of irrelevant articles. The quiz questions  ranged  from confusing to obscure,  and even though I studied, I still scrambled to figure out what the profs were referring to.I don't recommend taking this class if you struggle separating pertinent material from LOADS of useless info.",0
"The woman literally wrote the book. Dr. Taylor-Perry is an awesome professor. Although she may seem a little intimidating at first, she will always take any questions and will talk to you after class. I had a B in the course until the final exam and then it brought me down to a C.",1
"If you go to class, you are going to do fine. A lot goes on in class with lectures, discussion topics, and group work. She's experienced and thoughtful with her answers to our questions. I want to take another class of her's again.",1
"Enjoyed him, great man and one of the best teachers ever.  Always took time out of his schedule to communicate and help.  Not only that, knew like everyone's name in a lecture hall the size of a movie theater.  Plus, his lectures are interesting",1
He does know his stuff about photgraphy but he tells a lot of stories. Some of them are funny but most of the time they really have to revelance to what we are talking about. He gives you assignments that challenge you as a photgrapher and that really helps you grow. Sometimes his critques are a little harsh but in reality thats the real world.,1
"Thick accent and just moves to hard tricky problems to give for your test. Has a complicated grading system of extra credit and quizzes and tests.  Really beware of pop quizzes, it used to be open book, then it wasn't. Multiple choice tests-very hard and no partial credit for problems (150 pts)",0
"Survey of Modern Math is a course that strikes most mathematics majors confused. Upon first glance, it would seem all the classes math majors take prior do not really prepare students for survey. However, Professor Mynard makes it accessible, affordable (he produces his own text), and clear as to why it is important for a math major.",1
"Super nice guy, he is always available to help and is nice about it. Not too much work and the assignments are explained well. Lectures can be boring but he tries to bring his instruments for entertainment so it is not all lecture.",1
Love her! Great professor.,1
"Take anybody else, seriously, because the tests are super hard, no review, a major rambler, too many surprises, not very helpful, tests formats always changing, too much homework, etc. She has probably done better this semester than the past semesters, but she has a lot more work to do if she wants to be a better professor.",0
"I thought this class was going to be like a Calculus class I took in high school, but no. Professor Gupta truly is the worst teacher I have ever had as he never provided any reasoning for grades and even though I went to all the classes and his office hours, still did not do great on midterm or final. RIP to whoever has to take him next year.",0
"The lectures were boring, long, and he often went off onto a tangent. Being that I am a business major, I want to learn in business courses, but I didn't in this class. He is very vague with instructions and doesn't give feedback on grades. He also waits until the last weeks of the semester to put in grades so it's hard to know how you're doing.",0
"Goes over material pretty fast.. you can do well in the class if you read the book thoroughly and study a lot. The TA's were pretty horrible, and I'm pretty sure they made up the midterm/final...",0
Mrs. Shade was an amazing teacher who helped me get through geology.,1
"Professor Neff wants all his students to succeed, he is truly an amazing professor and wonderful person! Loved the thought-provoking, unique experience in his IH 0851 class so much that I am taking his IH 0852 class. Readings are engaging and he loves open-ended class discussions (makes everyone more open to talking together on their thoughts).",1
"Took him for Western Civilization because I was forced to take the class in the Commerce program. He made the subject interesting. Show up to class, take notes and you will succeed. Relatively easy marker, would recommend.",1
"Picks hard & confusing books to read and assigns reading due EVERY class. Papers are also confusing, midterm not too bad. She is a nice person but she makes the class difficult.",0
"Promises to be ""your statistician for life"" but ends up talking down to students and using the class to inflate his own ego. Excessive number of ambiguous problems from an overpriced textbook he wrote himself. Take another professor for this required class if you can",0
"If u luv lectures you'll luv Prof D. He is vry smart and knows his stuff! We had 4 major assignments (Quiz, Midterm, Resrch Paper, nd Final) He incorporates attendance in ur grade so it ""behooves"" you to go to class! Don't expect to leave early, EVER. U will B embarrased if ur phone goes off. He is best for mature students that are eager to learn.",1
"Professor Hanratty is a good teacher. Although she holds high standards, it really allows you to become more responsible for your work. She is a tough grader. When she provides feedback on your papers, make sure to take the advice she gives you and DON'T blow it off. The comments she gives you will really help improve your writing for your papers.",1
"She gives a lot of readings, and she never talks about the readings in class. The things she teaches in class are different from the reading but she somehow expects you to be able to connect the two together whether or not you understand the readings or not. you can definitely see her if you dont understand the class but really dont take this class",0
"Paul was frivolous and arbitrary in his criticisms and unhelpful with our projects. Instead of teaching a material, he told us what to use and gave a brief demo in equipment. We ended up having to get around using the material instead of mastering it. His assignments were obscure.",0
"I went into this class so scared thinking I was going to fail, but she made it bearable and even fun sometimes. She's so funny and willing to help that I didn't even mind going to class. 100% recommend taking her",1
I took scientific inquiry for science majors. It was very easy and watered down. PAY ATTENTION IN CLASS because this stuff is applicable in later life. Don't just take this class to get it out of the way,1
"One of my least favorite professors Ive ever had at UWT and Ive been there for 5 years... Shes all over the place and is NOT accommodating to students that havent taken a political science class before. Way too goofy and unprofessional, and her assignments sheets NEVER match the online instructions or syllabus. This class was miserable.",0
Debbie is a great professor and works hard with all the students. She also was a good friend and helped me a lot after class at her free time.,1
"Worst teacher ever way too demanding, thinks she is nice, but in reality there is nothing you can do in any of her classes to honestly earn a good grade (and we are talking even a B). Take her only if you feel like doing more work than the classes that actually matter and get graded the harshest you have ever been.",0
"Grade was based on 10 assignments with lowest one dropped (she calls them in class assignments but they're all take home), 5 quizzes with lowest quiz dropped, attendance and two 2-3 page papers. The lectures themselves can be somewhat interesting but only need to show up for attendance. Beware the quizzes. Most confusing worded question and random.",0
"Dr. Hess is such a wonderful, nice lady and it shows when she teaches her classes.  She grades fairly and only wants her students to learn.  She has also helped me with advising and is increible!!",1
"Mrs. Jimmerson is a very good teacher. She helped me so much! She is really funny which makes class go by fast! she gives extra credit! Although she is a good teacher she is kind of a hard grader, she just knows what she wants. You must follow directions in class! If you do follow directions you will do fine! ",1
Interesting lectures. Makes you interested in mental health.,1
"He is a great teacher, cares about student. And he will more than gladly to help you outside of class too. He respect his students. As long as you take really good notes and look over and study the slides, you will do just fine.",1
Smart guy but a bad prof. Doesn't tell you what you need to study. Concepts on exams different from what's on notes and taught in lecture. Just reads off of class notes provided to us. If I had a gun to my head telling me to take him again or jump off a cliff. I'm jumping lol.,0
Can honestly say this is one of the better classes I have ever chosen to take. Professor Bazluki provides a laid back environment as well as some great insight on real skills you will need for any rehabilitation/ injury prevention based career path. Great professor that keeps his informative lectures very interesting with real life applications.,1
"Its definitely intimidating and overwhelming at first. But follow every tutorial she has, step by step and you will make an A, plus bonus point if you do it all right the first time. If not, shell tell you to fix it and give you full credit after. Failed the midterm but aced the final. 3 assignments, 2 tests and EC! Quizlet helps for the final!",1
"Mrs. Stewart is a passionate, inspired, and caring teacher. I highly recommended for beginning learner because she gave extra credits for bonus works, and the way she taught really helps second language students or students who don't have strong English base, and it's easy to get high A in her class. I got 98 on my class average!",1
Worst professor I have ever had!,0
"She shows inappropriate films for the age group. She is lazy and not tech savvy at all. You don't get any feedback until it's too late, she also has mixed material for the class. I took as an elective, she calls herself a ""historian"", I'm glad she's ancient history for me. This class is boring and serves no benefit, not even to a history major.",0
"I LOVE PROFESSOR GIBSON!! Attendance is mandatory the bulk of your grade depends on it. Take her ENGL1102 class its focused on BLACK women and their roles in films, tv shows, etc. And you get to watch shows as assignments.",1
"I hope that someone reports this guy, he shouldn't be aloud to teach with the way he talk to his students.",0
Rammaha is an awesome teacher. He has an accent but you learn to understand him. He is very smart and really wants his students to do top notch work in and out of class. I would recommend him as a teacher because he is very knowledgable and thought provoking.,1
"Absolutely loved her! She's very caring about her students, I will be taking her again.",1
"By far the best prof I've had, a nice and caring person. He understands what hes teaching. Easy grader and his tests are reasonable. He genuinely cares about his students and wants them to do good. He goes out of his way to offer help. He puts more time into his course than any other prof I've seen. Hes doing excellent for a prof just starting out!",1
"Dr. Guerra-Pujol is hilarious! He is also amazing at keeping students interested during lecture by being very animated and passionate about the topic. The grading criteria for the essays isn't clear but if you make an effort, you should get a decent score. There's a lot of reading but he talks about it in lecture and brings it full circle.",1
She was one of the most helpful professors I have ever had. She goes above and beyond to make sure her students are clear on everything. Take her whenever possible!,1
"THE WORST TEACHER YOU'LL EVER HAVE IN YOUR LIFE. she wont help you no matter what you do, and if you ask her a question in class she will most likely belittle you.",0
"Review sheets and in-class quizzes do nothing to prepare you for the tests. She is a great teacher with passion for finance however her tests are insane. She expects you to know how to solve problems that you don't discuss in class. If possible, I would recommend another professor just because her tests are INCREDIBLY hard.",0
"Mr. Fultz is a great guy, and will try to help you any way he can. However, he can be confusing at times, and when you ask for help he confuses even more. He's very disorganized and can be everywhere. His class was super easy, though if you plan on going into A&P classes you may not learn much in his class.",0
"Not the most cogent lecturer and a very harsh grader on homework assignments and exams. That said, perseverance can enable you to do well in his course. Just be sure to rely on Paul's Online Notes as a quintessential supplement to his lectures (which are incidentally copied and pasted from your textbook). Eastern style of teaching/grading.",0
this class was easy for me I made 90's on all of my papers the class are long and boring but shes not very strict to when it comes to drafts and final drafts she worries more about the final paper ,1
"She's a good teacher, class difficulty is about Calc 2.",1
Handed out way too many unrelatable assignments,0
"Dr. Draper's Environmental Policy, Law, and Society class is great. She is well versed in her profession; she delivers clear and concise lectures, and she uses real-world examples. Even with all her credentials (Ph.D., J.D.) she is very much in touch with her students. She genuinely wants her students to succeed in and out of the classroom.",1
It wasn't difficult once you realized you will have to learn most of it on your own. Does not know how to explain things in class. Asking her in office hours is nearly as bad. I recommend asking other professors for help.,0
Mostly all board work and covers 2 - 3 sections a day with little amount of information explained. Doesnt hand out study guides for tests. Expects students to do a heavy amount of homework and hw is graded. The quizzes are timed with 8min to complete it. He doesnt set you up for future success like other professors do. Good luck!,0
"Professor Marlowe is really passionate about history. She'll ask you to write up 3 discussion essays but you can turn in more than 3 if you want a better grade. Quizzes are usually unannounced but she drops the lowest 2. If you want to maintain a good grade, you must participate. She keeps track how many times you do, but overall she's very sweet.",1
"The vast majority of students seem to like Professor Russell, but for whatever my opinion counts, I feel that she lacks to proper knowledge to teach her classes. She consistently makes rather large factual mistakes and often teaches directly out of the textbooks; I would have learned more if I just read the books and never showed up to class.",0
"Dr. McCorquodale was a guest lecturer for Professor Ku's section of ENG100. It was hilarious. I really like how he is. I wish he were teaching full time again. He swears a lot and makes funny jokes, but what is really important is he tells us about industry and what is happening. I think his comments will influence my career decisions.",1
"Trinh is the man. The class is insanely difficult. However, he genuinely cares about you and wants you to succeed. Homework is due once per week, but that's because it will literally take you one week. Go to every single lecture, do every single homework,  and make this class your one priority... if not, you'll get a D or fail. Good luck.",1
"In this section, all the homework and quizzes were online.They are very difficult to pass by your self, although you are allowed to use your book.He is the worst accounting teacher in America!He doesn't care if you know the material by the end of his class, he diesn't even take the time to know his students because he knows they will drop his class",0
I LOVE MS. DENDY. I have never met a teacher who cared so much for her students. She truly loves each of her students and wants each to succeed. She is more than willing to help you outside of class and even sit in the library with you. She is an easy grader and uses all the textbooks often. This is the one English teacher who is flat out awesome.,1
Don't take this class if you have no business learning about marine biology. Tried to reach her many times regarding my grade and if there were things I could do to better it but she was never any help. She loves to talk about herself and is always making rude comments about perfectionists and ppl with OCD me. Not very nice and voice is annoyin,0
"Mr Parineh is an excellent instructor and he knows his materials very well. He provides many real world experiences and quick tips like how to start an LLC, sole prop, etc. He encourages students to invest early and what is safe to invest in. I have learned many valuable info that are useful in starting a career.",1
"the worst professor I have ever taken at Quincy college, four and half hours of class time then tons of material to read which is hard to read and to long to remember followed by lots of computer work. honestly should be an online course. Extremely sarcastic when asked questions. Worst course and professor ever!",0
"She was terrible, annoying to communicate with.",0
worst teacher ever. went to see her for help in office and did not help what so ever. gave me the lowest grades on papers when i worked for hours on them. book readings mandatory. talks to much of herself and does not clarify well. do not recommend.,0
"Easy to learn through her lectures. She broke down every problem, but keep in mind she worked very fast. I am a slow writer so it was a little hard to keep up, BUT she is VERY good at her job. Even if I missed some notes, I was able to remember for the homework.",1
"Professor Ortega is such a kind and amazing professor. Always has office hours and will do his best to help. Ignore all those negative reviews! You dont need to memorize so many slides, just go to class and study a bit. His accent is also not a problem as almost everyone can perfectly understand him. Will even give bonus points for all and cares.",1
don't take her ever . she is not A PROFESSOR  i took her 240 with her last semester. i recommend you to drop her class if you register her class. Take another professor,0
She doesn't answer emails. She gave me a 0 on an assignment that I completed. Only gives two tests a midterm and final which are take home. Never get any quizzes.,0
"I purchased the textbook and used it a bit, but it definitely isn't necessary if you listen to her lectures. This class is easy and interesting. There is regular homework but she has very clear expectations. Overall a very good class!",1
I felt like I was in elementary school again in Tami's class. Graded on organization (I felt like I should have the best judgement on how I decide to organize). She also moved our seats around at one point- I haven't had that happen since high school.  We had a ton to cover and very little time to do so.,0
"Lowers points in assignments if he disagrees with you, even if you did the assignment correctly. Tough grader and very confusing tests. Interesting topic but terrible professor.",0
"I hated this class. Dreaded every test. Assignment due dates would deviate from schedule. Lectures were literally just reading off the PPTs. He NEVER covered examples. Seemed like a nice dude, but you absolutely will be teaching yourself in this course.",0
"Not a bad guy, he just doesn't know how to teach. Seems as though he doesn't even care, he's gone over some of his powerpoints twice and hasn't even noticed. Very difficult to sit through his class and pay attention. Goes on a tangent every 5 minutes. Avoid this prof. if you can.",0
He is a very disorganized teacher and cannot explain the material well. Read the textbook and you should be fine for his class. I didn't go to his class during the second half of the semester and still received an A. Remember to give yourself time to do the homework and go to recitation. My recitation teacher game me quizzes every week.,1
"Not everyone like Prof. G, but I did. He's a nice guy, and he's pretty funny because of the way that he rambles sometimes. He's definitely passionate about what he teaches, but admittedly, his course isn't the best organized. If you're trying to choose between FYSs, I'd definitely recommend this one, because it's crazy easy.",1
"TERRIBLE PROFESSOR!! didn't give me feedback on my paper after emailing her MULTIPLE times. Forcing me to put quotation marks on a sentence that is ORIGINAL and MINE!!!  How does umb even hire such professors, I just don't get it. After putting in ALL my hours into this course I got a B- !!! Seriously avoid ",0
Venkata teaches a Chemistry course for non-chem majors. The books were interesting and he is very good about responding to questions promptly.,1
"Stay away! writes on the board faster than you can write and finishes a problem before you while you are copying.  She gets aggravated when you dont grasp concepts.  Uses MathXL for all homeworks, but doesnt always teach everything that is on it.  She will make you want to cry.",0
"She was a very nice woman but definitely bad at teaching. Her lectures are all powerpoints which she basically just reads off of and posts them, but she takes attendance. She gives extra credit and has weekly homework but they aren't hard. Also gives study guides for exams that are so long. Exams were harder than expected though.",0
Seasoned and smart prof. ,1
"She knows her info, but it's a confusing topic to begin with so you just get more confused. Typewrite everything she says! Ppts are kinda disorganized. Txtbk is not mandatory but good reference. She's the only one who teaches this class (only winter qtrs). Quizzes, midterms, final are multiple choice and short answer (need to be specific)! ",0
"strict grading,very strict on attendance. it's true, he does teach straight from the book, and he is a little overrated on this site. don't like him, but don't hate him. okay as a person, not necessarily as a teacher.",0
"The class was interesting and very esay but the  teacher was prejudice.  She did not like to call on me in class, and when she did she tried to contradict my comments.  When I met with her in private she was not nice at all.  She had a very nasty attitude.  I think the class should be taught by someone else but it is interesting just not the teache",0
"Tests are 75% of your grade, if you are willing to go to him for help then you will be okay.  He does want his students to pass, so ASK questions.  Really do not be afraid to ask questions, and do the additional problems he puts on myclasses.  He does do like one extra credit event.",1
"I made a huge mistake taking Prf. Smith. She is nasty, sarcastic, doesn't give good feedback on papers, and is very unorganized. I should've stuck with my professor from last semester. Prf. Smith runs her class in an ""my way or no way"" kind of fashion. Do not take her, ever.",0
Her exams are tough sometimes just cause missing one question can make a big difference on a test with few questions. She's pretty clear about the criteria and she'll help if you ask her for it. Always has good life lessons ,1
"She makes it so difficult. Deducts 1/2 a point off test for each Spelling Errors! The PP are on Black B, 30% of it! she gets upset when you ask her a question or to go back! she doesn't allow cameras to take pics of PP. A  good voice recorder is a most! If you fail a test, its impossible to catch up! I DO NOT RECOMMEND HER!",0
"Morra is extremely passionate about his field and is very enjoyable to have as a teacher. His lectures are clear, detailed and easy to understand. Only two tests, a mid-term and a final, both of which are essays. Puts his powerpoints up online for you to look at whenever. Easy to pass, provided you give your best effort. Definitely recommend.",1
I love Dr. Cochrane. She's a great professor. She demands respect but she also returns it equally unlike many professors I've encountered.,1
"Professor Hopkins' class was probably the easiest class ever. The class was online due to covid. All you have to do was go over the powerpoints and write a one-page response to a few questions and you're done. We only meet up three times during the semester which was the first day, before a project, and before the final exam. Would 100% recommend!",1
He knew what he was doing. With it being online the quizzes were hard to complete with the short time limit. He was always available for questions. Theres weekly homework and options for extra credit. He also offers final forgiveness so if you don't do well a quiz then the final grade can replace 2 of those. He definitely makes you work for it!,1
Simkus is full of himself with stories about himself only and how great he was 25 years ago. I would avoid ACC255 face to face. If you are planning on taking Careers in Accounting - take this class online. This class is basically about how to build your resume and LinkedIn profile. Or at least this is how Simkus teaches it.,1
Really explains things well and gives you help when you need it.,1
"Does not exhibit clear teaching style, i.e. no grading rubric, no syllabus, confusing lectures.",0
"I had Swift for both in person and online courses. He is really great but is better in person. The lecture videos are insightful. He isn't easy and expects a lot. Go to his office hours, he is very helpful and friendly.",1
"No clue what was ever going to be on the quizzes and our class was often blind sided. Harshest grader I've ever encountered in a math course. Took points off for not labeling ""x"" and ""y"" on the x, y axis. She blows through notes and jumps around so good luck following along. You will need to be a very fast writer. Good luck, have fun and godspeed.",0
"The amount of work required in this class is unrealistic for anyone taking more than one class.  The tests are word for word form the very dense, technical book, so you would have to memorize every word of every chapter to do good on the tests - no real learning is going on.",0
"Professor Peterson is an amazing professor. She truly cares about your writing development. Don't get me wrong she is a tough grader, but it's only to help you write better. I mean that is her job. She is extremely honest and helpful. Don't take her class if you're lazy and not willing to put in the effort. Go to her office hours to get help!!!",1
He is a great Prof. Just take his class and you will get an easy A.,1
"Participation definitely matters in this class but if you simply talk once or twice, she'll give you full credit. Peters is a tough grader but is very reasonable at the same time. She follows the syllabus very closely.",1
"Tells you the average for the class will be a B but really it will be closer to a C. Wastes time in class talking about his own stocks along with other pointless things and will put random stuff on tests hes never talked about. Not a good marketing teacher for 300 but i'm not sure about other classes. good guy, sub par teacher.",0
"GOOD CLASS.  TESTS ON LECTURES, NOT BOOK.  DOES PURPOSEFULLY TRY TO TRICK HER STUDENTS ON EXAMS AND THAT IS SAD.  OVERALL GOOD TEACHER BUT BEWARE OF HER AS A PERSON SHE IS A TOUGH COOKIE.",1
"Great teacher, give this man a raise! Luigi Bless!",1
Professor Meehan's class is pretty boring but the material you get from the class is more than what she provides on the outlines.  Her tests are straight forward but only study what she talked about in class.  Wouldn't even recommend getting the textbook because she narrows down what you need to know.,0
"hybrid honors stat class, by far the best professor .It's 1quiz, 1 hw assignment every week, open notes but in exchange its like 40-60 hw questions that takes 1-2 hours to do. Mostly self taught, but she's very good at explaining. Would 100% take as long as you take good notes from hw and ppt, set for quiz. project at the end for honors. Met 1xweek",1
She's okay. She tries her best but doesn't really do a good job overall in her teaching.,1
Very very tough grader. Challenging and very interesting class but it is not worth destroying your gpa. CHOOSE ANOTHER PROFESSOR.,0
